scenario,run_id,seed_player_id,season,age,games,goals,assists,weighted_overall,avg_skill,total_skill_change,final_multiplier,profile_name,trait_name,skill_attack,skill_defense,skill_balance,skill_stamina,skill_top_speed,skill_acceleration,skill_response,skill_agility,skill_dribble_accuracy,skill_dribble_speed,skill_short_pass_accuracy,skill_short_pass_speed,skill_long_pass_accuracy,skill_long_pass_speed,skill_shot_accuracy,skill_shot_power,skill_shot_technique,skill_free_kick_accuracy,skill_swerve,skill_heading,skill_jump,skill_technique,skill_aggression,skill_mentality,skill_goal_keeping,skill_team_work
medium,149,147,33,33,26,6,5,82.968,80.192,0,1.7168,unknown,regular,79,60,72,94,89,89,85,94,94,91,91,82,86,79,78,83,77,74,78,62,81,94,86,71,42,74
great,150,147,31,31,35,15,15,86.926,84.077,1,3.1222,unknown,regular,85,66,80,96,90,90,90,95,96,92,92,88,87,85,85,85,84,81,85,62,87,94,91,79,40,81
zero,151,147,34,34,0,0,0,77.413,74.654,-62,-3.3879,unknown,regular,75,49,68,89,81,81,80,87,89,83,83,78,77,75,74,75,73,70,74,58,76,87,81,67,41,70
low,152,147,34,34,12,1,1,76.589,73.654,-3,-0.5842,unknown,regular,74,49,66,89,82,82,79,88,89,83,84,77,77,73,72,75,71,68,72,55,75,87,81,64,36,67
medium,153,147,34,34,26,6,5,82.925,79.885,0,-0.2894,unknown,regular,79,60,72,94,89,89,85,94,94,91,91,82,85,79,78,83,77,74,78,62,81,94,86,71,35,74
great,154,147,32,32,35,15,15,85.397,82.269,0,2.4046,unknown,regular,85,61,78,96,90,90,89,95,95,91,91,87,86,84,78,84,83,80,83,62,86,94,90,71,36,74
starter,155,147,32,32,34,2,4,80.768,77.962,0,0.9051,unknown,regular,78,57,71,93,85,85,84,91,92,87,87,81,81,78,77,78,76,73,77,60,80,91,85,69,39,72
bench,156,147,34,34,8,0,0,78.924,75.962,-45,-2.3973,unknown,regular,76,50,70,91,83,83,82,89,90,85,85,79,79,76,75,76,74,71,75,59,78,89,83,68,38,71
zero,157,147,32,32,0,0,0,79.774,76.692,0,0.1188,unknown,regular,77,51,70,92,84,84,83,90,92,86,86,80,80,77,76,77,75,72,76,58,79,90,84,68,36,71
low,158,147,33,33,12,1,1,82.717,79.808,0,1.1156,unknown,regular,79,58,72,94,89,89,85,94,94,87,91,82,85,79,78,83,77,74,78,61,81,94,86,71,40,74
medium,159,147,34,34,26,6,5,82.968,80.192,0,-0.2115,unknown,regular,79,60,72,94,89,89,85,94,94,91,91,82,86,79,78,83,77,74,78,62,81,94,86,71,42,74
great,160,147,32,32,35,15,15,86.926,84.077,0,3.0658,unknown,regular,85,66,80,96,90,90,90,95,96,92,92,88,87,85,85,85,84,81,85,62,87,94,91,79,40,81
zero,161,147,35,35,0,0,0,75.273,72.654,-52,-3.0476,unknown,regular,73,48,66,86,79,79,78,84,86,81,81,76,75,73,72,73,71,68,72,57,74,84,79,65,41,68
low,162,147,35,35,12,1,1,76.157,73.269,-10,-0.6983,unknown,regular,74,49,66,88,81,81,78,87,88,82,83,77,77,73,72,75,71,68,72,55,75,86,80,64,36,67
medium,163,147,35,35,26,6,5,81.925,78.923,-25,-1.2255,unknown,regular,78,59,71,93,88,88,84,93,93,90,90,81,84,78,77,82,76,73,77,61,80,93,85,70,35,73
great,164,147,33,33,35,15,15,85.397,82.269,0,2.388,unknown,regular,85,61,78,96,90,90,89,95,95,91,91,87,86,84,78,84,83,80,83,62,86,94,90,71,36,74
starter,165,147,33,33,34,2,4,80.768,77.962,0,0.8937,unknown,regular,78,57,71,93,85,85,84,91,92,87,87,81,81,78,77,78,76,73,77,60,80,91,85,69,39,72
bench,166,147,35,35,8,0,0,77.406,74.538,-37,-2.1028,unknown,regular,75,49,69,89,81,81,80,87,88,83,83,78,77,75,74,74,73,70,74,58,77,87,81,67,38,70
zero,167,147,33,33,0,0,0,79.774,76.692,0,0.0701,unknown,regular,77,51,70,92,84,84,83,90,92,86,86,80,80,77,76,77,75,72,76,58,79,90,84,68,36,71
low,168,147,34,34,12,1,1,80.325,77.538,-59,-3.1232,unknown,regular,77,56,70,91,86,86,83,91,91,84,88,80,82,77,76,81,75,72,76,59,79,91,84,69,40,72
medium,169,147,35,35,26,6,5,81.968,79.231,-25,-1.0059,unknown,regular,78,59,71,93,88,88,84,93,93,90,90,81,85,78,77,82,76,73,77,61,80,93,85,70,42,73
great,170,147,33,33,35,15,15,86.926,84.077,0,3.0254,unknown,regular,85,66,80,96,90,90,90,95,96,92,92,88,87,85,85,85,84,81,85,62,87,94,91,79,40,81
zero,171,147,36,36,0,0,0,73.268,70.769,-49,-3.0024,unknown,regular,71,47,64,83,77,77,76,82,84,79,79,74,73,71,70,71,69,66,70,56,72,82,77,63,41,66
low,172,147,36,36,12,1,1,76.157,73.269,0,-0.3535,unknown,regular,74,49,66,88,81,81,78,87,88,82,83,77,77,73,72,75,71,68,72,55,75,86,80,64,36,67
medium,173,147,36,36,26,6,5,81.04,78.115,-21,-0.8169,unknown,regular,77,59,70,92,87,87,83,92,92,89,89,80,83,77,76,81,75,72,76,61,79,92,84,70,35,73
great,174,147,34,34,35,15,15,85.397,82.269,0,0.1023,unknown,regular,85,61,78,96,90,90,89,95,95,91,91,87,86,84,78,84,83,80,83,62,86,94,90,71,36,74
starter,175,147,34,34,34,2,4,80.768,77.962,0,-0.201,unknown,regular,78,57,71,93,85,85,84,91,92,87,87,81,81,78,77,78,76,73,77,60,80,91,85,69,39,72
bench,176,147,36,36,8,0,0,75.975,73.192,-35,-2.1069,unknown,regular,74,48,68,87,79,79,78,85,86,81,81,77,76,74,73,73,72,69,73,57,76,85,79,66,38,69
zero,177,147,34,34,0,0,0,77.851,74.885,-47,-2.517,unknown,regular,75,50,68,90,82,82,81,88,90,84,84,78,78,75,74,75,73,70,74,57,77,88,82,67,36,69
low,178,147,35,35,12,1,1,78.363,75.654,-49,-2.746,unknown,regular,75,54,68,89,84,84,81,89,89,82,86,78,80,75,74,79,73,70,74,58,77,89,82,67,40,70
medium,179,147,36,36,26,6,5,81.006,78.308,-24,-0.8597,unknown,regular,77,58,70,92,87,87,83,92,92,89,89,80,84,77,76,81,75,72,76,61,79,92,84,69,42,72
great,180,147,34,34,35,15,15,86.926,84.077,0,0.9905,unknown,regular,85,66,80,96,90,90,90,95,96,92,92,88,87,85,85,85,84,81,85,62,87,94,91,79,40,81
zero,181,147,37,37,0,0,0,71.091,68.692,-54,-3.2152,unknown,regular,69,45,62,80,75,75,74,80,81,77,76,72,71,69,68,69,67,64,68,54,70,79,75,61,41,64
low,182,147,37,37,12,1,1,75.517,72.692,-15,-0.7451,unknown,regular,74,49,66,87,80,80,77,86,87,81,82,76,76,73,72,74,71,68,71,55,74,85,79,64,36,67
medium,183,147,37,37,26,6,5,81.04,78.115,0,-0.1579,unknown,regular,77,59,70,92,87,87,83,92,92,89,89,80,83,77,76,81,75,72,76,61,79,92,84,70,35,73
great,184,147,35,35,35,15,15,85.397,82.269,0,0.8159,unknown,regular,85,61,78,96,90,90,89,95,95,91,91,87,86,84,78,84,83,80,83,62,86,94,90,71,36,74
starter,185,147,35,35,34,2,4,80.768,77.962,0,0.0376,unknown,regular,78,57,71,93,85,85,84,91,92,87,87,81,81,78,77,78,76,73,77,60,80,91,85,69,39,72
bench,186,147,37,37,8,0,0,74.051,71.385,-47,-2.5374,unknown,regular,72,47,66,85,77,77,76,83,84,79,79,75,74,72,71,71,70,67,71,56,74,83,77,65,38,67
zero,187,147,35,35,0,0,0,76.169,73.308,-41,-2.2207,unknown,regular,73,49,67,88,80,80,79,86,88,82,82,76,76,73,73,73,72,69,73,56,75,86,80,66,36,68
low,188,147,36,36,12,1,1,75.514,72.962,-70,-3.8824,unknown,regular,72,52,66,86,81,81,78,86,86,79,83,75,77,72,71,76,70,68,71,56,74,85,79,65,40,68
medium,189,147,37,37,26,6,5,80.488,77.846,-12,-0.6888,unknown,regular,77,58,70,91,86,86,82,91,91,88,88,80,83,77,76,80,75,72,76,61,79,91,83,69,42,72
great,190,147,35,35,35,15,15,86.926,84.077,0,0.3751,unknown,regular,85,66,80,96,90,90,90,95,96,92,92,88,87,85,85,85,84,81,85,62,87,94,91,79,40,81
zero,191,147,38,38,0,0,0,69.247,66.962,-45,-2.731,unknown,regular,67,44,61,78,73,73,72,78,79,75,74,70,69,67,66,67,65,62,66,53,68,77,73,60,41,63
low,192,147,38,38,12,1,1,74.754,72.0,-18,-0.7964,unknown,regular,73,49,66,86,79,79,76,85,86,80,81,75,75,72,72,73,71,67,70,55,73,84,78,64,36,67
medium,193,147,38,38,26,6,5,79.907,77.038,-28,-1.68,unknown,regular,76,58,69,91,86,86,82,90,90,88,88,79,82,76,75,80,74,71,75,60,78,90,83,69,35,72
great,194,147,36,36,35,15,15,85.397,82.269,0,-0.2599,unknown,regular,85,61,78,96,90,90,89,95,95,91,91,87,86,84,78,84,83,80,83,62,86,94,90,71,36,74
starter,195,147,36,36,34,2,4,80.768,77.962,0,-0.2875,unknown,regular,78,57,71,93,85,85,84,91,92,87,87,81,81,78,77,78,76,73,77,60,80,91,85,69,39,72
bench,196,147,38,38,8,0,0,71.41,68.885,-65,-3.7706,unknown,regular,70,45,64,82,74,74,73,80,81,76,76,72,71,69,69,68,68,65,69,54,71,80,74,63,38,65
zero,197,147,36,36,0,0,0,74.365,71.615,-44,-2.4759,unknown,regular,71,48,66,86,78,78,77,84,86,80,80,74,74,71,71,71,70,68,71,55,73,84,78,65,36,67
low,198,147,37,37,12,1,1,72.161,69.808,-82,-4.8095,unknown,regular,69,50,63,82,77,77,75,82,82,75,79,72,74,69,68,73,67,65,68,54,71,81,75,62,40,65
medium,199,147,38,38,26,6,5,79.526,76.923,-24,-0.9187,unknown,regular,76,57,69,90,85,85,81,90,90,87,87,79,82,76,75,79,74,71,75,61,78,90,82,68,42,71
great,200,147,36,36,35,15,15,86.926,84.077,0,-0.2074,unknown,regular,85,66,80,96,90,90,90,95,96,92,92,88,87,85,85,85,84,81,85,62,87,94,91,79,40,81
zero,201,147,39,39,0,0,0,68.247,66.0,-25,-1.8617,unknown,regular,66,43,60,77,72,72,71,77,78,74,73,69,68,66,65,66,64,61,65,52,67,76,72,59,41,62
low,202,147,39,39,12,1,1,74.754,72.0,0,-0.4978,unknown,regular,73,49,66,86,79,79,76,85,86,80,81,75,75,72,72,73,71,67,70,55,73,84,78,64,36,67
medium,203,147,39,39,26,6,5,79.185,76.385,-17,-0.7518,unknown,regular,75,58,69,90,85,85,81,89,89,87,87,78,81,76,74,79,74,71,74,60,77,89,82,69,35,72
great,204,147,37,37,35,15,15,85.397,82.269,0,0.45,unknown,regular,85,61,78,96,90,90,89,95,95,91,91,87,86,84,78,84,83,80,83,62,86,94,90,71,36,74
starter,205,147,37,37,34,2,4,80.768,77.962,0,-0.065,unknown,regular,78,57,71,93,85,85,84,91,92,87,87,81,81,78,77,78,76,73,77,60,80,91,85,69,39,72
bench,206,147,39,39,8,0,0,69.448,67.038,-48,-2.8476,unknown,regular,68,44,62,80,72,72,71,78,79,74,74,70,69,67,67,66,66,63,67,53,69,78,72,61,38,63
zero,207,147,37,37,0,0,0,72.101,69.462,-56,-3.2806,unknown,regular,69,46,64,83,75,76,75,81,83,78,77,72,72,69,69,69,68,66,69,53,71,81,76,63,36,65
low,208,147,38,38,12,1,1,68.722,66.538,-85,-5.1035,unknown,regular,66,47,60,78,73,73,72,78,78,71,75,69,70,66,65,69,64,62,65,52,68,77,71,59,40,62
medium,209,147,39,39,26,6,5,79.526,76.923,0,-0.2024,unknown,regular,76,57,69,90,85,85,81,90,90,87,87,79,82,76,75,79,74,71,75,61,78,90,82,68,42,71
great,210,147,37,37,35,15,15,86.926,84.077,0,1.2501,unknown,regular,85,66,80,96,90,90,90,95,96,92,92,88,87,85,85,85,84,81,85,62,87,94,91,79,40,81
zero,211,147,40,40,0,0,0,66.404,64.269,-45,-2.7987,unknown,regular,64,42,59,75,70,70,69,75,76,72,71,67,66,64,63,64,62,60,63,51,65,74,70,58,41,60
low,212,147,40,40,12,1,1,74.754,72.0,0,-0.3912,unknown,regular,73,49,66,86,79,79,76,85,86,80,81,75,75,72,72,73,71,67,70,55,73,84,78,64,36,67
medium,213,147,40,40,26,6,5,79.185,76.385,0,-0.0502,unknown,regular,75,58,69,90,85,85,81,89,89,87,87,78,81,76,74,79,74,71,74,60,77,89,82,69,35,72
great,214,147,38,38,35,15,15,84.961,81.885,-10,-0.61,unknown,regular,85,61,78,95,89,89,89,94,94,90,90,87,85,84,78,83,83,80,83,62,86,93,90,71,36,74
starter,215,147,38,38,34,2,4,80.768,77.962,0,0.0485,unknown,regular,78,57,71,93,85,85,84,91,92,87,87,81,81,78,77,78,76,73,77,60,80,91,85,69,39,72
bench,216,147,40,40,8,0,0,67.271,65.0,-53,-3.4062,unknown,regular,66,43,60,77,70,70,69,75,76,72,72,68,67,65,65,64,64,61,65,51,67,75,70,59,38,61
zero,217,147,38,38,0,0,0,70.139,67.615,-48,-2.8442,unknown,regular,67,45,62,81,73,74,73,79,81,76,75,70,70,67,67,67,66,64,67,52,69,79,74,61,36,63
low,218,147,39,39,12,1,1,66.286,64.231,-60,-3.8146,unknown,regular,64,45,58,75,70,70,70,75,75,68,72,67,67,64,63,66,62,60,63,50,66,74,69,57,40,60
medium,219,147,40,40,26,6,5,79.306,76.731,-5,-0.6097,unknown,regular,76,57,69,89,85,85,81,89,89,86,87,79,82,76,75,79,74,71,75,61,78,89,82,68,42,71
great,220,147,38,38,35,15,15,86.926,84.077,0,-0.0652,unknown,regular,85,66,80,96,90,90,90,95,96,92,92,88,87,85,85,85,84,81,85,62,87,94,91,79,40,81
great,221,147,39,39,35,15,15,84.961,81.885,0,0.3832,unknown,regular,85,61,78,95,89,89,89,94,94,90,90,87,85,84,78,83,83,80,83,62,86,93,90,71,36,74
starter,222,147,39,39,34,2,4,80.768,77.962,0,0.0481,unknown,regular,78,57,71,93,85,85,84,91,92,87,87,81,81,78,77,78,76,73,77,60,80,91,85,69,39,72
zero,223,147,39,39,0,0,0,68.177,65.769,-48,-3.0398,unknown,regular,65,44,60,79,71,72,71,77,79,74,73,68,68,65,65,65,64,62,65,51,67,77,72,59,36,61
low,224,147,40,40,12,1,1,65.153,63.154,-28,-2.0611,unknown,regular,63,44,57,74,69,69,69,73,73,67,71,66,66,63,62,65,61,59,62,49,65,72,68,56,40,59
great,225,147,39,39,35,15,15,86.408,83.615,-12,-0.6417,unknown,regular,85,66,80,95,89,89,89,94,95,91,91,88,86,85,85,84,84,81,85,62,87,93,90,79,40,81
great,226,147,40,40,35,15,15,84.961,81.885,0,0.0875,unknown,regular,85,61,78,95,89,89,89,94,94,90,90,87,85,84,78,83,83,80,83,62,86,93,90,71,36,74
starter,227,147,40,40,34,2,4,80.768,77.962,0,0.0018,unknown,regular,78,57,71,93,85,85,84,91,92,87,87,81,81,78,77,78,76,73,77,60,80,91,85,69,39,72
zero,228,147,40,40,0,0,0,65.703,63.423,-61,-3.9535,unknown,regular,63,42,58,76,68,69,68,74,76,71,70,66,65,63,63,63,62,60,63,49,65,74,69,57,36,59
great,229,147,40,40,35,15,15,86.408,83.615,0,1.2653,unknown,regular,85,66,80,95,89,89,89,94,95,91,91,88,86,85,85,84,84,81,85,62,87,93,90,79,40,81
