scenario,run_id,seed_player_id,season,age,games,goals,assists,weighted_overall,avg_skill,total_skill_change,final_multiplier,profile_name,trait_name,skill_attack,skill_defense,skill_balance,skill_stamina,skill_top_speed,skill_acceleration,skill_response,skill_agility,skill_dribble_accuracy,skill_dribble_speed,skill_short_pass_accuracy,skill_short_pass_speed,skill_long_pass_accuracy,skill_long_pass_speed,skill_shot_accuracy,skill_shot_power,skill_shot_technique,skill_free_kick_accuracy,skill_swerve,skill_heading,skill_jump,skill_technique,skill_aggression,skill_mentality,skill_goal_keeping,skill_team_work
starter,149,838,21,21,34,2,4,75.503,71.885,25,4.4041,unknown,regular,74,36,78,81,95,95,73,93,72,89,65,63,67,69,72,79,75,56,56,72,91,76,84,61,35,62
bench,150,838,22,22,8,0,0,78.061,74.5,25,6.1586,unknown,regular,76,38,80,83,98,97,75,95,74,92,68,66,70,72,74,81,77,59,60,75,94,78,87,64,39,65
low,151,838,24,24,12,1,1,77.623,74.154,25,3.2268,unknown,regular,76,38,80,83,97,97,75,95,74,92,67,65,69,71,74,81,77,58,59,75,93,78,86,63,41,64
medium,152,838,24,24,26,6,5,71.929,68.5,25,1.0222,unknown,regular,70,32,74,77,91,91,69,89,68,86,62,60,64,66,68,75,71,53,54,69,87,72,80,58,36,59
great,153,838,24,24,35,15,15,74.423,70.846,25,3.0132,unknown,regular,73,35,77,80,94,94,72,91,71,88,64,62,66,68,70,78,74,54,55,72,90,75,83,60,35,61
starter,154,838,22,22,34,2,4,73.672,70.192,25,2.4938,unknown,regular,72,35,76,79,93,93,71,91,70,88,64,61,65,67,70,78,73,54,54,71,89,74,82,59,36,60
bench,155,838,22,22,8,0,0,74.929,71.5,25,1.1837,unknown,regular,73,35,77,80,94,94,72,92,71,89,65,63,67,69,71,78,74,56,57,72,90,75,83,61,39,62
low,156,838,24,24,12,1,1,76.741,73.192,25,3.7924,unknown,regular,75,37,79,82,96,96,74,94,73,91,67,64,68,70,73,80,76,57,58,74,92,77,85,63,38,64
medium,157,838,22,22,26,6,5,76.474,72.846,25,3.9251,unknown,regular,75,37,79,82,96,96,74,94,73,91,66,64,68,69,73,80,76,56,57,74,92,77,85,62,36,62
great,158,838,23,23,35,15,15,79.212,75.654,25,5.264,unknown,regular,77,40,82,85,99,99,76,97,75,93,69,67,70,73,75,83,79,59,60,76,95,79,88,65,40,66
starter,159,838,24,24,34,2,4,77.929,74.5,25,2.6958,unknown,regular,76,38,80,83,97,97,75,95,74,92,68,66,70,72,74,81,77,59,60,75,93,78,86,64,42,65
bench,160,838,22,22,8,0,0,76.663,73.192,25,3.0017,unknown,regular,75,37,79,82,96,96,74,94,73,91,67,64,68,70,73,80,76,57,58,74,92,77,85,62,40,63
low,161,838,24,24,12,1,1,73.737,70.231,25,1.4608,unknown,sharpie,71,33,75,78,92,92,70,90,69,87,63,61,65,67,74,82,77,57,55,70,88,73,81,59,37,60
medium,162,838,24,24,26,6,5,77.78,74.077,25,5.743,unknown,regular,76,38,80,83,97,97,75,95,74,92,68,66,69,71,74,81,77,58,59,75,93,78,86,64,35,65
great,163,838,22,22,35,15,15,74.893,71.462,24,0.9298,unknown,regular,73,35,77,80,94,94,72,92,71,89,65,63,67,69,71,78,74,56,56,72,90,75,83,61,39,62
starter,164,838,23,23,34,2,4,77.164,73.654,25,3.7577,unknown,regular,75,38,79,83,97,97,75,94,73,91,67,65,69,71,73,81,76,57,58,74,93,77,86,63,39,64
bench,165,838,23,23,8,0,0,75.673,72.231,21,0.7278,unknown,regular,74,36,78,81,95,95,73,93,72,90,66,64,67,69,72,79,75,55,55,73,91,76,84,62,40,63
low,166,838,22,22,12,1,1,71.929,68.5,25,1.1549,unknown,regular,70,32,74,77,91,91,69,89,68,86,62,60,64,66,68,75,71,53,54,69,87,72,80,58,36,59
medium,167,838,23,23,26,6,5,76.113,72.615,22,2.7304,unknown,sharpie,74,36,77,80,94,94,73,93,72,90,66,63,67,69,76,83,79,60,57,73,90,76,84,61,39,62
great,168,838,22,22,35,15,15,77.469,73.962,21,3.9424,unknown,sharpie,76,38,77,80,95,95,75,95,74,92,67,65,69,71,76,83,79,61,59,75,91,78,86,63,39,64
starter,169,838,22,22,34,2,4,75.929,72.5,25,1.53,unknown,regular,74,36,78,81,95,95,73,93,72,90,66,64,68,70,72,79,75,57,58,73,91,76,84,62,40,63
bench,170,838,23,23,8,0,0,79.857,76.346,25,5.5353,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,60,61,77,95,80,88,66,42,67
low,171,838,22,22,12,1,1,79.929,76.423,23,6.0778,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,62,77,95,80,88,66,42,67
medium,172,838,24,24,26,6,5,77.741,74.269,25,3.4518,unknown,regular,76,38,80,83,97,97,75,95,74,92,68,66,69,72,74,81,77,58,59,75,93,78,86,63,41,64
great,173,838,22,22,35,15,15,76.623,73.077,25,3.5961,unknown,regular,75,37,79,82,96,96,74,94,73,91,66,64,68,70,73,80,76,57,58,74,92,77,85,62,38,63
starter,174,838,23,23,34,2,4,76.929,73.5,25,2.0783,regular,regular,75,37,79,82,96,96,74,94,73,91,67,65,69,71,73,80,76,58,59,74,92,77,85,63,41,64
bench,175,838,23,23,8,0,0,78.779,75.077,25,6.3086,unknown,regular,77,39,81,84,98,98,76,96,75,93,69,67,71,72,75,82,78,59,60,76,94,79,87,64,36,66
low,176,838,24,24,12,1,1,78.048,74.423,25,5.189,unknown,regular,76,39,80,83,98,98,75,96,74,92,68,66,69,71,74,82,78,58,59,75,93,79,87,64,37,64
medium,177,838,23,23,26,6,5,79.702,76.115,25,6.1413,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,67,71,73,76,83,79,60,61,77,95,80,88,65,40,67
great,178,838,24,24,35,15,15,75.929,72.5,25,2.0783,unknown,regular,74,36,78,81,95,95,73,93,72,90,66,64,68,70,72,79,75,57,58,73,91,76,84,62,40,63
starter,179,838,22,22,34,2,4,76.503,72.846,25,4.4041,unknown,regular,75,37,79,82,96,96,74,94,73,90,66,64,68,70,73,80,76,57,57,73,92,77,85,62,35,63
bench,180,838,23,23,8,0,0,79.061,75.462,25,6.1586,unknown,regular,77,39,81,84,99,98,76,96,75,93,69,67,71,73,75,82,78,60,61,76,95,79,88,65,39,66
low,181,838,25,25,12,1,1,78.551,75.038,23,1.5285,unknown,regular,77,39,81,84,98,98,76,96,75,93,68,66,70,72,75,82,78,58,59,76,94,79,87,64,41,65
medium,182,838,25,25,26,6,5,72.857,69.385,23,0.4842,unknown,regular,71,33,75,78,92,92,70,90,69,87,63,61,65,67,69,76,72,53,54,70,88,73,81,59,36,60
great,183,838,25,25,35,15,15,75.423,71.808,25,1.4273,unknown,regular,74,36,78,81,95,95,73,92,72,89,65,63,67,69,71,79,75,55,56,73,91,76,84,61,35,62
starter,184,838,23,23,34,2,4,74.672,71.154,25,2.4938,unknown,regular,73,36,77,80,94,94,72,92,71,89,65,62,66,68,71,79,74,55,55,72,90,75,83,60,36,61
bench,185,838,23,23,8,0,0,75.929,72.462,25,1.1837,unknown,regular,74,36,78,81,95,95,73,93,72,90,66,64,68,70,72,79,75,57,58,73,91,76,84,62,39,63
low,186,838,25,25,12,1,1,77.741,74.154,25,1.7964,unknown,regular,76,38,80,83,97,97,75,95,74,92,68,65,69,71,74,81,77,58,59,75,93,78,86,64,38,65
medium,187,838,23,23,26,6,5,77.474,73.808,25,3.9251,unknown,regular,76,38,80,83,97,97,75,95,74,92,67,65,69,70,74,81,77,57,58,75,93,78,86,63,36,63
great,188,838,24,24,35,15,15,79.819,76.231,15,5.264,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,71,74,76,83,79,60,61,77,95,80,88,66,40,67
starter,189,838,25,25,34,2,4,78.623,75.154,17,1.277,unknown,regular,77,39,81,84,98,98,76,96,75,93,68,66,70,72,75,82,78,59,60,76,94,79,87,64,42,65
bench,190,838,23,23,8,0,0,77.663,74.154,25,3.0017,unknown,regular,76,38,80,83,97,97,75,95,74,92,68,65,69,71,74,81,77,58,59,75,93,78,86,63,40,64
low,191,838,25,25,12,1,1,74.482,70.962,19,0.6919,unknown,sharpie,72,34,75,78,92,92,71,91,70,88,64,62,66,68,75,83,78,58,55,71,88,74,82,60,37,61
medium,192,838,25,25,26,6,5,78.78,75.038,25,2.7204,unknown,regular,77,39,81,84,98,98,76,96,75,93,69,67,70,72,75,82,78,59,60,76,94,79,87,65,35,66
great,193,838,23,23,35,15,15,75.857,72.385,24,0.9298,unknown,regular,74,36,78,81,95,95,73,93,72,90,66,64,68,70,72,79,75,56,57,73,91,76,84,62,39,63
starter,194,838,24,24,34,2,4,78.164,74.615,25,3.7577,unknown,regular,76,39,80,84,98,98,76,95,74,92,68,66,70,72,74,82,77,58,59,75,94,78,87,64,39,65
bench,195,838,24,24,8,0,0,76.367,72.885,17,0.7278,unknown,regular,75,37,79,82,96,96,74,94,73,91,66,64,67,69,73,80,76,55,55,74,92,77,85,62,40,63
low,196,838,23,23,12,1,1,72.929,69.462,25,1.1549,unknown,regular,71,33,75,78,92,92,70,90,69,87,63,61,65,67,69,76,72,54,55,70,88,73,81,59,36,60
medium,197,838,24,24,26,6,5,76.982,73.462,22,2.7304,unknown,sharpie,75,37,78,81,95,95,74,94,73,91,67,64,68,70,76,83,79,61,58,74,91,77,85,62,39,63
great,198,838,23,23,35,15,15,78.302,74.769,21,3.9424,unknown,sharpie,77,39,78,81,96,96,76,96,75,93,68,66,70,72,76,83,79,61,60,76,92,79,87,64,39,65
starter,199,838,23,23,34,2,4,76.929,73.462,25,1.53,unknown,regular,75,37,79,82,96,96,74,94,73,91,67,65,69,71,73,80,76,58,59,74,92,77,85,63,40,64
bench,200,838,24,24,8,0,0,79.893,76.385,1,5.5353,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,61,77,95,80,88,66,42,67
low,201,838,23,23,12,1,1,79.929,76.423,0,6.0778,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,62,77,95,80,88,66,42,67
medium,202,838,25,25,26,6,5,78.628,75.115,22,1.6351,unknown,regular,77,39,81,84,98,98,76,96,75,93,69,66,70,72,75,82,78,59,59,76,94,79,87,64,41,65
great,203,838,23,23,35,15,15,77.623,74.038,25,3.5961,unknown,regular,76,38,80,83,97,97,75,95,74,92,67,65,69,71,74,81,77,58,59,75,93,78,86,63,38,64
starter,204,838,24,24,34,2,4,77.929,74.462,25,2.0783,regular,regular,76,38,80,83,97,97,75,95,74,92,68,66,70,72,74,81,77,59,60,75,93,78,86,64,41,65
bench,205,838,24,24,8,0,0,79.779,76.038,25,6.3086,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,73,76,83,79,60,61,77,95,80,88,65,36,67
low,206,838,25,25,12,1,1,79.048,75.385,25,2.4579,unknown,regular,77,40,81,84,99,99,76,97,75,93,69,67,70,72,75,83,79,59,60,76,94,80,88,65,37,65
medium,207,838,24,24,26,6,5,79.929,76.346,6,6.1413,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,62,77,95,80,88,66,40,67
great,208,838,25,25,35,15,15,76.857,73.385,23,0.9845,unknown,regular,75,37,79,82,96,96,74,94,73,91,67,65,69,71,73,80,76,57,58,74,92,77,85,63,40,64
starter,209,838,23,23,34,2,4,77.503,73.808,25,4.4041,unknown,regular,76,38,80,83,97,97,75,95,74,91,67,65,69,71,74,81,77,58,58,74,93,78,86,63,35,64
bench,210,838,24,24,8,0,0,79.929,76.308,22,6.1586,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,62,77,95,80,88,66,39,67
low,211,838,26,26,12,1,1,78.858,75.346,8,1.5285,unknown,regular,77,40,81,85,99,99,76,96,75,93,68,66,70,72,75,83,79,58,59,76,94,80,88,64,41,65
medium,212,838,26,26,26,6,5,73.591,70.077,18,0.4842,unknown,regular,72,34,76,79,93,93,71,91,70,88,64,61,65,67,70,77,73,53,54,71,89,74,82,59,36,60
great,213,838,26,26,35,15,15,76.423,72.769,25,1.4273,unknown,regular,75,37,79,82,96,96,74,93,73,90,66,64,68,70,72,80,76,56,57,74,92,77,85,62,35,63
starter,214,838,24,24,34,2,4,75.672,72.115,25,2.4938,unknown,regular,74,37,78,81,95,95,73,93,72,90,66,63,67,69,72,80,75,56,56,73,91,76,84,61,36,62
bench,215,838,24,24,8,0,0,76.857,73.346,23,1.1837,unknown,regular,75,37,79,82,96,96,74,94,73,91,67,65,69,71,73,80,76,57,58,74,92,77,85,63,39,64
low,216,838,26,26,12,1,1,78.706,75.077,24,1.7964,unknown,regular,77,39,81,84,98,98,76,96,75,93,69,66,70,72,75,82,78,59,59,76,94,79,87,65,38,66
medium,217,838,24,24,26,6,5,78.474,74.769,25,3.9251,unknown,regular,77,39,81,84,98,98,76,96,75,93,68,66,70,71,75,82,78,58,59,76,94,79,87,64,36,64
great,218,838,25,25,35,15,15,79.819,76.231,0,2.4935,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,71,74,76,83,79,60,61,77,95,80,88,66,40,67
starter,219,838,26,26,34,2,4,78.712,75.269,3,1.277,unknown,regular,77,40,81,84,99,98,76,96,75,93,68,66,70,72,75,83,78,59,60,76,94,79,87,64,42,65
bench,220,838,24,24,8,0,0,78.663,75.115,25,3.0017,unknown,regular,77,39,81,84,98,98,76,96,75,93,69,66,70,72,75,82,78,59,60,76,94,79,87,64,40,65
low,221,838,26,26,12,1,1,75.184,71.654,18,0.6919,unknown,sharpie,73,35,75,78,92,92,72,92,71,89,65,63,67,69,76,83,79,59,55,72,88,75,83,61,37,62
medium,222,838,26,26,26,6,5,79.588,75.808,20,2.7204,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,60,60,77,95,80,88,65,35,66
great,223,838,24,24,35,15,15,76.747,73.231,22,0.9298,unknown,regular,75,37,79,82,96,96,74,94,73,91,67,65,68,71,73,80,76,56,57,74,92,77,85,63,39,64
starter,224,838,25,25,34,2,4,79.052,75.462,22,1.78,unknown,regular,77,40,81,85,99,99,77,96,75,93,69,67,70,72,75,83,78,59,59,76,95,79,88,65,39,66
bench,225,838,25,25,8,0,0,76.367,72.885,0,0.3448,unknown,regular,75,37,79,82,96,96,74,94,73,91,66,64,67,69,73,80,76,55,55,74,92,77,85,62,40,63
low,226,838,24,24,12,1,1,73.929,70.423,25,1.1549,unknown,regular,72,34,76,79,93,93,71,91,70,88,64,62,66,68,70,77,73,55,56,71,89,74,82,60,36,61
medium,227,838,25,25,26,6,5,77.561,74.038,15,1.2934,unknown,sharpie,76,38,78,81,95,95,75,95,74,92,68,65,69,71,76,83,79,61,58,75,91,78,86,63,39,64
great,228,838,24,24,35,15,15,79.134,75.577,21,3.9424,unknown,sharpie,78,40,79,82,97,97,77,97,76,94,69,67,71,73,76,83,79,61,61,77,93,80,88,65,39,66
starter,229,838,24,24,34,2,4,77.857,74.346,23,1.53,unknown,regular,76,38,80,83,97,97,75,95,74,92,68,66,70,72,74,81,77,58,59,75,93,78,86,64,40,65
bench,230,838,25,25,8,0,0,79.893,76.385,0,2.622,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,61,77,95,80,88,66,42,67
low,231,838,24,24,12,1,1,79.929,76.423,0,6.0778,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,62,77,95,80,88,66,42,67
medium,232,838,26,26,26,6,5,79.065,75.538,11,1.6351,unknown,regular,78,40,82,85,99,99,76,96,75,93,69,66,70,72,75,83,79,59,59,76,95,80,88,64,41,65
great,233,838,24,24,35,15,15,78.623,75.0,25,3.5961,unknown,regular,77,39,81,84,98,98,76,96,75,93,68,66,70,72,75,82,78,59,60,76,94,79,87,64,38,65
starter,234,838,25,25,34,2,4,78.538,75.038,15,0.9845,regular,regular,77,39,81,84,98,98,76,96,75,92,68,66,70,72,75,82,78,59,60,75,94,79,87,64,41,65
bench,235,838,25,25,8,0,0,79.779,76.038,0,2.9883,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,73,76,83,79,60,61,77,95,80,88,65,36,67
low,236,838,26,26,12,1,1,79.588,75.885,13,2.4579,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,60,60,77,95,80,88,65,37,66
medium,237,838,25,25,26,6,5,79.929,76.346,0,2.909,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,62,77,95,80,88,66,40,67
great,238,838,26,26,35,15,15,77.551,74.038,17,0.9845,unknown,regular,76,38,80,83,97,97,75,95,74,92,67,65,69,71,74,81,77,57,58,75,93,78,86,63,40,64
starter,239,838,24,24,34,2,4,78.503,74.769,25,4.4041,unknown,regular,77,39,81,84,98,98,76,96,75,92,68,66,70,72,75,82,78,59,59,75,94,79,87,64,35,65
bench,240,838,25,25,8,0,0,79.929,76.308,0,2.9172,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,62,77,95,80,88,66,39,67
low,241,838,27,27,12,1,1,78.902,75.385,1,1.5285,unknown,regular,77,40,82,85,99,99,76,96,75,93,68,66,70,72,75,83,79,58,59,76,94,80,88,64,41,65
medium,242,838,27,27,26,6,5,74.285,70.731,17,0.4842,unknown,regular,73,35,77,80,94,94,72,92,71,89,64,61,65,67,71,78,74,53,54,72,90,75,83,59,36,60
great,243,838,27,27,35,15,15,77.423,73.731,25,1.4273,unknown,regular,76,38,80,83,97,97,75,94,74,91,67,65,69,71,73,81,77,57,58,75,93,78,86,63,35,64
starter,244,838,25,25,34,2,4,76.672,73.077,25,1.1813,unknown,regular,75,38,79,82,96,96,74,94,73,91,67,64,68,70,73,81,76,57,57,74,92,77,85,62,36,63
bench,245,838,25,25,8,0,0,77.338,73.808,12,0.5607,unknown,regular,76,38,80,83,97,97,75,94,73,91,67,65,69,71,73,81,77,57,58,74,93,78,86,63,39,64
low,246,838,27,27,12,1,1,79.311,75.654,15,1.7964,unknown,regular,78,40,82,85,99,99,77,97,75,93,69,67,70,72,76,83,79,59,59,76,95,80,88,65,38,66
medium,247,838,25,25,26,6,5,79.308,75.577,21,1.8593,unknown,regular,78,40,82,85,99,99,77,97,75,93,69,67,70,72,76,83,79,59,60,76,95,80,88,65,36,65
great,248,838,26,26,35,15,15,79.819,76.231,0,2.4935,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,71,74,76,83,79,60,61,77,95,80,88,66,40,67
starter,249,838,27,27,34,2,4,78.712,75.269,0,1.277,unknown,regular,77,40,81,84,99,98,76,96,75,93,68,66,70,72,75,83,78,59,60,76,94,79,87,64,42,65
bench,250,838,25,25,8,0,0,78.84,75.308,5,1.4219,unknown,regular,77,40,81,84,99,99,76,96,75,93,69,66,70,72,75,83,78,59,60,76,94,79,88,64,40,65
low,251,838,27,27,12,1,1,75.605,72.077,11,0.6919,unknown,sharpie,74,36,75,78,92,92,73,93,72,90,66,63,67,69,76,83,79,60,55,73,88,76,84,61,37,62
medium,252,838,27,27,26,6,5,79.623,75.846,1,2.7204,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,60,61,77,95,80,88,65,35,66
great,253,838,25,25,35,15,15,76.836,73.346,3,0.4404,unknown,regular,75,38,79,82,97,96,74,94,73,91,67,65,68,71,73,81,76,56,57,74,92,77,85,63,39,64
starter,254,838,26,26,34,2,4,79.311,75.692,6,1.78,unknown,regular,78,40,82,85,99,99,77,97,75,93,69,67,70,72,76,83,79,59,59,76,95,80,88,65,39,66
bench,255,838,26,26,8,0,0,76.367,72.885,0,0.3448,unknown,regular,75,37,79,82,96,96,74,94,73,91,66,64,67,69,73,80,76,55,55,74,92,77,85,62,40,63
low,256,838,25,25,12,1,1,74.663,71.115,18,0.5471,unknown,regular,73,35,77,80,94,94,72,92,71,89,65,62,66,68,71,78,74,55,56,72,90,75,83,60,36,61
medium,257,838,26,26,26,6,5,78.099,74.577,14,1.2934,unknown,sharpie,77,39,78,81,95,95,76,96,75,93,68,66,70,72,76,83,79,61,58,76,91,79,87,64,39,65
great,258,838,25,25,35,15,15,79.134,75.577,0,1.8675,unknown,sharpie,78,40,79,82,97,97,77,97,76,94,69,67,71,73,76,83,79,61,61,77,93,80,88,65,39,66
starter,259,838,25,25,34,2,4,78.034,74.538,5,0.7247,unknown,regular,76,39,80,83,98,98,75,95,74,92,68,66,70,72,74,82,77,58,59,75,93,78,87,64,40,65
bench,260,838,26,26,8,0,0,79.893,76.385,0,2.622,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,61,77,95,80,88,66,42,67
low,261,838,25,25,12,1,1,79.929,76.423,0,2.8789,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,62,77,95,80,88,66,42,67
medium,262,838,27,27,26,6,5,79.065,75.538,0,1.6351,unknown,regular,78,40,82,85,99,99,76,96,75,93,69,66,70,72,75,83,79,59,59,76,95,80,88,64,41,65
great,263,838,25,25,35,15,15,79.144,75.5,13,1.7034,unknown,regular,78,40,82,85,99,99,77,96,75,93,69,66,70,72,75,83,79,59,60,76,95,80,88,64,38,65
starter,264,838,26,26,34,2,4,78.581,75.077,1,0.9845,regular,regular,77,39,81,84,98,98,76,96,75,92,68,66,70,72,75,82,78,59,60,76,94,79,87,64,41,65
bench,265,838,26,26,8,0,0,79.779,76.038,0,2.9883,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,73,76,83,79,60,61,77,95,80,88,65,36,67
low,266,838,27,27,12,1,1,79.588,75.885,0,2.4579,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,60,60,77,95,80,88,65,37,66
medium,267,838,26,26,26,6,5,79.929,76.346,0,2.909,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,62,77,95,80,88,66,40,67
great,268,838,27,27,35,15,15,78.161,74.615,15,0.9845,unknown,regular,77,39,81,84,98,98,76,96,75,92,67,65,69,71,75,82,78,57,58,75,94,79,87,63,40,64
starter,269,838,25,25,34,2,4,79.467,75.692,24,2.0862,unknown,regular,78,40,82,85,99,99,77,97,76,93,69,67,71,73,76,83,79,59,60,76,95,80,88,65,35,66
bench,270,838,26,26,8,0,0,79.929,76.308,0,2.9172,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,62,77,95,80,88,66,39,67
low,271,838,28,28,12,1,1,78.902,75.385,0,1.5285,unknown,regular,77,40,82,85,99,99,76,96,75,93,68,66,70,72,75,83,79,58,59,76,94,80,88,64,41,65
medium,272,838,28,28,26,6,5,74.98,71.385,17,0.4842,unknown,regular,74,36,78,81,95,95,73,93,72,90,64,61,65,67,72,79,75,53,54,73,91,76,84,59,36,60
great,273,838,28,28,35,15,15,78.423,74.692,25,1.4273,unknown,regular,77,39,81,84,98,98,76,95,75,92,68,66,70,72,74,82,78,58,59,76,94,79,87,64,35,65
starter,274,838,26,26,34,2,4,77.636,74.0,24,1.1813,unknown,regular,76,39,80,83,97,97,75,95,74,92,68,65,69,71,74,82,77,57,58,75,93,78,86,63,36,64
bench,275,838,26,26,8,0,0,77.424,73.885,2,0.5607,unknown,regular,76,38,80,83,97,97,75,95,73,91,67,65,69,71,74,81,77,57,58,74,93,78,86,63,39,64
low,276,838,28,28,12,1,1,79.311,75.654,0,1.7964,unknown,regular,78,40,82,85,99,99,77,97,75,93,69,67,70,72,76,83,79,59,59,76,95,80,88,65,38,66
medium,277,838,26,26,26,6,5,79.428,75.692,3,1.8593,unknown,regular,78,40,82,85,99,99,77,97,76,93,69,67,70,73,76,83,79,59,60,76,95,80,88,65,36,66
great,278,838,27,27,35,15,15,79.819,76.231,0,2.4935,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,71,74,76,83,79,60,61,77,95,80,88,66,40,67
starter,279,838,28,28,34,2,4,78.712,75.269,0,1.277,unknown,regular,77,40,81,84,99,98,76,96,75,93,68,66,70,72,75,83,78,59,60,76,94,79,87,64,42,65
bench,280,838,26,26,8,0,0,78.84,75.308,0,1.4219,unknown,regular,77,40,81,84,99,99,76,96,75,93,69,66,70,72,75,83,78,59,60,76,94,79,88,64,40,65
low,281,838,28,28,12,1,1,76.025,72.5,11,0.6919,unknown,sharpie,75,37,75,78,92,92,74,94,73,91,66,64,67,69,76,83,79,61,55,74,88,77,85,61,37,62
medium,282,838,28,28,26,6,5,79.623,75.846,0,2.7204,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,60,61,77,95,80,88,65,35,66
great,283,838,26,26,35,15,15,76.88,73.385,1,0.4404,unknown,regular,75,38,79,82,97,96,74,94,73,91,67,65,68,71,73,81,76,56,57,74,92,77,86,63,39,64
starter,284,838,27,27,34,2,4,79.311,75.692,0,1.78,unknown,regular,78,40,82,85,99,99,77,97,75,93,69,67,70,72,76,83,79,59,59,76,95,80,88,65,39,66
bench,285,838,27,27,8,0,0,76.367,72.885,0,0.3448,unknown,regular,75,37,79,82,96,96,74,94,73,91,66,64,67,69,73,80,76,55,55,74,92,77,85,62,40,63
low,286,838,26,26,12,1,1,75.357,71.769,17,0.5471,unknown,regular,74,36,78,81,95,95,73,93,72,90,65,62,66,68,72,79,75,55,56,73,91,76,84,60,36,61
medium,287,838,27,27,26,6,5,78.099,74.615,1,1.2934,unknown,sharpie,77,40,78,81,95,95,76,96,75,93,68,66,70,72,76,83,79,61,58,76,91,79,87,64,39,65
great,288,838,26,26,35,15,15,79.134,75.577,0,1.8675,unknown,sharpie,78,40,79,82,97,97,77,97,76,94,69,67,71,73,76,83,79,61,61,77,93,80,88,65,39,66
starter,289,838,26,26,34,2,4,78.034,74.538,0,0.7247,unknown,regular,76,39,80,83,98,98,75,95,74,92,68,66,70,72,74,82,77,58,59,75,93,78,87,64,40,65
bench,290,838,27,27,8,0,0,79.893,76.385,0,2.622,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,61,77,95,80,88,66,42,67
low,291,838,26,26,12,1,1,79.929,76.423,0,2.8789,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,62,77,95,80,88,66,42,67
medium,292,838,28,28,26,6,5,79.108,75.577,1,1.6351,unknown,regular,78,40,82,85,99,99,77,96,75,93,69,66,70,72,75,83,79,59,59,76,95,80,88,64,41,65
great,293,838,26,26,35,15,15,79.23,75.577,2,1.7034,unknown,regular,78,40,82,85,99,99,77,97,75,93,69,66,70,72,76,83,79,59,60,76,95,80,88,64,38,65
starter,294,838,27,27,34,2,4,78.581,75.077,0,0.9845,regular,regular,77,39,81,84,98,98,76,96,75,92,68,66,70,72,75,82,78,59,60,76,94,79,87,64,41,65
bench,295,838,27,27,8,0,0,79.779,76.038,0,2.9883,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,73,76,83,79,60,61,77,95,80,88,65,36,67
low,296,838,28,28,12,1,1,79.588,75.885,0,2.4579,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,60,60,77,95,80,88,65,37,66
medium,297,838,27,27,26,6,5,79.929,76.346,0,2.909,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,62,77,95,80,88,66,40,67
great,298,838,28,28,35,15,15,78.161,74.615,0,0.9845,unknown,regular,77,39,81,84,98,98,76,96,75,92,67,65,69,71,75,82,78,57,58,75,94,79,87,63,40,64
starter,299,838,26,26,34,2,4,79.551,75.769,2,2.0862,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,59,60,77,95,80,88,65,35,66
