scenario,run_id,seed_player_id,season,age,games,goals,assists,weighted_overall,avg_skill,total_skill_change,final_multiplier,profile_name,trait_name,skill_attack,skill_defense,skill_balance,skill_stamina,skill_top_speed,skill_acceleration,skill_response,skill_agility,skill_dribble_accuracy,skill_dribble_speed,skill_short_pass_accuracy,skill_short_pass_speed,skill_long_pass_accuracy,skill_long_pass_speed,skill_shot_accuracy,skill_shot_power,skill_shot_technique,skill_free_kick_accuracy,skill_swerve,skill_heading,skill_jump,skill_technique,skill_aggression,skill_mentality,skill_goal_keeping,skill_team_work
medium,147,3226,22,22,26,6,5,75.491,73.923,25,7.8733,unknown,regular,76,35,63,70,72,70,65,73,87,71,95,82,95,85,79,75,69,85,89,63,67,94,76,65,40,81
great,148,3226,23,23,35,15,15,72.122,70.692,25,3.6343,unknown,regular,73,31,60,67,68,66,62,69,83,68,91,79,92,82,76,71,66,82,86,60,63,90,73,62,40,78
starter,149,3226,21,21,34,2,4,73.04,71.385,25,5.8168,unknown,regular,74,32,61,67,69,67,63,70,84,69,92,80,93,83,76,72,67,83,87,61,64,91,74,63,35,79
bench,150,3226,22,22,8,0,0,72.128,70.654,25,3.4592,unknown,regular,73,31,60,67,68,66,62,69,83,68,91,79,92,82,76,72,66,81,86,60,63,90,73,62,39,78
low,151,3226,24,24,12,1,1,73.112,71.692,25,2.1118,unknown,regular,74,33,61,67,69,67,63,70,84,69,92,80,93,83,77,72,67,83,87,61,64,91,74,63,41,79
medium,152,3226,24,24,26,6,5,68.112,66.692,25,1.3692,unknown,regular,69,28,56,62,64,62,58,65,79,64,87,75,88,78,72,67,62,78,82,56,59,86,69,58,36,74
great,153,3226,24,24,35,15,15,73.085,71.423,25,4.944,unknown,regular,74,32,61,68,69,67,63,70,84,69,92,80,93,83,76,72,67,83,87,61,64,91,74,63,35,79
starter,154,3226,22,22,34,2,4,71.17,69.615,25,3.4173,unknown,regular,72,30,59,66,67,65,61,68,82,67,90,78,91,81,74,71,65,81,85,59,62,90,72,61,36,77
bench,155,3226,22,22,8,0,0,70.741,69.308,16,0.6679,unknown,regular,71,29,59,65,67,65,61,68,82,67,90,78,91,81,74,70,64,80,84,58,62,89,71,60,39,77
low,156,3226,24,24,12,1,1,70.74,69.269,25,2.5212,unknown,regular,71,30,59,66,67,65,61,68,82,67,90,77,91,80,74,70,64,80,84,58,62,89,71,60,38,77
medium,157,3226,22,22,26,6,5,73.655,72.0,25,5.0944,unknown,regular,74,33,62,68,70,68,64,71,85,70,93,80,94,83,77,73,67,83,87,61,65,92,74,63,36,79
great,158,3226,23,23,35,15,15,76.112,74.538,6,8.2466,unknown,regular,77,36,64,70,72,70,66,73,87,72,95,83,96,86,80,75,70,86,90,64,67,94,77,66,40,82
starter,159,3226,24,24,34,2,4,74.242,72.808,25,3.7353,unknown,regular,75,34,62,69,70,68,64,71,85,70,93,81,94,84,78,74,68,84,88,62,65,93,75,64,42,80
bench,160,3226,22,22,8,0,0,72.112,70.692,25,1.6952,unknown,regular,73,32,60,66,68,66,62,69,83,68,91,79,92,82,76,71,66,82,86,60,63,90,73,62,40,78
low,161,3226,24,24,12,1,1,68.858,67.462,20,0.9671,unknown,sharpie,70,29,54,62,63,60,59,66,80,65,88,76,89,79,74,72,64,79,83,57,57,87,70,59,37,75
medium,162,3226,24,24,26,6,5,74.978,73.231,25,7.2246,unknown,regular,76,34,63,70,71,69,65,72,86,71,94,82,95,85,78,75,68,84,88,62,66,93,76,65,35,81
great,163,3226,22,22,35,15,15,71.112,69.692,25,1.584,unknown,regular,72,31,59,65,67,65,61,68,82,67,90,78,91,81,75,70,65,81,85,59,62,89,72,61,39,77
starter,164,3226,23,23,34,2,4,74.506,72.923,25,5.0298,unknown,regular,75,33,63,69,71,69,65,72,86,70,94,81,95,84,77,74,68,83,88,62,66,93,75,64,39,80
bench,165,3226,23,23,8,0,0,69.176,67.769,2,0.4109,unknown,regular,68,26,58,66,67,64,60,67,81,65,89,77,90,80,70,71,61,76,80,55,61,89,68,58,40,75
low,166,3226,22,22,12,1,1,68.112,66.692,25,0.7652,unknown,regular,69,28,56,62,64,62,58,65,79,64,87,75,88,78,72,67,62,78,82,56,59,86,69,58,36,74
medium,167,3226,23,23,26,6,5,72.853,71.385,24,3.6145,unknown,sharpie,73,31,59,65,67,65,63,70,84,68,92,80,93,83,80,75,70,86,86,60,62,91,73,62,39,79
great,168,3226,22,22,35,15,15,75.222,73.654,21,6.6647,unknown,sharpie,76,35,62,68,70,68,65,73,87,71,95,82,95,85,80,75,70,86,89,63,65,94,76,65,39,81
starter,169,3226,22,22,34,2,4,72.112,70.692,25,2.1508,unknown,regular,73,32,60,66,68,66,62,69,83,68,91,79,92,82,76,71,66,82,86,60,63,90,73,62,40,78
bench,170,3226,23,23,8,0,0,74.242,72.808,25,3.1103,unknown,regular,75,34,62,69,71,68,64,71,85,70,93,81,94,84,78,74,68,84,88,62,65,92,75,64,42,80
low,171,3226,22,22,12,1,1,74.814,73.346,25,4.073,unknown,regular,75,34,63,69,71,69,65,72,86,71,94,82,95,85,78,74,68,84,88,62,66,93,75,65,42,81
medium,172,3226,24,24,26,6,5,74.655,73.154,25,4.4414,unknown,regular,75,34,63,69,71,69,65,72,86,71,94,81,95,84,78,74,68,84,88,62,66,93,75,64,41,80
great,173,3226,22,22,35,15,15,74.409,72.808,25,5.7399,unknown,regular,75,34,62,69,71,69,64,72,86,70,93,81,94,84,78,74,68,84,88,62,65,93,75,64,38,80
starter,174,3226,23,23,34,2,4,73.157,71.731,25,2.859,regular,regular,74,33,61,68,69,67,63,70,84,69,92,80,93,83,77,72,67,83,87,61,64,91,74,63,41,79
bench,175,3226,23,23,8,0,0,71.906,70.308,25,3.5562,unknown,regular,72,31,60,67,68,66,62,69,83,68,91,79,92,82,75,72,65,81,85,59,63,91,72,61,36,78
low,176,3226,24,24,12,1,1,71.776,70.231,25,3.4103,unknown,regular,72,31,60,66,68,66,62,69,83,68,91,79,92,82,75,71,65,81,85,59,63,90,72,61,37,78
medium,177,3226,23,23,26,6,5,76.112,74.538,16,7.6316,unknown,regular,77,36,64,70,72,70,66,73,87,72,95,83,96,86,80,75,70,86,90,64,67,94,77,66,40,82
great,178,3226,24,24,35,15,15,73.122,71.654,25,3.5202,unknown,regular,74,32,61,68,69,67,63,70,84,69,92,80,93,83,77,72,67,83,87,61,64,91,74,63,40,79
starter,179,3226,22,22,34,2,4,74.04,72.346,25,5.8934,unknown,regular,75,33,62,68,70,68,64,71,85,70,93,81,94,84,77,73,68,84,88,62,65,92,75,64,35,80
bench,180,3226,23,23,8,0,0,73.128,71.615,25,3.4825,unknown,regular,74,32,61,68,69,67,63,70,84,69,92,80,93,83,77,73,67,82,87,61,64,91,74,63,39,79
low,181,3226,25,25,12,1,1,73.574,72.115,11,1.0233,unknown,regular,74,33,62,68,70,68,63,71,85,69,93,80,94,83,77,73,67,83,87,61,65,92,74,63,41,79
medium,182,3226,25,25,26,6,5,69.077,67.615,24,0.613,unknown,regular,70,28,57,63,65,63,59,66,80,65,88,76,89,79,73,68,63,79,83,57,60,87,70,59,36,75
great,183,3226,25,25,35,15,15,74.085,72.385,25,2.4444,unknown,regular,75,33,62,69,70,68,64,71,85,70,93,81,94,84,77,73,68,84,88,62,65,92,75,64,35,80
starter,184,3226,23,23,34,2,4,72.17,70.577,25,3.4367,unknown,regular,73,31,60,67,68,66,62,69,83,68,91,79,92,82,75,72,66,82,86,60,63,91,73,62,36,78
bench,185,3226,23,23,8,0,0,71.405,69.923,16,0.666,unknown,regular,71,29,60,66,68,66,62,69,83,68,91,79,92,82,74,71,64,80,84,58,63,90,71,60,39,78
low,186,3226,25,25,12,1,1,71.74,70.231,25,1.1908,unknown,regular,72,31,60,67,68,66,62,69,83,68,91,78,92,81,75,71,65,81,85,59,63,90,72,61,38,78
medium,187,3226,23,23,26,6,5,74.655,72.962,25,5.0595,unknown,regular,75,34,63,69,71,69,65,72,86,71,94,81,95,84,78,74,68,84,88,62,66,93,75,64,36,80
great,188,3226,24,24,35,15,15,76.112,74.538,0,9.2663,unknown,regular,77,36,64,70,72,70,66,73,87,72,95,83,96,86,80,75,70,86,90,64,67,94,77,66,40,82
starter,189,3226,25,25,34,2,4,74.821,73.346,14,1.7884,unknown,regular,75,34,63,70,71,69,65,72,86,71,94,82,95,85,78,74,68,84,88,62,66,93,75,64,42,81
bench,190,3226,23,23,8,0,0,73.112,71.654,25,1.6939,unknown,regular,74,33,61,67,69,67,63,70,84,69,92,80,93,83,77,72,67,83,87,61,64,91,74,63,40,79
low,191,3226,25,25,12,1,1,69.382,67.962,13,0.4585,unknown,sharpie,70,29,54,62,63,60,60,67,81,66,89,77,90,80,75,73,65,80,83,57,57,88,70,59,37,75
medium,192,3226,25,25,26,6,5,75.776,74.0,20,3.4996,unknown,regular,76,35,64,70,72,70,66,73,87,72,95,83,96,86,79,75,69,85,89,63,67,94,76,65,35,82
great,193,3226,23,23,35,15,15,72.112,70.654,25,1.6056,unknown,regular,73,32,60,66,68,66,62,69,83,68,91,79,92,82,76,71,66,82,86,60,63,90,73,62,39,78
starter,194,3226,24,24,34,2,4,75.506,73.885,25,5.3741,unknown,regular,76,34,64,70,72,70,66,73,87,71,95,82,96,85,78,75,69,84,89,63,67,94,76,65,39,81
bench,195,3226,24,24,8,0,0,69.221,67.808,1,0.4037,unknown,regular,68,26,58,67,67,64,60,67,81,65,89,77,90,80,70,71,61,76,80,55,61,89,68,58,40,75
low,196,3226,23,23,12,1,1,69.112,67.654,25,0.7653,unknown,regular,70,29,57,63,65,63,59,66,80,65,88,76,89,79,73,68,63,79,83,57,60,87,70,59,36,75
medium,197,3226,24,24,26,6,5,73.698,72.192,21,3.611,unknown,sharpie,74,32,60,66,68,66,64,71,85,69,93,81,94,84,80,75,70,86,87,61,63,92,74,63,39,80
great,198,3226,23,23,35,15,15,75.901,74.308,17,6.9617,unknown,sharpie,77,36,63,69,71,69,66,73,87,72,95,83,96,86,80,75,70,86,90,64,66,94,77,66,39,82
starter,199,3226,23,23,34,2,4,73.112,71.654,25,2.1171,unknown,regular,74,33,61,67,69,67,63,70,84,69,92,80,93,83,77,72,67,83,87,61,64,91,74,63,40,79
bench,200,3226,24,24,8,0,0,75.242,73.769,25,3.0557,unknown,regular,76,35,63,70,72,69,65,72,86,71,94,82,95,85,79,75,69,85,89,63,66,93,76,65,42,81
low,201,3226,23,23,12,1,1,75.776,74.269,24,3.9833,unknown,regular,76,35,64,70,72,70,66,73,87,72,95,83,96,86,79,75,69,85,89,63,67,94,76,65,42,82
medium,202,3226,25,25,26,6,5,74.903,73.385,6,2.0673,unknown,regular,75,34,63,70,71,69,65,72,86,71,94,82,95,85,78,75,68,84,88,62,66,93,75,65,41,81
great,203,3226,23,23,35,15,15,75.409,73.769,25,6.5436,unknown,regular,76,35,63,70,72,70,65,73,87,71,94,82,95,85,79,75,69,85,89,63,66,94,76,65,38,81
starter,204,3226,24,24,34,2,4,74.157,72.692,25,2.6926,regular,regular,75,34,62,69,70,68,64,71,85,70,93,81,94,84,78,73,68,84,88,62,65,92,75,64,41,80
bench,205,3226,24,24,8,0,0,72.906,71.269,25,3.497,unknown,regular,73,32,61,68,69,67,63,70,84,69,92,80,93,83,76,73,66,82,86,60,64,92,73,62,36,79
low,206,3226,25,25,12,1,1,72.776,71.192,25,1.6579,unknown,regular,73,32,61,67,69,67,63,70,84,69,92,80,93,83,76,72,66,82,86,60,64,91,73,62,37,79
medium,207,3226,24,24,26,6,5,76.112,74.538,0,7.7675,unknown,regular,77,36,64,70,72,70,66,73,87,72,95,83,96,86,80,75,70,86,90,64,67,94,77,66,40,82
great,208,3226,25,25,35,15,15,74.048,72.538,23,1.6155,unknown,regular,75,33,62,69,70,68,64,71,85,70,93,81,94,84,77,73,68,83,88,62,65,92,75,64,40,80
starter,209,3226,23,23,34,2,4,75.04,73.308,25,5.7971,unknown,regular,76,34,63,69,71,69,65,72,86,71,94,82,95,85,78,74,69,85,89,63,66,93,76,65,35,81
bench,210,3226,24,24,8,0,0,74.128,72.577,25,3.4155,unknown,regular,75,33,62,69,70,68,64,71,85,70,93,81,94,84,78,74,68,83,88,62,65,92,75,64,39,80
low,211,3226,26,26,12,1,1,73.703,72.231,3,1.0179,unknown,regular,74,33,62,69,70,68,64,71,85,69,93,80,94,83,77,74,67,83,87,61,65,92,74,63,41,79
medium,212,3226,26,26,26,6,5,69.93,68.423,21,0.6534,unknown,regular,71,28,58,64,66,64,60,67,81,66,89,77,90,80,73,69,64,79,83,58,61,88,71,60,36,76
great,213,3226,26,26,35,15,15,75.085,73.346,25,2.5343,unknown,regular,76,34,63,70,71,69,65,72,86,71,94,82,95,85,78,74,69,85,89,63,66,93,76,65,35,81
starter,214,3226,24,24,34,2,4,73.17,71.538,25,3.4807,unknown,regular,74,32,61,68,69,67,63,70,84,69,92,80,93,83,76,73,67,83,87,61,64,92,74,63,36,79
bench,215,3226,24,24,8,0,0,71.66,70.154,6,0.6578,unknown,regular,71,29,60,67,69,67,62,69,83,68,92,79,92,82,74,72,64,80,84,58,63,91,71,60,39,78
low,216,3226,26,26,12,1,1,72.74,71.192,25,1.1786,unknown,regular,73,32,61,68,69,67,63,70,84,69,92,79,93,82,76,72,66,82,86,60,64,91,73,62,38,79
medium,217,3226,24,24,26,6,5,75.655,73.923,25,4.6952,unknown,regular,76,35,64,70,72,70,66,73,87,72,95,82,96,85,79,75,69,85,89,63,67,94,76,65,36,81
great,218,3226,25,25,35,15,15,76.112,74.538,0,3.9255,unknown,regular,77,36,64,70,72,70,66,73,87,72,95,83,96,86,80,75,70,86,90,64,67,94,77,66,40,82
starter,219,3226,26,26,34,2,4,74.821,73.346,0,1.6776,unknown,regular,75,34,63,70,71,69,65,72,86,71,94,82,95,85,78,74,68,84,88,62,66,93,75,64,42,81
bench,220,3226,24,24,8,0,0,74.077,72.577,24,1.6584,unknown,regular,75,33,62,68,70,68,64,71,85,70,93,81,94,84,78,73,68,84,88,62,65,92,75,64,40,80
low,221,3226,26,26,12,1,1,69.744,68.308,9,0.457,unknown,sharpie,70,29,54,62,63,60,60,68,82,66,90,77,91,80,76,74,66,81,83,57,57,89,70,59,37,75
medium,222,3226,26,26,26,6,5,75.776,74.0,0,3.6213,unknown,regular,76,35,64,70,72,70,66,73,87,72,95,83,96,86,79,75,69,85,89,63,67,94,76,65,35,82
great,223,3226,24,24,35,15,15,73.112,71.615,25,1.5675,unknown,regular,74,33,61,67,69,67,63,70,84,69,92,80,93,83,77,72,67,83,87,61,64,91,74,63,39,79
starter,224,3226,25,25,34,2,4,75.543,73.923,1,2.3826,unknown,regular,76,34,64,70,72,70,66,73,87,71,95,82,96,85,79,75,69,84,89,63,67,94,76,65,39,81
bench,225,3226,25,25,8,0,0,69.221,67.808,0,0.1919,unknown,regular,68,26,58,67,67,64,60,67,81,65,89,77,90,80,70,71,61,76,80,55,61,89,68,58,40,75
low,226,3226,24,24,12,1,1,70.077,68.577,24,0.7712,unknown,regular,71,29,58,64,66,64,60,67,81,66,89,77,90,80,74,69,64,80,84,58,61,88,71,60,36,76
medium,227,3226,25,25,26,6,5,74.293,72.769,15,1.6061,unknown,sharpie,75,33,60,66,68,66,65,72,86,70,94,82,95,84,80,75,70,86,88,62,63,93,75,64,39,81
great,228,3226,24,24,35,15,15,75.901,74.308,0,7.1393,unknown,sharpie,77,36,63,69,71,69,66,73,87,72,95,83,96,86,80,75,70,86,90,64,66,94,77,66,39,82
starter,229,3226,24,24,34,2,4,74.112,72.615,25,2.1608,unknown,regular,75,34,62,68,70,68,64,71,85,70,93,81,94,84,78,73,68,84,88,62,65,92,75,64,40,80
bench,230,3226,25,25,8,0,0,75.242,73.769,0,1.4611,unknown,regular,76,35,63,70,72,69,65,72,86,71,94,82,95,85,79,75,69,85,89,63,66,93,76,65,42,81
low,231,3226,24,24,12,1,1,75.814,74.308,1,4.0965,unknown,regular,76,35,64,70,72,70,66,73,87,72,95,83,96,86,79,75,69,85,89,63,67,94,76,66,42,82
medium,232,3226,26,26,26,6,5,74.941,73.423,1,2.1146,unknown,regular,75,34,63,70,71,69,65,72,86,71,94,82,95,85,78,75,68,84,88,63,66,93,75,65,41,81
great,233,3226,24,24,35,15,15,76.112,74.462,18,6.4935,unknown,regular,77,36,64,70,72,70,66,73,87,72,95,83,96,86,80,75,70,86,90,64,67,94,77,66,38,82
starter,234,3226,25,25,34,2,4,74.412,72.923,6,1.3012,regular,regular,75,34,62,70,71,69,64,72,85,70,93,81,94,84,78,74,68,84,88,62,65,93,75,64,41,80
bench,235,3226,25,25,8,0,0,73.906,72.231,25,1.6611,unknown,regular,74,33,62,69,70,68,64,71,85,70,93,81,94,84,77,74,67,83,87,61,65,93,74,63,36,80
low,236,3226,26,26,12,1,1,73.776,72.154,25,1.6547,unknown,regular,74,33,62,68,70,68,64,71,85,70,93,81,94,84,77,73,67,83,87,61,65,92,74,63,37,80
medium,237,3226,25,25,26,6,5,76.112,74.538,0,3.4849,unknown,regular,77,36,64,70,72,70,66,73,87,72,95,83,96,86,80,75,70,86,90,64,67,94,77,66,40,82
great,238,3226,26,26,35,15,15,74.786,73.231,18,1.7849,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,82,95,85,78,74,68,84,88,62,66,93,75,64,40,81
starter,239,3226,24,24,34,2,4,76.04,74.269,25,5.908,unknown,regular,77,35,64,70,72,70,66,73,87,72,95,83,96,86,79,75,70,86,90,64,67,94,77,66,35,82
bench,240,3226,25,25,8,0,0,74.709,73.115,14,1.6172,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,82,95,85,78,74,68,83,88,62,66,93,75,64,39,80
low,241,3226,27,27,12,1,1,73.703,72.231,0,1.0174,unknown,regular,74,33,62,69,70,68,64,71,85,69,93,80,94,83,77,74,67,83,87,61,65,92,74,63,41,79
medium,242,3226,27,27,26,6,5,70.594,69.038,16,0.5903,unknown,regular,71,28,59,65,67,65,61,68,82,67,90,78,91,81,73,70,64,79,83,58,62,89,71,60,36,77
great,243,3226,27,27,35,15,15,75.249,73.5,4,2.4434,unknown,regular,76,34,63,70,72,69,65,72,86,71,94,82,95,85,79,75,69,85,89,63,66,94,76,65,35,81
starter,244,3226,25,25,34,2,4,74.096,72.423,23,1.5571,unknown,regular,75,33,62,69,70,68,64,71,85,70,93,81,94,84,77,74,68,83,87,62,65,93,75,64,36,80
bench,245,3226,25,25,8,0,0,71.66,70.154,0,0.311,unknown,regular,71,29,60,67,69,67,62,69,83,68,92,79,92,82,74,72,64,80,84,58,63,91,71,60,39,78
low,246,3226,27,27,12,1,1,73.631,72.038,22,1.2029,unknown,regular,74,32,62,69,70,68,64,71,85,70,93,80,94,83,76,73,67,82,87,61,65,92,74,63,38,80
medium,247,3226,25,25,26,6,5,75.655,73.923,0,2.4857,unknown,regular,76,35,64,70,72,70,66,73,87,72,95,82,96,85,79,75,69,85,89,63,67,94,76,65,36,81
great,248,3226,26,26,35,15,15,76.112,74.538,0,4.5042,unknown,regular,77,36,64,70,72,70,66,73,87,72,95,83,96,86,80,75,70,86,90,64,67,94,77,66,40,82
starter,249,3226,27,27,34,2,4,74.821,73.346,0,1.7937,unknown,regular,75,34,63,70,71,69,65,72,86,71,94,82,95,85,78,74,68,84,88,62,66,93,75,64,42,81
bench,250,3226,25,25,8,0,0,74.122,72.615,1,0.7898,unknown,regular,75,33,62,69,70,68,64,71,85,70,93,81,94,84,78,73,68,84,88,62,65,92,75,64,40,80
low,251,3226,27,27,12,1,1,69.941,68.5,5,0.4644,unknown,sharpie,70,29,54,62,63,60,60,68,82,66,90,77,91,80,77,75,67,82,83,57,57,90,70,59,37,75
medium,252,3226,27,27,26,6,5,75.776,74.0,0,3.5168,unknown,regular,76,35,64,70,72,70,66,73,87,72,95,83,96,86,79,75,69,85,89,63,67,94,76,65,35,82
great,253,3226,25,25,35,15,15,73.242,71.731,3,0.7806,unknown,regular,74,33,61,68,69,67,63,70,84,69,92,80,93,83,77,73,67,83,87,61,64,92,74,63,39,79
starter,254,3226,26,26,34,2,4,75.543,73.923,0,2.3367,unknown,regular,76,34,64,70,72,70,66,73,87,71,95,82,96,85,79,75,69,84,89,63,67,94,76,65,39,81
bench,255,3226,26,26,8,0,0,69.221,67.808,0,0.1907,unknown,regular,68,26,58,67,67,64,60,67,81,65,89,77,90,80,70,71,61,76,80,55,61,89,68,58,40,75
low,256,3226,25,25,12,1,1,70.165,68.654,2,0.3643,unknown,regular,71,29,58,65,66,64,60,67,81,66,89,77,90,80,74,70,64,80,84,58,61,88,71,60,36,76
medium,257,3226,26,26,26,6,5,74.293,72.769,0,1.5904,unknown,sharpie,75,33,60,66,68,66,65,72,86,70,94,82,95,84,80,75,70,86,88,62,63,93,75,64,39,81
great,258,3226,25,25,35,15,15,75.901,74.308,0,2.9032,unknown,sharpie,77,36,63,69,71,69,66,73,87,72,95,83,96,86,80,75,70,86,90,64,66,94,77,66,39,82
starter,259,3226,25,25,34,2,4,74.157,72.654,1,0.9639,unknown,regular,75,34,62,69,70,68,64,71,85,70,93,81,94,84,78,73,68,84,88,62,65,92,75,64,40,80
bench,260,3226,26,26,8,0,0,75.242,73.769,0,1.4528,unknown,regular,76,35,63,70,72,69,65,72,86,71,94,82,95,85,79,75,69,85,89,63,66,93,76,65,42,81
low,261,3226,25,25,12,1,1,75.814,74.308,0,1.9124,unknown,regular,76,35,64,70,72,70,66,73,87,72,95,83,96,86,79,75,69,85,89,63,67,94,76,66,42,82
medium,262,3226,27,27,26,6,5,74.979,73.462,1,2.1518,unknown,regular,75,34,63,70,71,69,65,72,86,71,94,82,95,85,78,75,68,84,88,63,66,93,76,65,41,81
great,263,3226,25,25,35,15,15,76.112,74.462,0,2.9008,unknown,regular,77,36,64,70,72,70,66,73,87,72,95,83,96,86,80,75,70,86,90,64,67,94,77,66,38,82
starter,264,3226,26,26,34,2,4,74.412,72.923,0,1.2811,regular,regular,75,34,62,70,71,69,64,72,85,70,93,81,94,84,78,74,68,84,88,62,65,93,75,64,41,80
bench,265,3226,26,26,8,0,0,74.745,73.038,21,1.6597,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,82,95,85,78,74,68,84,88,62,66,93,75,64,36,80
low,266,3226,27,27,12,1,1,74.623,72.962,21,1.6153,unknown,regular,75,33,63,69,71,69,65,72,86,70,94,82,95,85,77,74,68,84,88,62,66,93,75,64,37,80
medium,267,3226,26,26,26,6,5,76.112,74.538,0,3.5087,unknown,regular,77,36,64,70,72,70,66,73,87,72,95,83,96,86,80,75,70,86,90,64,67,94,77,66,40,82
great,268,3226,27,27,35,15,15,74.786,73.231,0,1.6811,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,82,95,85,78,74,68,84,88,62,66,93,75,64,40,81
starter,269,3226,25,25,34,2,4,76.04,74.269,0,2.7001,unknown,regular,77,35,64,70,72,70,66,73,87,72,95,83,96,86,79,75,70,86,90,64,67,94,77,66,35,82
bench,270,3226,26,26,8,0,0,74.745,73.154,1,1.6157,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,82,95,85,78,74,68,84,88,62,66,93,75,64,39,80
low,271,3226,28,28,12,1,1,73.703,72.231,0,1.0127,unknown,regular,74,33,62,69,70,68,64,71,85,69,93,80,94,83,77,74,67,83,87,61,65,92,74,63,41,79
medium,272,3226,28,28,26,6,5,71.057,69.462,11,0.6156,unknown,regular,71,28,60,66,68,66,61,69,83,67,91,78,92,81,73,71,64,79,83,58,63,90,71,60,36,77
great,273,3226,28,28,35,15,15,75.249,73.5,0,2.4364,unknown,regular,76,34,63,70,72,69,65,72,86,71,94,82,95,85,79,75,69,85,89,63,66,94,76,65,35,81
starter,274,3226,26,26,34,2,4,74.786,73.077,17,1.6698,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,82,95,85,78,74,68,84,88,62,66,93,75,64,36,81
bench,275,3226,26,26,8,0,0,71.66,70.154,0,0.3119,unknown,regular,71,29,60,67,69,67,62,69,83,68,92,79,92,82,74,72,64,80,84,58,63,91,71,60,39,78
low,276,3226,28,28,12,1,1,73.8,72.192,4,1.1765,unknown,regular,74,32,62,70,70,68,64,71,85,70,93,81,94,84,76,74,67,82,87,61,65,92,74,63,38,80
medium,277,3226,26,26,26,6,5,75.655,73.923,0,2.2323,unknown,regular,76,35,64,70,72,70,66,73,87,72,95,82,96,85,79,75,69,85,89,63,67,94,76,65,36,81
great,278,3226,27,27,35,15,15,76.112,74.538,0,4.2007,unknown,regular,77,36,64,70,72,70,66,73,87,72,95,83,96,86,80,75,70,86,90,64,67,94,77,66,40,82
starter,279,3226,28,28,34,2,4,74.821,73.346,0,1.738,unknown,regular,75,34,63,70,71,69,65,72,86,71,94,82,95,85,78,74,68,84,88,62,66,93,75,64,42,81
bench,280,3226,26,26,8,0,0,74.122,72.615,0,0.7885,unknown,regular,75,33,62,69,70,68,64,71,85,70,93,81,94,84,78,73,68,84,88,62,65,92,75,64,40,80
low,281,3226,28,28,12,1,1,70.052,68.615,3,0.4586,unknown,sharpie,70,29,54,62,63,60,60,68,82,66,90,77,91,80,78,75,68,83,83,57,57,90,70,59,37,75
medium,282,3226,28,28,26,6,5,75.776,74.0,0,3.4245,unknown,regular,76,35,64,70,72,70,66,73,87,72,95,83,96,86,79,75,69,85,89,63,67,94,76,65,35,82
great,283,3226,26,26,35,15,15,73.287,71.769,1,0.7367,unknown,regular,74,33,61,69,69,67,63,70,84,69,92,80,93,83,77,73,67,83,87,61,64,92,74,63,39,79
starter,284,3226,27,27,34,2,4,75.58,73.962,1,2.5255,unknown,regular,76,34,64,70,72,70,66,73,87,71,95,82,96,85,79,75,69,85,89,63,67,94,76,65,39,81
bench,285,3226,27,27,8,0,0,69.221,67.808,0,0.1917,unknown,regular,68,26,58,67,67,64,60,67,81,65,89,77,90,80,70,71,61,76,80,55,61,89,68,58,40,75
low,286,3226,26,26,12,1,1,70.21,68.692,1,0.3603,unknown,regular,71,29,58,66,66,64,60,67,81,66,89,77,90,80,74,70,64,80,84,58,61,88,71,60,36,76
medium,287,3226,27,27,26,6,5,74.373,72.846,2,1.646,unknown,sharpie,75,33,60,66,68,66,65,72,86,71,94,82,95,85,80,75,70,86,88,62,63,93,75,64,39,81
great,288,3226,26,26,35,15,15,75.901,74.308,0,3.1404,unknown,sharpie,77,36,63,69,71,69,66,73,87,72,95,83,96,86,80,75,70,86,90,64,66,94,77,66,39,82
starter,289,3226,26,26,34,2,4,74.2,72.692,1,0.9413,unknown,regular,75,34,62,69,70,68,64,71,85,70,93,81,94,84,78,74,68,84,88,62,65,92,75,64,40,80
bench,290,3226,27,27,8,0,0,75.242,73.769,0,1.4611,unknown,regular,76,35,63,70,72,69,65,72,86,71,94,82,95,85,79,75,69,85,89,63,66,93,76,65,42,81
low,291,3226,26,26,12,1,1,75.814,74.308,0,1.9274,unknown,regular,76,35,64,70,72,70,66,73,87,72,95,83,96,86,79,75,69,85,89,63,67,94,76,66,42,82
medium,292,3226,28,28,26,6,5,74.979,73.462,0,2.1475,unknown,regular,75,34,63,70,71,69,65,72,86,71,94,82,95,85,78,75,68,84,88,63,66,93,76,65,41,81
great,293,3226,26,26,35,15,15,76.112,74.462,0,2.961,unknown,regular,77,36,64,70,72,70,66,73,87,72,95,83,96,86,80,75,70,86,90,64,67,94,77,66,38,82
starter,294,3226,27,27,34,2,4,74.537,73.038,3,1.3622,regular,regular,75,34,63,70,71,69,64,72,86,70,94,81,94,84,78,74,68,84,88,62,65,93,75,64,41,80
bench,295,3226,27,27,8,0,0,74.786,73.077,1,1.6535,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,82,95,85,78,74,68,84,88,62,66,93,75,64,36,81
