scenario,run_id,seed_player_id,season,age,games,goals,assists,weighted_overall,avg_skill,total_skill_change,final_multiplier,profile_name,trait_name,skill_attack,skill_defense,skill_balance,skill_stamina,skill_top_speed,skill_acceleration,skill_response,skill_agility,skill_dribble_accuracy,skill_dribble_speed,skill_short_pass_accuracy,skill_short_pass_speed,skill_long_pass_accuracy,skill_long_pass_speed,skill_shot_accuracy,skill_shot_power,skill_shot_technique,skill_free_kick_accuracy,skill_swerve,skill_heading,skill_jump,skill_technique,skill_aggression,skill_mentality,skill_goal_keeping,skill_team_work
starter,149,838,21,21,34,2,4,75.25,71.654,25,4.0552,unknown,regular,74,36,77,80,95,95,73,93,72,89,65,63,67,69,71,79,75,55,56,72,90,75,84,61,35,62
bench,150,838,22,22,8,0,0,73.929,70.538,25,0.9372,unknown,regular,72,34,76,79,93,93,71,91,70,88,64,62,66,68,70,77,73,55,56,71,89,74,82,60,39,61
low,151,838,24,24,12,1,1,76.556,73.115,18,0.8211,unknown,regular,75,37,79,82,96,96,74,94,73,91,67,64,68,70,73,80,76,56,56,74,92,77,85,62,41,63
medium,152,838,24,24,26,6,5,71.929,68.5,25,0.9603,unknown,regular,70,32,74,77,91,91,69,89,68,86,62,60,64,66,68,75,71,53,54,69,87,72,80,58,36,59
great,153,838,24,24,35,15,15,75.746,72.115,25,3.7387,unknown,regular,74,36,78,81,96,95,73,93,72,90,66,63,67,69,72,79,75,56,57,73,91,76,84,62,35,62
starter,154,838,22,22,34,2,4,73.518,70.038,25,2.4198,unknown,regular,72,35,76,79,93,93,71,91,70,88,63,61,65,66,70,78,73,53,54,71,89,74,82,58,36,60
bench,155,838,22,22,8,0,0,71.065,67.808,0,0.183,unknown,regular,70,34,75,77,93,92,69,89,67,84,59,57,61,63,67,77,71,50,51,67,87,72,81,55,39,56
low,156,838,24,24,12,1,1,73.929,70.5,25,1.0043,unknown,regular,72,34,76,79,93,93,71,91,70,88,64,62,66,68,70,77,73,55,56,71,89,74,82,60,38,61
medium,157,838,22,22,26,6,5,75.551,71.962,25,3.5244,unknown,regular,74,36,78,81,95,95,73,93,72,90,65,63,67,69,72,79,75,55,56,73,91,76,84,61,36,62
great,158,838,23,23,35,15,15,79.857,76.269,25,6.141,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,60,61,77,95,80,88,66,40,67
starter,159,838,24,24,34,2,4,77.929,74.5,25,2.657,unknown,regular,76,38,80,83,97,97,75,95,74,92,68,66,70,72,74,81,77,59,60,75,93,78,86,64,42,65
bench,160,838,22,22,8,0,0,74.836,71.385,17,0.4655,unknown,regular,74,36,78,81,95,95,73,93,72,90,64,61,65,67,72,79,75,51,52,73,91,76,84,59,40,60
low,161,838,24,24,12,1,1,71.016,67.731,14,0.3828,unknown,sharpie,71,33,69,72,86,86,70,90,69,87,63,59,63,65,69,76,72,54,49,70,82,73,81,57,37,58
medium,162,838,24,24,26,6,5,77.25,73.577,25,4.9274,unknown,regular,75,38,79,83,97,97,75,94,74,91,67,65,69,71,74,81,77,57,58,74,92,77,86,63,35,64
great,163,838,22,22,35,15,15,74.929,71.5,25,1.2121,unknown,regular,73,35,77,80,94,94,72,92,71,89,65,63,67,69,71,78,74,56,57,72,90,75,83,61,39,62
starter,164,838,23,23,34,2,4,76.857,73.346,25,3.5267,unknown,regular,75,37,79,82,96,96,74,94,73,91,67,65,69,71,73,80,76,57,58,74,92,77,85,63,39,64
bench,165,838,23,23,8,0,0,69.929,66.731,0,0.1127,unknown,regular,68,30,72,75,89,89,67,87,66,84,60,58,62,64,66,73,69,51,52,67,85,70,78,56,40,57
low,166,838,22,22,12,1,1,70.836,67.385,17,0.3033,unknown,regular,70,32,74,77,91,91,69,89,68,86,60,57,61,63,68,75,71,47,48,69,87,72,80,55,36,56
medium,167,838,23,23,26,6,5,75.729,72.231,22,2.5223,unknown,sharpie,73,35,77,80,94,94,72,92,71,89,65,63,67,69,76,83,79,60,57,72,90,75,83,61,39,62
great,168,838,22,22,35,15,15,78.346,74.808,21,5.0877,unknown,sharpie,77,39,79,82,96,96,76,96,75,93,68,66,70,72,76,83,79,61,60,75,92,79,87,64,39,65
starter,169,838,22,22,34,2,4,75.929,72.5,25,1.5388,unknown,regular,74,36,78,81,95,95,73,93,72,90,66,64,68,70,72,79,75,57,58,73,91,76,84,62,40,63
bench,170,838,23,23,8,0,0,77.25,73.808,17,0.8434,unknown,regular,76,38,80,83,97,97,75,95,74,92,67,64,68,70,74,81,77,56,56,75,93,78,86,62,42,63
low,171,838,22,22,12,1,1,77.857,74.423,23,1.6419,unknown,regular,76,38,80,83,97,97,75,95,74,92,68,66,70,72,74,81,77,58,59,75,93,78,86,64,42,65
medium,172,838,24,24,26,6,5,77.322,73.885,25,3.0607,unknown,regular,76,38,80,82,97,97,75,94,73,91,67,65,69,71,74,81,76,58,59,74,93,77,86,63,41,64
great,173,838,22,22,35,15,15,77.857,74.269,25,4.3015,unknown,regular,76,38,80,83,97,97,75,95,74,92,68,66,70,72,74,81,77,58,59,75,93,78,86,64,38,65
starter,174,838,23,23,34,2,4,76.929,73.5,25,2.0277,regular,regular,75,37,79,82,96,96,74,94,73,91,67,65,69,71,73,80,76,58,59,74,92,77,85,63,41,64
bench,175,838,23,23,8,0,0,71.929,68.5,25,0.972,unknown,regular,70,32,74,77,91,91,69,89,68,86,62,60,64,66,68,75,71,53,54,69,87,72,80,58,36,59
low,176,838,24,24,12,1,1,72.929,69.5,25,1.3347,unknown,regular,71,33,75,78,92,92,70,90,69,87,63,61,65,67,69,76,72,54,55,70,88,73,81,59,37,60
medium,177,838,23,23,26,6,5,79.551,75.962,25,5.1751,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,59,60,77,95,80,88,65,40,66
great,178,838,24,24,35,15,15,76.623,73.154,25,2.6889,unknown,regular,75,37,79,82,96,96,74,94,73,91,66,64,68,70,73,80,76,57,58,74,92,77,85,62,40,63
starter,179,838,22,22,34,2,4,76.25,72.615,25,4.1318,unknown,regular,75,37,78,81,96,96,74,94,73,90,66,64,68,70,72,80,76,56,57,73,91,76,85,62,35,63
bench,180,838,23,23,8,0,0,74.929,71.5,25,0.9592,unknown,regular,73,35,77,80,94,94,72,92,71,89,65,63,67,69,71,78,74,56,57,72,90,75,83,61,39,62
low,181,838,25,25,12,1,1,76.645,73.231,3,0.4119,unknown,regular,75,38,79,82,97,96,74,94,73,91,67,64,68,70,73,81,76,56,56,74,92,77,85,62,41,63
medium,182,838,25,25,26,6,5,72.663,69.192,18,0.4193,unknown,regular,71,33,75,78,92,92,70,90,69,87,63,60,64,66,69,76,72,53,54,70,88,73,81,58,36,59
great,183,838,25,25,35,15,15,76.746,73.077,25,1.8735,unknown,regular,75,37,79,82,97,96,74,94,73,91,67,64,68,70,73,80,76,57,58,74,92,77,85,63,35,63
starter,184,838,23,23,34,2,4,74.518,71.0,25,2.4392,unknown,regular,73,36,77,80,94,94,72,92,71,89,64,62,66,67,71,79,74,54,55,72,90,75,83,59,36,61
bench,185,838,23,23,8,0,0,71.065,67.808,0,0.1812,unknown,regular,70,34,75,77,93,92,69,89,67,84,59,57,61,63,67,77,71,50,51,67,87,72,81,55,39,56
low,186,838,25,25,12,1,1,74.623,71.154,17,0.4722,unknown,regular,73,35,77,80,94,94,72,92,71,89,64,62,66,68,71,78,74,55,56,72,90,75,83,60,38,61
medium,187,838,23,23,26,6,5,76.551,72.923,25,3.4895,unknown,regular,75,37,79,82,96,96,74,94,73,91,66,64,68,70,73,80,76,56,57,74,92,77,85,62,36,63
great,188,838,24,24,35,15,15,79.929,76.346,2,7.1606,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,62,77,95,80,88,66,40,67
starter,189,838,25,25,34,2,4,78.623,75.154,17,1.2777,unknown,regular,77,39,81,84,98,98,76,96,75,93,68,66,70,72,75,82,78,59,60,76,94,79,87,64,42,65
bench,190,838,23,23,8,0,0,75.446,71.962,15,0.4642,unknown,regular,75,37,79,82,96,96,74,94,73,90,64,61,65,67,73,80,76,51,52,73,92,77,85,59,40,60
low,191,838,25,25,12,1,1,71.183,67.923,5,0.1817,unknown,sharpie,71,34,69,72,86,86,70,90,69,87,63,59,63,65,70,77,73,55,49,70,82,73,81,57,37,58
medium,192,838,25,25,26,6,5,78.25,74.538,25,2.4114,unknown,regular,76,39,80,84,98,98,76,95,75,92,68,66,70,72,75,82,78,58,59,75,93,78,87,64,35,65
great,193,838,23,23,35,15,15,75.929,72.462,25,1.2337,unknown,regular,74,36,78,81,95,95,73,93,72,90,66,64,68,70,72,79,75,57,58,73,91,76,84,62,39,63
starter,194,838,24,24,34,2,4,77.857,74.308,25,3.871,unknown,regular,76,38,80,83,97,97,75,95,74,92,68,66,70,72,74,81,77,58,59,75,93,78,86,64,39,65
bench,195,838,24,24,8,0,0,69.929,66.731,0,0.1126,unknown,regular,68,30,72,75,89,89,67,87,66,84,60,58,62,64,66,73,69,51,52,67,85,70,78,56,40,57
low,196,838,23,23,12,1,1,71.57,68.077,18,0.3033,unknown,regular,71,33,75,78,92,92,70,90,69,87,61,57,61,63,69,76,72,47,48,70,88,73,81,55,36,56
medium,197,838,24,24,26,6,5,76.598,73.077,22,2.5188,unknown,sharpie,74,36,78,81,95,95,73,93,72,90,66,64,68,70,76,83,79,61,58,73,91,76,84,62,39,63
great,198,838,23,23,35,15,15,79.179,75.615,21,5.3848,unknown,sharpie,78,40,80,83,97,97,77,97,76,94,69,67,71,73,76,83,79,61,61,76,93,80,88,65,39,66
starter,199,838,23,23,34,2,4,76.929,73.462,25,1.5051,unknown,regular,75,37,79,82,96,96,74,94,73,91,67,65,69,71,73,80,76,58,59,74,92,77,85,63,40,64
bench,200,838,24,24,8,0,0,77.774,74.308,13,0.8416,unknown,regular,77,39,81,84,98,98,76,95,74,92,67,64,68,70,75,82,78,56,56,75,94,79,87,62,42,63
low,201,838,23,23,12,1,1,78.591,75.115,18,1.5521,unknown,regular,77,39,81,84,98,98,76,96,75,93,69,66,70,72,75,82,78,58,59,76,94,79,87,64,42,65
medium,202,838,25,25,26,6,5,78.25,74.769,23,1.4133,unknown,regular,77,39,81,83,98,98,76,95,74,92,68,66,70,72,75,82,77,58,59,75,94,78,87,64,41,65
great,203,838,23,23,35,15,15,78.857,75.231,25,5.1051,unknown,regular,77,39,81,84,98,98,76,96,75,93,69,67,71,73,75,82,78,59,60,76,94,79,87,65,38,66
starter,204,838,24,24,34,2,4,77.929,74.462,25,1.8613,regular,regular,76,38,80,83,97,97,75,95,74,92,68,66,70,72,74,81,77,59,60,75,93,78,86,64,41,65
bench,205,838,24,24,8,0,0,72.929,69.462,25,0.9736,unknown,regular,71,33,75,78,92,92,70,90,69,87,63,61,65,67,69,76,72,54,55,70,88,73,81,59,36,60
low,206,838,25,25,12,1,1,73.857,70.385,23,0.6747,unknown,regular,72,34,76,79,93,93,71,91,70,88,64,62,66,68,70,77,73,54,55,71,89,74,82,60,37,61
medium,207,838,24,24,26,6,5,79.857,76.269,8,5.311,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,60,61,77,95,80,88,66,40,67
great,208,838,25,25,35,15,15,77.551,74.038,23,1.2217,unknown,regular,76,38,80,83,97,97,75,95,74,92,67,65,69,71,74,81,77,57,58,75,93,78,86,63,40,64
starter,209,838,23,23,34,2,4,77.25,73.577,25,4.0355,unknown,regular,76,38,79,82,97,97,75,95,74,91,67,65,69,71,73,81,77,57,58,74,92,77,86,63,35,64
bench,210,838,24,24,8,0,0,75.857,72.385,23,0.952,unknown,regular,74,36,78,81,95,95,73,93,72,90,66,64,68,70,72,79,75,56,57,73,91,76,84,62,39,63
low,211,838,26,26,12,1,1,76.645,73.231,0,0.4065,unknown,regular,75,38,79,82,97,96,74,94,73,91,67,64,68,70,73,81,76,56,56,74,92,77,85,62,41,63
medium,212,838,26,26,26,6,5,73.553,70.038,22,0.4597,unknown,regular,72,34,76,79,93,93,71,91,70,88,64,61,64,67,70,77,73,53,54,71,89,74,82,59,36,60
great,213,838,26,26,35,15,15,77.746,74.038,25,1.9633,unknown,regular,76,38,80,83,98,97,75,95,74,92,68,65,69,71,74,81,77,58,59,75,93,78,86,64,35,64
starter,214,838,24,24,34,2,4,75.518,71.962,25,2.4832,unknown,regular,74,37,78,81,95,95,73,93,72,90,65,63,67,68,72,80,75,55,56,73,91,76,84,60,36,62
bench,215,838,24,24,8,0,0,71.065,67.808,0,0.1843,unknown,regular,70,34,75,77,93,92,69,89,67,84,59,57,61,63,67,77,71,50,51,67,87,72,81,55,39,56
low,216,838,26,26,12,1,1,75.317,71.808,17,0.46,unknown,regular,74,36,78,81,95,95,73,93,72,90,64,62,66,68,72,79,75,55,56,73,91,76,84,60,38,61
medium,217,838,24,24,26,6,5,77.551,73.885,25,3.1252,unknown,regular,76,38,80,83,97,97,75,95,74,92,67,65,69,71,74,81,77,57,58,75,93,78,86,63,36,64
great,218,838,25,25,35,15,15,79.929,76.346,0,2.9281,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,62,77,95,80,88,66,40,67
starter,219,838,26,26,34,2,4,78.623,75.154,0,1.1668,unknown,regular,77,39,81,84,98,98,76,96,75,93,68,66,70,72,75,82,78,59,60,76,94,79,87,64,42,65
bench,220,838,24,24,8,0,0,75.623,72.154,5,0.4577,unknown,regular,75,38,79,82,97,97,74,94,73,90,64,61,65,67,73,81,76,51,52,73,92,77,86,59,40,60
low,221,838,26,26,12,1,1,71.35,68.077,4,0.1802,unknown,sharpie,71,34,69,72,86,86,70,90,69,87,63,59,63,65,71,78,74,56,49,70,82,73,81,57,37,58
medium,222,838,26,26,26,6,5,79.25,75.5,25,2.5332,unknown,regular,77,40,81,85,99,99,77,96,76,93,69,67,71,73,76,83,79,59,60,76,94,79,88,65,35,66
great,223,838,24,24,35,15,15,76.857,73.346,23,1.1956,unknown,regular,75,37,79,82,96,96,74,94,73,91,67,65,69,71,73,80,76,57,58,74,92,77,85,63,39,64
starter,224,838,25,25,34,2,4,78.628,75.038,19,1.6706,unknown,regular,77,39,81,84,98,98,76,96,75,93,69,66,70,72,75,82,78,59,59,76,94,79,87,64,39,65
bench,225,838,25,25,8,0,0,69.929,66.731,0,0.054,unknown,regular,68,30,72,75,89,89,67,87,66,84,60,58,62,64,66,73,69,51,52,67,85,70,78,56,40,57
low,226,838,24,24,12,1,1,72.304,68.769,18,0.3093,unknown,regular,72,34,76,79,93,93,71,91,70,88,61,58,61,63,70,77,73,47,48,71,89,74,82,55,36,56
medium,227,838,25,25,26,6,5,77.176,73.654,15,1.0888,unknown,sharpie,75,37,78,81,95,95,74,94,73,91,67,65,69,71,76,83,79,61,58,74,91,77,85,63,39,64
great,228,838,24,24,35,15,15,79.71,76.115,13,5.5623,unknown,sharpie,78,40,81,84,98,98,77,97,76,94,70,68,72,74,76,83,79,61,62,77,94,80,88,66,39,67
starter,229,838,24,24,34,2,4,77.857,74.346,23,1.5488,unknown,regular,76,38,80,83,97,97,75,95,74,92,68,66,70,72,74,81,77,58,59,75,93,78,86,64,40,65
bench,230,838,25,25,8,0,0,77.774,74.308,0,0.4123,unknown,regular,77,39,81,84,98,98,76,95,74,92,67,64,68,70,75,82,78,56,56,75,94,79,87,62,42,63
low,231,838,24,24,12,1,1,79.152,75.654,14,1.6654,unknown,regular,78,40,82,85,99,99,77,97,75,93,69,66,70,72,75,83,79,59,59,76,95,80,88,64,42,65
medium,232,838,26,26,26,6,5,78.728,75.231,12,1.4606,unknown,regular,77,40,81,84,99,99,76,96,75,93,68,66,70,72,75,83,78,58,59,76,94,79,88,64,41,65
great,233,838,24,24,35,15,15,79.857,76.192,25,5.055,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,60,61,77,95,80,88,66,38,67
starter,234,838,25,25,34,2,4,78.496,75.0,14,0.9074,regular,regular,77,39,81,84,98,98,76,96,74,92,68,66,70,72,75,82,78,59,60,75,94,79,87,64,41,65
bench,235,838,25,25,8,0,0,73.663,70.154,18,0.4658,unknown,regular,72,34,76,79,93,93,71,91,70,88,64,61,65,67,70,77,73,54,55,71,89,74,82,59,36,60
low,236,838,26,26,12,1,1,74.785,71.269,23,0.6715,unknown,regular,73,35,77,80,94,94,72,92,71,89,65,63,67,69,71,78,74,54,55,72,90,75,83,61,37,62
medium,237,838,25,25,26,6,5,79.857,76.269,0,2.3213,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,60,61,77,95,80,88,66,40,67
great,238,838,26,26,35,15,15,78.551,75.0,25,1.3911,unknown,regular,77,39,81,84,98,98,76,96,75,93,68,66,70,72,75,82,78,58,59,76,94,79,87,64,40,65
starter,239,838,24,24,34,2,4,78.25,74.538,25,4.1464,unknown,regular,77,39,80,83,98,98,76,96,75,92,68,66,70,72,74,82,78,58,59,75,93,78,87,64,35,65
bench,240,838,25,25,8,0,0,76.424,72.923,14,0.4503,unknown,regular,75,37,79,82,96,96,74,94,72,90,66,64,68,70,73,80,76,56,57,73,92,77,85,62,39,63
low,241,838,27,27,12,1,1,76.645,73.231,0,0.406,unknown,regular,75,38,79,82,97,96,74,94,73,91,67,64,68,70,73,81,76,56,56,74,92,77,85,62,41,63
medium,242,838,27,27,26,6,5,74.247,70.692,17,0.3967,unknown,regular,73,35,77,80,94,94,72,92,71,89,64,61,64,67,71,78,74,53,54,72,90,75,83,59,36,60
great,243,838,27,27,35,15,15,78.746,75.0,25,1.8725,unknown,regular,77,39,81,84,99,98,76,96,75,93,69,66,70,72,75,82,78,59,60,76,94,79,87,65,35,65
starter,244,838,25,25,34,2,4,76.518,72.923,25,1.0846,unknown,regular,75,38,79,82,96,96,74,94,73,91,66,64,68,69,73,81,76,56,57,74,92,77,85,61,36,63
bench,245,838,25,25,8,0,0,71.065,67.808,0,0.0867,unknown,regular,70,34,75,77,93,92,69,89,67,84,59,57,61,63,67,77,71,50,51,67,87,72,81,55,39,56
low,246,838,27,27,12,1,1,75.927,72.385,15,0.4844,unknown,regular,75,37,79,82,96,96,74,94,73,90,64,62,66,68,73,80,76,55,56,73,92,77,85,60,38,61
medium,247,838,25,25,26,6,5,78.551,74.846,25,1.742,unknown,regular,77,39,81,84,98,98,76,96,75,93,68,66,70,72,75,82,78,58,59,76,94,79,87,64,36,65
great,248,838,26,26,35,15,15,79.929,76.346,0,3.5068,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,62,77,95,80,88,66,40,67
starter,249,838,27,27,34,2,4,78.712,75.269,3,1.2829,unknown,regular,77,40,81,84,99,98,76,96,75,93,68,66,70,72,75,83,78,59,60,76,94,79,87,64,42,65
bench,250,838,25,25,8,0,0,75.623,72.154,0,0.2211,unknown,regular,75,38,79,82,97,97,74,94,73,90,64,61,65,67,73,81,76,51,52,73,92,77,86,59,40,60
low,251,838,27,27,12,1,1,71.517,68.231,4,0.1876,unknown,sharpie,71,34,69,72,86,86,70,90,69,87,63,59,63,65,72,79,75,57,49,70,82,73,81,57,37,58
medium,252,838,27,27,26,6,5,79.588,75.808,8,2.4286,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,60,60,77,95,80,88,65,35,66
great,253,838,25,25,35,15,15,77.424,73.885,14,0.6044,unknown,regular,76,38,80,83,97,97,75,95,73,91,67,65,69,71,74,81,77,57,58,74,93,78,86,63,39,64
starter,254,838,26,26,34,2,4,79.108,75.5,12,1.6247,unknown,regular,78,40,82,85,99,99,77,96,75,93,69,66,70,72,75,83,79,59,59,76,95,80,88,64,39,65
bench,255,838,26,26,8,0,0,69.929,66.731,0,0.0528,unknown,regular,68,30,72,75,89,89,67,87,66,84,60,58,62,64,66,73,69,51,52,67,85,70,78,56,40,57
low,256,838,25,25,12,1,1,72.304,68.769,0,0.1455,unknown,regular,72,34,76,79,93,93,71,91,70,88,61,58,61,63,70,77,73,47,48,71,89,74,82,55,36,56
medium,257,838,26,26,26,6,5,77.561,74.038,10,1.0731,unknown,sharpie,76,38,78,81,95,95,75,95,74,92,68,65,69,71,76,83,79,61,58,75,91,78,86,63,39,64
great,258,838,25,25,35,15,15,79.71,76.115,0,2.1562,unknown,sharpie,78,40,81,84,98,98,77,97,76,94,70,68,72,74,76,83,79,61,62,77,94,80,88,66,39,67
starter,259,838,25,25,34,2,4,78.034,74.538,5,0.674,unknown,regular,76,39,80,83,98,98,75,95,74,92,68,66,70,72,74,82,77,58,59,75,93,78,87,64,40,65
bench,260,838,26,26,8,0,0,77.774,74.308,0,0.404,unknown,regular,77,39,81,84,98,98,76,95,74,92,67,64,68,70,75,82,78,56,56,75,94,79,87,62,42,63
low,261,838,25,25,12,1,1,79.152,75.654,0,0.7608,unknown,regular,78,40,82,85,99,99,77,97,75,93,69,66,70,72,75,83,79,59,59,76,95,80,88,64,42,65
medium,262,838,27,27,26,6,5,78.771,75.269,1,1.4978,unknown,regular,77,40,81,85,99,99,76,96,75,93,68,66,70,72,75,83,78,58,59,76,94,79,88,64,41,65
great,263,838,25,25,35,15,15,79.857,76.192,0,2.2194,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,60,61,77,95,80,88,66,38,67
starter,264,838,26,26,34,2,4,78.496,75.0,0,0.8874,regular,regular,77,39,81,84,98,98,76,96,74,92,68,66,70,72,75,82,78,59,60,75,94,79,87,64,41,65
bench,265,838,26,26,8,0,0,74.357,70.808,17,0.4644,unknown,regular,73,35,77,80,94,94,72,92,71,89,64,61,65,67,71,78,74,54,55,72,90,75,83,59,36,60
low,266,838,27,27,12,1,1,75.52,71.962,18,0.6321,unknown,regular,74,36,78,81,95,95,73,93,72,90,66,63,67,69,72,79,75,54,55,73,91,76,84,61,37,62
medium,267,838,26,26,26,6,5,79.857,76.269,0,2.3451,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,60,61,77,95,80,88,66,40,67
great,268,838,27,27,35,15,15,78.64,75.115,3,1.2873,unknown,regular,77,40,81,84,99,98,76,96,75,93,68,66,70,72,75,83,78,58,59,76,94,79,87,64,40,65
starter,269,838,25,25,34,2,4,79.13,75.385,22,1.8657,unknown,regular,78,40,81,84,99,99,77,97,75,93,69,67,70,72,75,83,79,59,60,76,94,79,88,65,35,66
bench,270,838,26,26,8,0,0,76.557,73.077,4,0.4488,unknown,regular,75,38,79,82,97,96,74,94,72,90,66,64,68,70,73,81,76,56,57,73,92,77,86,62,39,63
low,271,838,28,28,12,1,1,76.645,73.231,0,0.4013,unknown,regular,75,38,79,82,97,96,74,94,73,91,67,64,68,70,73,81,76,56,56,74,92,77,85,62,41,63
medium,272,838,28,28,26,6,5,74.941,71.346,17,0.422,unknown,regular,74,36,78,81,95,95,73,93,72,90,64,61,64,67,72,79,75,53,54,73,91,76,84,59,36,60
great,273,838,28,28,35,15,15,79.385,75.615,16,1.8655,unknown,regular,78,40,82,85,99,99,77,97,75,93,69,67,70,73,76,83,79,59,60,76,95,80,88,65,35,66
starter,274,838,26,26,34,2,4,77.518,73.885,25,1.1973,unknown,regular,76,39,80,83,97,97,75,95,74,92,67,65,69,70,74,82,77,57,58,75,93,78,86,62,36,64
bench,275,838,26,26,8,0,0,71.065,67.808,0,0.0876,unknown,regular,70,34,75,77,93,92,69,89,67,84,59,57,61,63,67,77,71,50,51,67,87,72,81,55,39,56
low,276,838,28,28,12,1,1,76.103,72.577,5,0.458,unknown,regular,75,38,79,82,97,97,74,94,73,90,64,62,66,68,73,81,76,55,56,73,92,77,86,60,38,61
medium,277,838,26,26,26,6,5,78.728,75.038,5,1.4886,unknown,regular,77,40,81,84,99,99,76,96,75,93,68,66,70,72,75,83,78,58,59,76,94,79,88,64,36,65
great,278,838,27,27,35,15,15,79.929,76.346,0,3.2033,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,61,62,77,95,80,88,66,40,67
starter,279,838,28,28,34,2,4,78.712,75.269,0,1.2272,unknown,regular,77,40,81,84,99,98,76,96,75,93,68,66,70,72,75,83,78,59,60,76,94,79,87,64,42,65
bench,280,838,26,26,8,0,0,75.623,72.154,0,0.2197,unknown,regular,75,38,79,82,97,97,74,94,73,90,64,61,65,67,73,81,76,51,52,73,92,77,86,59,40,60
low,281,838,28,28,12,1,1,71.685,68.385,4,0.1818,unknown,sharpie,71,34,69,72,86,86,70,90,69,87,63,59,63,65,73,80,76,58,49,70,82,73,81,57,37,58
medium,282,838,28,28,26,6,5,79.588,75.808,0,2.3363,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,60,60,77,95,80,88,65,35,66
great,283,838,26,26,35,15,15,77.424,73.885,0,0.5606,unknown,regular,76,38,80,83,97,97,75,95,73,91,67,65,69,71,74,81,77,57,58,74,93,78,86,63,39,64
starter,284,838,27,27,34,2,4,79.393,75.769,7,1.8135,unknown,regular,78,40,82,85,99,99,77,97,76,93,69,67,70,73,76,83,79,59,59,76,95,80,88,65,39,66
bench,285,838,27,27,8,0,0,69.929,66.731,0,0.0538,unknown,regular,68,30,72,75,89,89,67,87,66,84,60,58,62,64,66,73,69,51,52,67,85,70,78,56,40,57
low,286,838,26,26,12,1,1,72.304,68.769,0,0.1414,unknown,regular,72,34,76,79,93,93,71,91,70,88,61,58,61,63,70,77,73,47,48,71,89,74,82,55,36,56
medium,287,838,27,27,26,6,5,77.905,74.385,9,1.1286,unknown,sharpie,77,39,78,81,95,95,76,96,75,93,68,65,69,71,76,83,79,61,58,76,91,79,87,63,39,64
great,288,838,26,26,35,15,15,79.71,76.115,0,2.3934,unknown,sharpie,78,40,81,84,98,98,77,97,76,94,70,68,72,74,76,83,79,61,62,77,94,80,88,66,39,67
starter,289,838,26,26,34,2,4,78.034,74.538,0,0.6514,unknown,regular,76,39,80,83,98,98,75,95,74,92,68,66,70,72,74,82,77,58,59,75,93,78,87,64,40,65
bench,290,838,27,27,8,0,0,77.774,74.308,0,0.4123,unknown,regular,77,39,81,84,98,98,76,95,74,92,67,64,68,70,75,82,78,56,56,75,94,79,87,62,42,63
low,291,838,26,26,12,1,1,79.152,75.654,0,0.7758,unknown,regular,78,40,82,85,99,99,77,97,75,93,69,66,70,72,75,83,79,59,59,76,95,80,88,64,42,65
medium,292,838,28,28,26,6,5,78.815,75.308,1,1.4934,unknown,regular,77,40,82,85,99,99,76,96,75,93,68,66,70,72,75,83,78,58,59,76,94,79,88,64,41,65
great,293,838,26,26,35,15,15,79.857,76.192,0,2.2796,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,60,61,77,95,80,88,66,38,67
starter,294,838,27,27,34,2,4,78.538,75.038,1,0.9684,regular,regular,77,39,81,84,98,98,76,96,75,92,68,66,70,72,75,82,78,59,60,75,94,79,87,64,41,65
bench,295,838,27,27,8,0,0,75.051,71.462,17,0.4582,unknown,regular,74,36,78,81,95,95,73,93,72,90,64,61,65,67,72,79,75,54,55,73,91,76,84,59,36,60
low,296,838,28,28,12,1,1,76.214,72.615,17,0.6452,unknown,regular,75,37,79,82,96,96,74,94,73,91,66,63,67,69,73,80,76,54,55,74,92,77,85,61,37,62
medium,297,838,27,27,26,6,5,79.857,76.269,0,2.4711,unknown,regular,78,40,82,85,99,99,77,97,76,94,70,68,72,74,76,83,79,60,61,77,95,80,88,66,40,67
great,298,838,28,28,35,15,15,78.728,75.192,2,1.3526,unknown,regular,77,40,81,84,99,99,76,96,75,93,68,66,70,72,75,83,78,58,59,76,94,79,88,64,40,65
starter,299,838,26,26,34,2,4,79.551,75.769,10,2.0263,unknown,regular,78,40,82,85,99,99,77,97,76,94,69,67,71,73,76,83,79,59,60,77,95,80,88,65,35,66
