scenario,run_id,seed_player_id,season,age,games,goals,assists,weighted_overall,avg_skill,total_skill_change,final_multiplier,profile_name,trait_name,skill_attack,skill_defense,skill_balance,skill_stamina,skill_top_speed,skill_acceleration,skill_response,skill_agility,skill_dribble_accuracy,skill_dribble_speed,skill_short_pass_accuracy,skill_short_pass_speed,skill_long_pass_accuracy,skill_long_pass_speed,skill_shot_accuracy,skill_shot_power,skill_shot_technique,skill_free_kick_accuracy,skill_swerve,skill_heading,skill_jump,skill_technique,skill_aggression,skill_mentality,skill_goal_keeping,skill_team_work
medium,147,3226,22,22,26,6,5,74.298,72.769,25,5.4168,unknown,regular,75,33,62,69,71,69,64,71,85,70,94,81,94,84,78,74,68,84,87,62,65,93,75,64,40,80
great,148,3226,23,23,35,15,15,71.203,69.808,25,2.803,unknown,regular,72,31,59,66,67,65,61,68,82,67,90,78,91,81,75,71,65,81,85,59,62,89,72,61,40,77
starter,149,3226,21,21,34,2,4,70.905,69.308,25,4.0552,unknown,regular,71,30,59,66,67,65,61,68,82,67,90,78,91,81,74,71,64,80,84,58,62,89,71,61,35,77
bench,150,3226,22,22,8,0,0,70.116,68.731,25,0.9372,unknown,regular,71,30,58,64,66,64,60,67,81,66,89,77,90,80,74,69,64,80,84,58,61,88,71,60,39,76
low,151,3226,24,24,12,1,1,72.634,71.192,16,0.8211,unknown,regular,73,30,61,67,69,67,63,70,84,69,92,80,93,83,76,72,65,81,86,60,64,91,73,62,41,79
medium,152,3226,24,24,26,6,5,68.116,66.692,25,0.9603,unknown,regular,69,28,56,62,64,62,58,65,79,64,87,75,88,78,72,67,62,78,82,56,59,86,69,58,36,74
great,153,3226,24,24,35,15,15,71.708,70.077,25,3.7387,unknown,regular,72,30,60,67,68,66,62,69,83,68,91,79,92,81,75,71,65,81,85,59,63,90,72,61,35,77
starter,154,3226,22,22,34,2,4,69.116,67.615,25,2.4198,unknown,regular,69,28,57,64,66,63,59,66,81,65,89,76,90,79,72,69,62,78,82,56,61,88,69,58,36,75
bench,155,3226,22,22,8,0,0,65.425,64.192,0,0.183,unknown,regular,66,25,53,64,61,59,55,62,76,61,84,72,85,75,69,66,59,75,79,53,56,83,66,55,39,71
low,156,3226,24,24,12,1,1,70.116,68.692,25,1.0043,unknown,regular,71,30,58,64,66,64,60,67,81,66,89,77,90,80,74,69,64,80,84,58,61,88,71,60,38,76
medium,157,3226,22,22,26,6,5,71.623,70.038,25,3.5244,unknown,regular,72,30,60,66,68,66,62,69,83,68,91,78,92,81,75,71,65,81,85,59,63,90,72,61,36,77
great,158,3226,23,23,35,15,15,76.081,74.5,25,6.141,unknown,regular,77,35,64,70,72,70,66,73,87,72,95,83,96,86,80,75,70,86,90,64,67,94,77,66,40,82
starter,159,3226,24,24,34,2,4,74.116,72.692,25,2.657,unknown,regular,75,34,62,68,70,68,64,71,85,70,93,81,94,84,78,73,68,84,88,62,65,92,75,64,42,80
bench,160,3226,22,22,8,0,0,69.857,68.423,4,0.4655,unknown,regular,68,26,59,66,68,65,60,68,82,66,90,77,91,80,71,71,61,77,81,56,62,90,69,59,40,76
low,161,3226,24,24,12,1,1,66.951,65.615,11,0.3828,unknown,sharpie,67,23,51,57,59,57,59,66,80,65,88,75,89,78,73,68,63,79,79,54,54,87,67,57,37,74
medium,162,3226,24,24,26,6,5,73.05,71.385,25,4.9274,unknown,regular,74,32,61,68,69,67,63,70,84,69,92,80,93,83,77,72,66,83,86,61,64,91,74,63,35,79
great,163,3226,22,22,35,15,15,71.116,69.692,25,1.2121,unknown,regular,72,31,59,65,67,65,61,68,82,67,90,78,91,81,75,70,65,81,85,59,62,89,72,61,39,77
starter,164,3226,23,23,34,2,4,73.081,71.577,25,3.5267,unknown,regular,74,32,61,67,69,67,63,70,84,69,92,80,93,83,77,72,67,83,87,61,64,91,74,63,39,79
bench,165,3226,23,23,8,0,0,66.116,64.923,0,0.1127,unknown,regular,67,26,54,60,62,60,56,63,77,62,85,73,86,76,70,65,60,76,80,54,57,84,67,56,40,72
low,166,3226,22,22,12,1,1,65.999,64.538,12,0.3033,unknown,regular,64,22,56,62,64,62,57,65,79,62,87,73,88,76,66,67,57,72,76,51,59,86,65,54,36,72
medium,167,3226,23,23,26,6,5,71.779,70.346,24,2.5223,unknown,sharpie,72,31,59,65,67,65,61,68,82,67,90,78,91,81,79,75,69,85,85,59,62,89,72,61,39,77
great,168,3226,22,22,35,15,15,74.257,72.731,21,5.0877,unknown,sharpie,75,34,61,67,69,67,64,72,85,70,93,81,94,84,80,75,70,86,88,62,64,92,75,64,39,80
starter,169,3226,22,22,34,2,4,72.116,70.692,25,1.5388,unknown,regular,73,32,60,66,68,66,62,69,83,68,91,79,92,82,76,71,66,82,86,60,63,90,73,62,40,78
bench,170,3226,23,23,8,0,0,72.935,71.5,8,0.8434,unknown,regular,73,30,62,68,70,68,63,71,84,69,93,80,93,83,75,73,66,81,85,60,64,92,73,62,42,79
low,171,3226,22,22,12,1,1,74.081,72.654,24,1.6419,unknown,regular,75,33,62,68,70,68,64,71,85,70,93,81,94,84,78,73,68,84,88,62,65,92,75,64,42,80
medium,172,3226,24,24,26,6,5,73.16,71.731,25,3.0607,unknown,regular,74,33,61,68,69,67,63,70,84,69,92,80,93,83,77,72,67,83,87,61,64,91,74,63,41,79
great,173,3226,22,22,35,15,15,73.817,72.231,25,4.3015,unknown,regular,74,33,62,68,70,68,64,71,85,70,93,81,94,84,77,73,67,83,87,62,65,92,74,63,38,80
starter,174,3226,23,23,34,2,4,73.116,71.692,25,2.0277,regular,regular,74,33,61,67,69,67,63,70,84,69,92,80,93,83,77,72,67,83,87,61,64,91,74,63,41,79
bench,175,3226,23,23,8,0,0,68.116,66.692,25,0.972,unknown,regular,69,28,56,62,64,62,58,65,79,64,87,75,88,78,72,67,62,78,82,56,59,86,69,58,36,74
low,176,3226,24,24,12,1,1,69.116,67.692,25,1.3347,unknown,regular,70,29,57,63,65,63,59,66,80,65,88,76,89,79,73,68,63,79,83,57,60,87,70,59,37,75
medium,177,3226,23,23,26,6,5,75.298,73.731,25,5.1751,unknown,regular,76,34,63,70,72,70,65,72,86,71,95,82,95,85,79,75,69,85,88,63,66,94,76,65,40,81
great,178,3226,24,24,35,15,15,72.203,70.769,25,2.6889,unknown,regular,73,32,60,67,68,66,62,69,83,68,91,79,92,82,76,72,66,82,86,60,63,90,73,62,40,78
starter,179,3226,22,22,34,2,4,71.905,70.269,25,4.1318,unknown,regular,72,31,60,67,68,66,62,69,83,68,91,79,92,82,75,72,65,81,85,59,63,90,72,62,35,78
bench,180,3226,23,23,8,0,0,71.081,69.654,24,0.9592,unknown,regular,72,30,59,65,67,65,61,68,82,67,90,78,91,81,75,70,65,81,85,59,62,89,72,61,39,77
low,181,3226,25,25,12,1,1,72.679,71.231,1,0.4119,unknown,regular,73,30,61,68,69,67,63,70,84,69,92,80,93,83,76,72,65,81,86,60,64,91,73,62,41,79
medium,182,3226,25,25,26,6,5,68.779,67.308,16,0.4193,unknown,regular,69,28,57,63,65,63,59,66,80,65,88,76,89,79,72,68,62,78,82,56,60,87,69,58,36,75
great,183,3226,25,25,35,15,15,72.708,71.038,25,1.8735,unknown,regular,73,31,61,68,69,67,63,70,84,69,92,80,93,82,76,72,66,82,86,60,64,91,73,62,35,78
starter,184,3226,23,23,34,2,4,70.116,68.577,25,2.4392,unknown,regular,70,29,58,65,67,64,60,67,82,66,90,77,91,80,73,70,63,79,83,57,62,89,70,59,36,76
bench,185,3226,23,23,8,0,0,65.425,64.192,0,0.1812,unknown,regular,66,25,53,64,61,59,55,62,76,61,84,72,85,75,69,66,59,75,79,53,56,83,66,55,39,71
low,186,3226,25,25,12,1,1,70.578,69.115,11,0.4722,unknown,regular,71,30,59,65,67,65,60,68,82,66,90,77,91,80,74,70,64,80,84,58,62,89,71,60,38,76
medium,187,3226,23,23,26,6,5,72.623,71.0,25,3.4895,unknown,regular,73,31,61,67,69,67,63,70,84,69,92,79,93,82,76,72,66,82,86,60,64,91,73,62,36,78
great,188,3226,24,24,35,15,15,76.116,74.538,1,7.1606,unknown,regular,77,36,64,70,72,70,66,73,87,72,95,83,96,86,80,75,70,86,90,64,67,94,77,66,40,82
starter,189,3226,25,25,34,2,4,74.495,73.038,9,1.2777,unknown,regular,75,34,63,69,71,69,64,72,86,70,94,81,94,84,78,74,68,84,88,62,65,93,75,64,42,80
bench,190,3226,23,23,8,0,0,69.983,68.538,3,0.4642,unknown,regular,69,26,59,67,68,65,60,68,82,66,90,77,91,80,71,72,61,77,81,56,62,90,69,59,40,76
low,191,3226,25,25,12,1,1,67.106,65.769,4,0.1817,unknown,sharpie,67,23,51,57,59,57,59,66,80,65,88,75,89,78,74,69,64,80,79,54,54,87,67,57,37,74
medium,192,3226,25,25,26,6,5,74.05,72.346,25,2.4114,unknown,regular,75,33,62,69,70,68,64,71,85,70,93,81,94,84,78,73,67,84,87,62,65,92,75,64,35,80
great,193,3226,23,23,35,15,15,72.116,70.654,25,1.2337,unknown,regular,73,32,60,66,68,66,62,69,83,68,91,79,92,82,76,71,66,82,86,60,63,90,73,62,39,78
starter,194,3226,24,24,34,2,4,74.081,72.538,25,3.871,unknown,regular,75,33,62,68,70,68,64,71,85,70,93,81,94,84,78,73,68,84,88,62,65,92,75,64,39,80
bench,195,3226,24,24,8,0,0,66.116,64.923,0,0.1126,unknown,regular,67,26,54,60,62,60,56,63,77,62,85,73,86,76,70,65,60,76,80,54,57,84,67,56,40,72
low,196,3226,23,23,12,1,1,66.254,64.769,6,0.3033,unknown,regular,64,22,57,63,65,62,57,65,79,62,88,73,88,76,66,68,57,72,76,51,59,87,65,54,36,72
medium,197,3226,24,24,26,6,5,72.736,71.269,24,2.5188,unknown,sharpie,73,32,60,66,68,66,62,69,83,68,91,79,92,82,80,75,70,86,86,60,63,90,73,62,39,78
great,198,3226,23,23,35,15,15,75.101,73.538,21,5.3848,unknown,sharpie,76,35,62,68,70,68,65,73,86,71,94,82,95,85,80,75,70,86,89,63,65,93,76,65,39,81
starter,199,3226,23,23,34,2,4,73.116,71.654,25,1.5051,unknown,regular,74,33,61,67,69,67,63,70,84,69,92,80,93,83,77,72,67,83,87,61,64,91,74,63,40,79
bench,200,3226,24,24,8,0,0,73.021,71.577,2,0.8416,unknown,regular,73,30,62,69,70,68,63,71,85,69,93,80,93,83,75,73,66,81,85,60,64,92,73,62,42,79
low,201,3226,23,23,12,1,1,74.704,73.231,15,1.5521,unknown,regular,75,33,63,69,71,69,65,72,86,71,94,82,95,85,78,74,68,84,88,62,66,93,75,64,42,80
medium,202,3226,25,25,26,6,5,73.976,72.5,20,1.4133,unknown,regular,75,33,62,69,70,68,64,71,85,70,93,81,94,84,77,73,67,83,87,62,65,92,75,64,41,80
great,203,3226,23,23,35,15,15,74.817,73.192,25,5.1051,unknown,regular,75,34,63,69,71,69,65,72,86,71,94,82,95,85,78,74,68,84,88,63,66,93,75,64,38,81
starter,204,3226,24,24,34,2,4,74.081,72.615,24,1.8613,regular,regular,75,33,62,68,70,68,64,71,85,70,93,81,94,84,78,73,68,84,88,62,65,92,75,64,41,80
bench,205,3226,24,24,8,0,0,69.116,67.654,25,0.9736,unknown,regular,70,29,57,63,65,63,59,66,80,65,88,76,89,79,73,68,63,79,83,57,60,87,70,59,36,75
low,206,3226,25,25,12,1,1,70.081,68.615,24,0.6747,unknown,regular,71,29,58,64,66,64,60,67,81,66,89,77,90,80,74,69,64,80,84,58,61,88,71,60,37,76
medium,207,3226,24,24,26,6,5,76.043,74.462,19,5.311,unknown,regular,77,35,64,70,72,70,66,73,87,72,95,83,96,86,80,75,70,86,89,64,67,94,77,66,40,82
great,208,3226,25,25,35,15,15,73.168,71.692,24,1.2217,unknown,regular,74,32,61,68,69,67,63,70,84,69,92,80,93,83,77,73,67,83,87,61,64,91,74,63,40,79
starter,209,3226,23,23,34,2,4,72.905,71.231,25,4.0355,unknown,regular,73,32,61,68,69,67,63,70,84,69,92,80,93,83,76,73,66,82,86,60,64,91,73,63,35,79
bench,210,3226,24,24,8,0,0,72.081,70.615,25,0.952,unknown,regular,73,31,60,66,68,66,62,69,83,68,91,79,92,82,76,71,66,82,86,60,63,90,73,62,39,78
low,211,3226,26,26,12,1,1,72.679,71.231,0,0.4065,unknown,regular,73,30,61,68,69,67,63,70,84,69,92,80,93,83,76,72,65,81,86,60,64,91,73,62,41,79
medium,212,3226,26,26,26,6,5,69.441,67.923,16,0.4597,unknown,regular,69,28,58,64,66,64,60,67,81,66,89,77,90,80,72,69,62,78,82,56,61,88,69,58,36,76
great,213,3226,26,26,35,15,15,73.708,72.0,25,1.9633,unknown,regular,74,32,62,69,70,68,64,71,85,70,93,81,94,83,77,73,67,83,87,61,65,92,74,63,35,79
starter,214,3226,24,24,34,2,4,71.116,69.538,25,2.4832,unknown,regular,71,30,59,66,68,65,61,68,83,67,91,78,92,81,74,71,64,80,84,58,63,90,71,60,36,77
bench,215,3226,24,24,8,0,0,65.425,64.192,0,0.1843,unknown,regular,66,25,53,64,61,59,55,62,76,61,84,72,85,75,69,66,59,75,79,53,56,83,66,55,39,71
low,216,3226,26,26,12,1,1,70.75,69.269,4,0.46,unknown,regular,71,30,59,66,68,65,60,68,82,66,90,77,91,80,74,71,64,80,84,58,62,90,71,60,38,76
medium,217,3226,24,24,26,6,5,73.623,71.962,25,3.1252,unknown,regular,74,32,62,68,70,68,64,71,85,70,93,80,94,83,77,73,67,83,87,61,65,92,74,63,36,79
great,218,3226,25,25,35,15,15,76.116,74.538,0,2.9281,unknown,regular,77,36,64,70,72,70,66,73,87,72,95,83,96,86,80,75,70,86,90,64,67,94,77,66,40,82
starter,219,3226,26,26,34,2,4,74.495,73.038,0,1.1668,unknown,regular,75,34,63,69,71,69,64,72,86,70,94,81,94,84,78,74,68,84,88,62,65,93,75,64,42,80
bench,220,3226,24,24,8,0,0,70.027,68.577,1,0.4577,unknown,regular,69,26,59,68,68,65,60,68,82,66,90,77,91,80,71,72,61,77,81,56,62,90,69,59,40,76
low,221,3226,26,26,12,1,1,67.261,65.923,4,0.1802,unknown,sharpie,67,23,51,57,59,57,59,66,80,65,88,75,89,78,75,70,65,81,79,54,54,87,67,57,37,74
medium,222,3226,26,26,26,6,5,75.05,73.308,25,2.5332,unknown,regular,76,34,63,70,71,69,65,72,86,71,94,82,95,85,79,74,68,85,88,63,66,93,76,65,35,81
great,223,3226,24,24,35,15,15,73.081,71.577,24,1.1956,unknown,regular,74,32,61,67,69,67,63,70,84,69,92,80,93,83,77,72,67,83,87,61,64,91,74,63,39,79
starter,224,3226,25,25,34,2,4,74.744,73.154,16,1.6706,unknown,regular,75,33,63,69,71,69,65,72,86,71,94,82,95,85,78,74,68,84,88,62,66,93,75,64,39,81
bench,225,3226,25,25,8,0,0,66.116,64.923,0,0.054,unknown,regular,67,26,54,60,62,60,56,63,77,62,85,73,86,76,70,65,60,76,80,54,57,84,67,56,40,72
low,226,3226,24,24,12,1,1,66.545,65.038,7,0.3093,unknown,regular,64,22,57,64,65,63,57,65,80,63,88,74,88,77,66,69,57,72,76,51,59,87,65,54,36,72
medium,227,3226,25,25,26,6,5,73.298,71.808,14,1.0888,unknown,sharpie,74,32,60,66,68,66,63,70,84,69,92,80,93,83,80,75,70,86,86,61,63,91,74,63,39,79
great,228,3226,24,24,35,15,15,75.87,74.269,19,5.5623,unknown,sharpie,77,35,63,69,71,69,66,73,87,72,95,83,96,86,80,75,70,86,90,64,66,94,77,66,39,82
starter,229,3226,24,24,34,2,4,74.081,72.577,24,1.5488,unknown,regular,75,33,62,68,70,68,64,71,85,70,93,81,94,84,78,73,68,84,88,62,65,92,75,64,40,80
bench,230,3226,25,25,8,0,0,73.021,71.577,0,0.4123,unknown,regular,73,30,62,69,70,68,63,71,85,69,93,80,93,83,75,73,66,81,85,60,64,92,73,62,42,79
low,231,3226,24,24,12,1,1,74.788,73.308,2,1.6654,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,82,95,85,78,74,68,84,88,62,66,93,75,64,42,81
medium,232,3226,26,26,26,6,5,74.513,73.0,13,1.4606,unknown,regular,75,33,63,70,71,69,64,72,86,70,94,81,95,84,77,74,68,83,88,62,66,93,75,64,41,80
great,233,3226,24,24,35,15,15,75.817,74.154,25,5.055,unknown,regular,76,35,64,70,72,70,66,73,87,72,95,83,96,86,79,75,69,85,89,64,67,94,76,65,38,82
starter,234,3226,25,25,34,2,4,74.168,72.692,2,0.9074,regular,regular,75,33,62,69,70,68,64,71,85,70,93,81,94,84,78,74,68,84,88,62,65,92,75,64,41,80
bench,235,3226,25,25,8,0,0,69.779,68.269,16,0.4658,unknown,regular,70,29,58,64,66,64,60,67,81,66,89,77,90,80,73,69,63,79,83,57,61,88,70,59,36,76
low,236,3226,26,26,12,1,1,70.859,69.346,19,0.6715,unknown,regular,71,29,59,65,67,65,61,68,82,67,90,78,91,81,74,70,64,80,84,59,62,89,72,61,37,77
medium,237,3226,25,25,26,6,5,76.043,74.462,0,2.3213,unknown,regular,77,35,64,70,72,70,66,73,87,72,95,83,96,86,80,75,70,86,89,64,67,94,77,66,40,82
great,238,3226,26,26,35,15,15,73.946,72.423,19,1.3911,unknown,regular,74,32,62,69,70,68,64,71,85,70,93,81,94,84,77,74,67,83,87,62,65,92,75,64,40,80
starter,239,3226,24,24,34,2,4,73.905,72.192,25,4.1464,unknown,regular,74,33,62,69,70,68,64,71,85,70,93,81,94,84,77,74,67,83,87,61,65,92,74,64,35,80
bench,240,3226,25,25,8,0,0,72.168,70.692,2,0.4503,unknown,regular,73,31,60,67,68,66,62,69,83,68,91,79,92,82,76,72,66,82,86,60,63,90,73,62,39,78
low,241,3226,27,27,12,1,1,72.679,71.231,0,0.406,unknown,regular,73,30,61,68,69,67,63,70,84,69,92,80,93,83,76,72,65,81,86,60,64,91,73,62,41,79
medium,242,3226,27,27,26,6,5,69.613,68.077,4,0.3967,unknown,regular,69,28,58,65,67,64,60,67,81,66,89,77,90,80,72,70,62,78,82,56,61,89,69,58,36,76
great,243,3226,27,27,35,15,15,74.708,72.962,25,1.8725,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,82,95,84,78,74,68,84,88,62,66,93,75,64,35,80
starter,244,3226,25,25,34,2,4,72.116,70.5,25,1.0846,unknown,regular,72,31,60,67,69,66,62,69,84,68,92,79,93,82,75,72,65,81,85,59,64,91,72,61,36,78
bench,245,3226,25,25,8,0,0,65.425,64.192,0,0.0867,unknown,regular,66,25,53,64,61,59,55,62,76,61,84,72,85,75,69,66,59,75,79,53,56,83,66,55,39,71
low,246,3226,27,27,12,1,1,70.879,69.385,3,0.4844,unknown,regular,71,30,59,67,68,66,60,68,82,66,90,77,91,80,74,72,64,80,84,58,62,90,71,60,38,76
medium,247,3226,25,25,26,6,5,74.623,72.923,25,1.742,unknown,regular,75,33,63,69,71,69,65,72,86,71,94,81,95,84,78,74,68,84,88,62,66,93,75,64,36,80
great,248,3226,26,26,35,15,15,76.116,74.538,0,3.5068,unknown,regular,77,36,64,70,72,70,66,73,87,72,95,83,96,86,80,75,70,86,90,64,67,94,77,66,40,82
starter,249,3226,27,27,34,2,4,74.54,73.077,1,1.2829,unknown,regular,75,34,63,70,71,69,64,72,86,70,94,81,94,84,78,74,68,84,88,62,65,93,75,64,42,80
bench,250,3226,25,25,8,0,0,70.027,68.577,0,0.2211,unknown,regular,69,26,59,68,68,65,60,68,82,66,90,77,91,80,71,72,61,77,81,56,62,90,69,59,40,76
low,251,3226,27,27,12,1,1,67.416,66.077,4,0.1876,unknown,sharpie,67,23,51,57,59,57,59,66,80,65,88,75,89,78,76,71,66,82,79,54,54,87,67,57,37,74
medium,252,3226,27,27,26,6,5,75.377,73.615,8,2.4286,unknown,regular,76,34,63,70,72,70,65,73,87,71,94,82,95,85,79,75,69,85,89,63,66,94,76,65,35,81
great,253,3226,25,25,35,15,15,73.168,71.654,2,0.6044,unknown,regular,74,32,61,68,69,67,63,70,84,69,92,80,93,83,77,73,67,83,87,61,64,91,74,63,39,79
starter,254,3226,26,26,34,2,4,74.788,73.192,1,1.6247,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,82,95,85,78,74,68,84,88,62,66,93,75,64,39,81
bench,255,3226,26,26,8,0,0,66.116,64.923,0,0.0528,unknown,regular,67,26,54,60,62,60,56,63,77,62,85,73,86,76,70,65,60,76,80,54,57,84,67,56,40,72
low,256,3226,25,25,12,1,1,66.545,65.038,0,0.1455,unknown,regular,64,22,57,64,65,63,57,65,80,63,88,74,88,77,66,69,57,72,76,51,59,87,65,54,36,72
medium,257,3226,26,26,26,6,5,73.667,72.154,9,1.0731,unknown,sharpie,74,32,60,66,68,66,64,71,85,70,93,81,94,84,80,75,70,86,86,61,63,92,74,63,39,79
great,258,3226,25,25,35,15,15,75.87,74.269,0,2.1562,unknown,sharpie,77,35,63,69,71,69,66,73,87,72,95,83,96,86,80,75,70,86,90,64,66,94,77,66,39,82
starter,259,3226,25,25,34,2,4,74.125,72.615,1,0.674,unknown,regular,75,33,62,69,70,68,64,71,85,70,93,81,94,84,78,73,68,84,88,62,65,92,75,64,40,80
bench,260,3226,26,26,8,0,0,73.021,71.577,0,0.404,unknown,regular,73,30,62,69,70,68,63,71,85,69,93,80,93,83,75,73,66,81,85,60,64,92,73,62,42,79
low,261,3226,25,25,12,1,1,74.788,73.308,0,0.7608,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,82,95,85,78,74,68,84,88,62,66,93,75,64,42,81
medium,262,3226,27,27,26,6,5,74.513,73.0,0,1.4978,unknown,regular,75,33,63,70,71,69,64,72,86,70,94,81,95,84,77,74,68,83,88,62,66,93,75,64,41,80
great,263,3226,25,25,35,15,15,75.817,74.154,0,2.2194,unknown,regular,76,35,64,70,72,70,66,73,87,72,95,83,96,86,79,75,69,85,89,64,67,94,76,65,38,82
starter,264,3226,26,26,34,2,4,74.168,72.692,0,0.8874,regular,regular,75,33,62,69,70,68,64,71,85,70,93,81,94,84,78,74,68,84,88,62,65,92,75,64,41,80
bench,265,3226,26,26,8,0,0,70.24,68.692,11,0.4644,unknown,regular,70,29,59,65,67,65,60,68,82,66,90,77,91,80,73,70,63,79,83,57,62,89,70,59,36,76
low,266,3226,27,27,12,1,1,71.481,69.923,15,0.6321,unknown,regular,71,29,60,66,68,66,62,69,83,68,91,79,92,82,74,71,64,80,84,59,63,90,72,61,37,77
medium,267,3226,26,26,26,6,5,76.043,74.462,0,2.3451,unknown,regular,77,35,64,70,72,70,66,73,87,72,95,83,96,86,80,75,70,86,89,64,67,94,77,66,40,82
great,268,3226,27,27,35,15,15,74.283,72.731,8,1.2873,unknown,regular,74,32,63,70,71,69,64,72,86,70,94,81,94,84,77,74,67,83,87,62,65,93,75,64,40,80
starter,269,3226,25,25,34,2,4,74.87,73.115,24,1.8657,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,82,95,85,78,75,68,84,88,62,66,93,75,65,35,81
bench,270,3226,26,26,8,0,0,72.213,70.731,1,0.4488,unknown,regular,73,31,60,68,68,66,62,69,83,68,91,79,92,82,76,72,66,82,86,60,63,90,73,62,39,78
low,271,3226,28,28,12,1,1,72.679,71.231,0,0.4013,unknown,regular,73,30,61,68,69,67,63,70,84,69,92,80,93,83,76,72,65,81,86,60,64,91,73,62,41,79
medium,272,3226,28,28,26,6,5,69.909,68.346,7,0.422,unknown,regular,69,28,59,66,67,65,60,68,82,66,90,77,90,80,72,71,62,78,82,56,61,89,69,58,36,76
great,273,3226,28,28,35,15,15,74.831,73.077,3,1.8655,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,82,95,85,78,75,68,84,88,62,66,93,75,64,35,81
starter,274,3226,26,26,34,2,4,73.116,71.462,25,1.1973,unknown,regular,73,32,61,68,70,67,63,70,85,69,93,80,94,83,76,73,66,82,86,60,65,92,73,62,36,79
bench,275,3226,26,26,8,0,0,65.425,64.192,0,0.0876,unknown,regular,66,25,53,64,61,59,55,62,76,61,84,72,85,75,69,66,59,75,79,53,56,83,66,55,39,71
low,276,3226,28,28,12,1,1,70.924,69.423,1,0.458,unknown,regular,71,30,59,68,68,66,60,68,82,66,90,77,91,80,74,72,64,80,84,58,62,90,71,60,38,76
medium,277,3226,26,26,26,6,5,74.668,72.962,1,1.4886,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,81,95,84,78,74,68,84,88,62,66,93,75,64,36,80
great,278,3226,27,27,35,15,15,76.116,74.538,0,3.2033,unknown,regular,77,36,64,70,72,70,66,73,87,72,95,83,96,86,80,75,70,86,90,64,67,94,77,66,40,82
starter,279,3226,28,28,34,2,4,74.54,73.077,0,1.2272,unknown,regular,75,34,63,70,71,69,64,72,86,70,94,81,94,84,78,74,68,84,88,62,65,93,75,64,42,80
bench,280,3226,26,26,8,0,0,70.027,68.577,0,0.2197,unknown,regular,69,26,59,68,68,65,60,68,82,66,90,77,91,80,71,72,61,77,81,56,62,90,69,59,40,76
low,281,3226,28,28,12,1,1,67.571,66.231,4,0.1818,unknown,sharpie,67,23,51,57,59,57,59,66,80,65,88,75,89,78,77,72,67,83,79,54,54,87,67,57,37,74
medium,282,3226,28,28,26,6,5,75.377,73.615,0,2.3363,unknown,regular,76,34,63,70,72,70,65,73,87,71,94,82,95,85,79,75,69,85,89,63,66,94,76,65,35,81
great,283,3226,26,26,35,15,15,73.168,71.654,0,0.5606,unknown,regular,74,32,61,68,69,67,63,70,84,69,92,80,93,83,77,73,67,83,87,61,64,91,74,63,39,79
starter,284,3226,27,27,34,2,4,74.831,73.231,1,1.8135,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,82,95,85,78,75,68,84,88,62,66,93,75,64,39,81
bench,285,3226,27,27,8,0,0,66.116,64.923,0,0.0538,unknown,regular,67,26,54,60,62,60,56,63,77,62,85,73,86,76,70,65,60,76,80,54,57,84,67,56,40,72
low,286,3226,26,26,12,1,1,66.545,65.038,0,0.1414,unknown,regular,64,22,57,64,65,63,57,65,80,63,88,74,88,77,66,69,57,72,76,51,59,87,65,54,36,72
medium,287,3226,27,27,26,6,5,73.707,72.192,1,1.1286,unknown,sharpie,74,32,60,66,68,66,64,71,85,70,93,81,94,84,80,75,70,86,86,61,63,92,74,63,39,80
great,288,3226,26,26,35,15,15,75.87,74.269,0,2.3934,unknown,sharpie,77,35,63,69,71,69,66,73,87,72,95,83,96,86,80,75,70,86,90,64,66,94,77,66,39,82
starter,289,3226,26,26,34,2,4,74.125,72.615,0,0.6514,unknown,regular,75,33,62,69,70,68,64,71,85,70,93,81,94,84,78,73,68,84,88,62,65,92,75,64,40,80
bench,290,3226,27,27,8,0,0,73.021,71.577,0,0.4123,unknown,regular,73,30,62,69,70,68,63,71,85,69,93,80,93,83,75,73,66,81,85,60,64,92,73,62,42,79
low,291,3226,26,26,12,1,1,74.788,73.308,0,0.7758,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,82,95,85,78,74,68,84,88,62,66,93,75,64,42,81
medium,292,3226,28,28,26,6,5,74.668,73.154,4,1.4934,unknown,regular,75,33,63,70,71,69,65,72,86,71,94,81,95,84,78,74,68,84,88,62,66,93,75,64,41,80
great,293,3226,26,26,35,15,15,75.817,74.154,0,2.2796,unknown,regular,76,35,64,70,72,70,66,73,87,72,95,83,96,86,79,75,69,85,89,64,67,94,76,65,38,82
starter,294,3226,27,27,34,2,4,74.168,72.692,0,0.9684,regular,regular,75,33,62,69,70,68,64,71,85,70,93,81,94,84,78,74,68,84,88,62,65,92,75,64,41,80
bench,295,3226,27,27,8,0,0,70.412,68.846,4,0.4582,unknown,regular,70,29,59,66,68,65,60,68,82,66,90,77,91,80,73,71,63,79,83,57,62,90,70,59,36,76
