scenario,run_id,seed_player_id,season,age,games,goals,assists,weighted_overall,avg_skill,total_skill_change,final_multiplier,profile_name,trait_name,skill_attack,skill_defense,skill_balance,skill_stamina,skill_top_speed,skill_acceleration,skill_response,skill_agility,skill_dribble_accuracy,skill_dribble_speed,skill_short_pass_accuracy,skill_short_pass_speed,skill_long_pass_accuracy,skill_long_pass_speed,skill_shot_accuracy,skill_shot_power,skill_shot_technique,skill_free_kick_accuracy,skill_swerve,skill_heading,skill_jump,skill_technique,skill_aggression,skill_mentality,skill_goal_keeping,skill_team_work
medium,369,3226,21,21,26,6,5,71.713,70.231,25,4.423,unknown,regular,72,31,60,66,68,66,62,69,83,68,91,79,92,81,75,71,65,81,85,59,63,90,72,61,38,78
great,370,3226,20,20,35,15,15,71.999,70.423,48,5.5963,unknown,jokester,72,31,60,67,68,66,62,69,83,68,91,79,92,82,75,72,65,81,85,60,63,91,73,62,36,78
starter,371,3226,21,21,34,2,4,70.292,68.769,39,4.3029,unknown,regular,70,29,59,65,67,65,60,68,82,66,90,77,90,80,73,70,63,79,83,58,62,89,71,60,36,76
bench,372,3226,22,22,8,0,0,67.913,66.5,25,2.4731,unknown,regular,69,27,56,63,64,62,58,65,79,64,87,75,88,78,71,67,61,77,81,56,59,86,68,58,36,74
zero,373,3226,21,21,0,0,0,67.871,66.615,15,0.5109,unknown,sharpie,68,25,53,59,61,59,59,66,80,65,88,76,89,79,73,68,63,79,81,56,56,87,69,59,39,75
low,374,3226,21,21,12,1,1,71.016,69.692,23,0.8996,unknown,regular,72,30,59,65,67,65,61,68,82,67,90,78,91,81,75,70,65,80,85,59,62,89,72,61,41,77
medium,375,3226,20,20,26,6,5,67.087,65.769,25,0.8425,unknown,regular,68,27,55,61,63,61,57,64,78,63,86,74,87,77,71,66,61,77,81,55,58,85,68,57,37,73
great,376,3226,21,21,35,15,15,73.218,71.731,26,6.8656,unknown,regular,74,33,61,68,70,67,63,70,84,69,92,80,93,83,77,73,67,83,87,61,64,91,74,63,39,79
starter,377,3226,22,22,34,2,4,73.956,72.423,25,7.7715,unknown,regular,74,33,62,69,71,68,64,71,85,70,93,81,94,84,77,73,67,83,87,62,65,92,75,64,39,80
bench,378,3226,21,21,8,0,0,71.217,69.885,25,3.1588,unknown,regular,72,31,59,66,67,65,61,69,82,67,90,78,91,81,75,71,65,81,85,59,62,89,72,61,41,77
zero,379,3226,22,22,0,0,0,70.838,69.462,25,3.0825,unknown,sharpie,71,29,57,63,65,63,61,68,82,67,90,78,91,81,77,75,67,83,84,58,60,89,71,60,39,77
low,380,3226,22,22,12,1,1,68.068,66.615,27,3.0946,unknown,regular,69,27,56,63,64,62,58,65,79,64,87,75,88,78,72,68,62,77,81,56,59,86,69,58,35,74
medium,381,3226,21,21,26,6,5,69.183,67.731,26,3.4684,unknown,regular,70,28,57,64,65,63,59,66,80,65,88,76,89,79,73,69,63,79,83,57,60,88,70,59,36,75
great,382,3226,22,22,35,15,15,71.001,69.5,31,4.6725,unknown,regular,71,30,60,66,68,65,61,69,82,67,90,78,91,81,74,70,64,80,84,58,62,89,72,61,37,77
starter,383,3226,20,20,34,2,4,70.087,68.769,25,1.1483,unknown,regular,71,30,58,64,66,64,60,67,81,66,89,77,90,80,74,69,64,80,84,58,61,88,71,60,40,76
bench,384,3226,22,22,8,0,0,70.429,69.077,16,0.5814,unknown,regular,70,27,59,65,67,65,61,68,82,67,90,78,91,81,73,70,63,78,83,58,62,89,71,60,41,77
zero,385,3226,22,22,0,0,0,71.087,69.769,25,2.3334,unknown,regular,72,31,59,65,67,65,61,68,82,67,90,78,91,81,75,70,65,81,85,59,62,89,72,61,41,77
low,386,3226,20,20,12,1,1,68.217,66.885,25,2.368,unknown,regular,69,28,56,63,64,62,58,65,79,64,87,75,88,78,72,68,62,78,82,56,60,86,69,58,38,74
medium,387,3226,20,20,26,6,5,73.631,72.0,50,8.0795,unknown,regular,74,33,62,68,70,68,64,71,85,69,93,81,93,83,77,73,67,83,87,61,65,92,74,63,36,80
great,388,3226,21,21,35,15,15,70.087,68.769,25,1.3779,unknown,regular,71,30,58,64,66,64,60,67,81,66,89,77,90,80,74,69,64,80,84,58,61,88,71,60,40,76
starter,389,3226,21,21,34,2,4,73.602,72.115,25,6.0895,unknown,regular,74,32,62,68,70,68,64,71,85,69,93,80,94,84,77,73,67,82,87,61,65,92,74,63,40,80
bench,390,3226,21,21,8,0,0,70.868,69.462,25,3.6545,unknown,regular,71,30,59,65,67,65,61,68,82,67,90,78,91,81,74,70,64,80,84,59,62,89,72,61,39,77
zero,391,3226,22,22,0,0,0,67.087,65.769,25,1.6001,unknown,regular,68,27,55,61,63,61,57,64,78,63,86,74,87,77,71,66,61,77,81,55,58,85,68,57,37,73
low,392,3226,22,22,12,1,1,72.087,70.769,25,2.2109,unknown,regular,73,32,60,66,68,66,62,69,83,68,91,79,92,82,76,71,66,82,86,60,63,90,73,62,42,78
medium,393,3226,20,20,26,6,5,65.087,63.769,25,1.2117,late_bloomer,regular,66,25,53,59,61,59,55,62,76,61,84,72,85,75,69,64,59,75,79,53,56,83,66,55,35,71
great,394,3226,22,22,35,15,15,72.792,71.231,35,6.3563,unknown,regular,73,32,61,67,69,67,63,70,84,69,92,80,93,83,76,72,66,82,86,60,64,91,73,63,37,79
starter,395,3226,22,22,34,2,4,70.087,68.769,25,2.1276,unknown,regular,71,30,58,64,66,64,60,67,81,66,89,77,90,80,74,69,64,80,84,58,61,88,71,60,40,76
bench,396,3226,22,22,8,0,0,69.892,68.538,11,0.4991,unknown,regular,69,27,59,65,67,65,60,68,82,66,90,77,91,80,72,70,62,77,81,57,62,89,70,59,41,76
zero,397,3226,22,22,0,0,0,72.052,70.731,24,1.1748,unknown,regular,73,31,60,66,68,66,62,69,83,68,91,79,92,82,76,71,66,82,86,60,63,90,73,62,42,78
low,398,3226,21,21,12,1,1,70.193,68.769,25,3.4696,unknown,regular,71,29,58,65,67,65,60,67,81,66,90,77,90,80,73,70,63,80,84,58,61,88,71,60,38,76
medium,399,3226,22,22,26,6,5,66.087,64.769,25,0.8981,decliner,regular,67,26,54,60,62,60,56,63,77,62,85,73,86,76,70,65,60,76,80,54,57,84,67,56,36,72
great,400,3226,21,21,35,15,15,74.183,72.731,25,7.5584,unknown,regular,75,33,62,69,71,68,64,71,85,70,93,81,94,84,78,74,68,84,88,62,65,92,75,64,41,80
zero,401,3226,23,23,0,0,0,72.087,70.731,25,1.7747,unknown,regular,73,32,60,66,68,66,62,69,83,68,91,79,92,82,76,71,66,82,86,60,63,90,73,62,41,78
low,402,3226,23,23,12,1,1,67.087,65.731,25,0.6771,unknown,regular,68,27,55,61,63,61,57,64,78,63,86,74,87,77,71,66,61,77,81,55,58,85,68,57,36,73
medium,403,3226,23,23,26,6,5,70.682,69.115,25,3.9095,unknown,regular,71,29,59,65,67,65,61,68,82,67,90,78,91,81,74,70,64,79,84,58,62,89,71,60,35,77
great,404,3226,21,21,35,15,15,71.129,69.577,25,4.4995,unknown,regular,71,30,59,66,68,66,61,68,83,67,91,78,91,81,74,71,64,80,84,58,62,90,72,61,36,77
starter,405,3226,21,21,34,2,4,70.087,68.731,25,1.5708,unknown,regular,71,30,58,64,66,64,60,67,81,66,89,77,90,80,74,69,64,80,84,58,61,88,71,60,39,76
bench,406,3226,23,23,8,0,0,69.259,67.885,25,2.14,unknown,regular,70,29,58,64,65,63,59,66,80,65,88,76,89,79,73,69,63,79,83,57,61,87,70,59,38,75
zero,407,3226,21,21,0,0,0,68.166,66.731,25,2.3943,unknown,regular,68,27,56,63,65,63,58,66,80,64,87,75,89,78,71,68,61,77,81,56,59,86,69,58,36,74
low,408,3226,22,22,12,1,1,72.146,70.731,25,3.5423,unknown,regular,73,31,60,67,68,67,62,69,83,68,91,79,92,82,76,72,66,81,86,60,63,90,73,62,40,78
medium,409,3226,23,23,26,6,5,73.132,71.769,25,3.423,unknown,regular,74,33,61,68,69,67,63,70,84,69,92,80,93,83,77,72,67,83,87,61,64,91,74,63,42,79
great,410,3226,21,21,35,15,15,73.677,72.192,25,5.3055,unknown,regular,74,33,62,69,70,68,63,71,85,69,93,81,94,83,77,73,67,83,87,61,65,92,74,63,40,80
starter,411,3226,23,23,34,2,4,68.786,67.423,25,2.029,unknown,sharpie,69,28,56,62,64,62,58,65,79,64,87,75,88,78,76,73,66,82,82,56,59,86,69,58,37,74
bench,412,3226,23,23,8,0,0,69.511,68.0,25,3.2304,unknown,regular,70,29,58,65,66,64,60,66,80,65,88,77,90,79,73,69,63,79,83,57,60,88,70,59,35,75
zero,413,3226,21,21,0,0,0,69.429,68.038,16,0.5672,unknown,regular,69,26,58,64,66,64,60,67,81,66,89,77,90,80,72,69,62,77,82,57,61,88,70,59,39,76
low,414,3226,22,22,12,1,1,70.218,68.846,25,2.5054,unknown,regular,71,30,58,65,67,64,60,67,81,66,89,77,90,80,74,70,64,80,84,58,61,88,71,60,39,76
medium,415,3226,22,22,26,6,5,70.979,69.615,22,0.8929,unknown,regular,72,30,59,65,67,65,61,68,82,67,90,78,91,81,75,70,65,80,84,59,62,89,72,61,40,77
great,416,3226,21,21,35,15,15,67.552,66.154,25,1.9757,unknown,regular,68,27,56,62,64,62,57,65,79,63,87,74,88,77,71,67,61,77,81,55,59,86,68,57,36,73
starter,417,3226,22,22,34,2,4,72.272,70.846,29,3.6106,unknown,sharpie,72,31,58,64,66,64,62,69,83,68,91,79,92,82,79,80,69,85,85,60,61,90,73,62,39,78
bench,418,3226,21,21,8,0,0,70.713,69.346,25,2.489,unknown,sharpie,71,30,58,64,66,64,60,67,81,66,89,77,90,80,78,75,67,83,84,58,61,88,71,60,39,76
zero,419,3226,21,21,0,0,0,71.052,69.692,24,0.9333,unknown,regular,72,30,59,65,67,65,61,68,82,67,90,78,91,81,75,70,65,81,85,59,62,89,72,61,40,77
low,420,3226,22,22,12,1,1,73.468,72.077,25,3.7004,unknown,regular,74,33,62,68,70,67,63,71,84,69,93,80,94,83,77,73,67,83,87,61,65,92,74,63,42,79
medium,421,3226,21,21,26,6,5,75.979,74.5,25,7.9874,unknown,regular,77,35,64,70,72,70,66,73,87,72,95,83,96,86,79,75,70,85,90,64,67,94,77,66,42,82
great,422,3226,23,23,35,15,15,74.386,72.923,25,5.6369,unknown,regular,75,34,63,69,71,69,64,72,85,70,93,81,94,84,78,74,68,84,88,62,65,93,75,64,41,80
starter,423,3226,21,21,34,2,4,72.795,71.269,25,5.1281,unknown,regular,73,31,61,67,69,67,63,70,84,69,92,80,93,83,76,72,66,82,86,60,64,91,74,63,38,79
bench,424,3226,22,22,8,0,0,72.052,70.692,24,1.1769,regular,regular,73,31,60,66,68,66,62,69,83,68,91,79,92,82,76,71,66,82,86,60,63,90,73,62,41,78
zero,425,3226,22,22,0,0,0,70.678,69.154,25,3.4697,unknown,regular,71,30,59,66,67,65,60,68,82,67,90,77,91,80,74,70,64,80,84,58,62,89,71,60,36,77
low,426,3226,23,23,12,1,1,70.638,69.154,25,3.4763,unknown,regular,71,29,59,65,67,65,61,68,82,67,90,77,91,80,74,70,64,80,84,58,62,89,71,60,37,77
medium,427,3226,22,22,26,6,5,75.632,74.077,25,7.3691,unknown,regular,76,35,64,70,72,70,65,73,87,72,95,82,96,86,79,75,69,85,89,63,67,94,76,65,40,81
great,428,3226,23,23,35,15,15,72.147,70.731,25,3.3507,unknown,regular,73,31,60,67,68,66,62,69,83,68,91,79,92,82,76,72,66,81,86,60,63,91,73,62,40,78
starter,429,3226,21,21,34,2,4,72.718,71.077,25,5.8325,unknown,regular,73,32,61,68,69,67,62,70,84,68,92,80,93,83,76,72,66,82,86,60,64,91,73,62,35,79
bench,430,3226,22,22,8,0,0,72.029,70.577,25,3.4742,unknown,regular,73,31,60,67,69,66,62,69,83,68,91,79,92,82,75,71,66,81,86,59,63,90,73,62,39,78
zero,431,3226,21,21,0,0,0,66.087,64.731,25,0.789,unknown,regular,67,26,54,60,62,60,56,63,77,62,85,73,86,76,70,65,60,76,80,54,57,84,67,56,35,72
low,432,3226,22,22,12,1,1,68.087,66.731,25,1.0379,unknown,regular,69,28,56,62,64,62,58,65,79,64,87,75,88,78,72,67,62,78,82,56,59,86,69,58,37,74
medium,433,3226,22,22,26,6,5,76.062,74.423,25,7.5682,unknown,sharpie,75,34,60,67,69,67,65,72,86,71,94,81,95,84,89,89,83,92,88,62,64,93,75,64,36,80
great,434,3226,22,22,35,15,15,73.942,72.423,25,5.7799,unknown,regular,75,33,62,68,70,68,64,71,85,70,93,81,94,84,77,73,67,83,88,62,65,92,75,64,39,80
starter,435,3226,23,23,34,2,4,72.919,71.308,25,5.3307,unknown,regular,73,32,61,68,69,67,63,70,84,69,92,80,93,83,76,73,66,82,86,60,64,91,74,63,36,79
bench,436,3226,22,22,8,0,0,69.979,68.615,22,0.7443,unknown,regular,71,29,58,64,66,64,60,67,81,66,89,77,90,80,74,69,64,79,83,58,61,88,71,60,39,76
zero,437,3226,21,21,0,0,0,66.087,64.731,25,1.3276,unknown,regular,67,26,54,60,62,60,56,63,77,62,85,73,86,76,70,65,60,76,80,54,57,84,67,56,35,72
low,438,3226,23,23,12,1,1,70.087,68.731,25,0.9747,unknown,regular,71,30,58,64,66,64,60,67,81,66,89,77,90,80,74,69,64,80,84,58,61,88,71,60,39,76
medium,439,3226,23,23,26,6,5,68.087,66.731,25,1.1623,unknown,regular,69,28,56,62,64,62,58,65,79,64,87,75,88,78,72,67,62,78,82,56,59,86,69,58,37,74
great,440,3226,23,23,35,15,15,70.33,68.769,25,3.8179,unknown,regular,71,29,59,65,67,65,60,68,82,67,89,78,91,80,73,70,63,79,83,57,61,89,71,60,35,76
starter,441,3226,22,22,34,2,4,72.234,70.731,25,4.4647,unknown,regular,73,31,60,67,68,67,62,70,84,68,91,79,92,82,76,72,65,81,86,60,64,90,73,62,38,78
bench,442,3226,21,21,8,0,0,72.132,70.769,25,2.8709,unknown,regular,73,32,60,67,68,66,62,69,83,68,91,79,92,82,76,71,66,82,86,60,63,90,73,62,41,78
zero,443,3226,22,22,0,0,0,70.087,68.731,25,1.7557,unknown,regular,71,30,58,64,66,64,60,67,81,66,89,77,90,80,74,69,64,80,84,58,61,88,71,60,39,76
low,444,3226,23,23,12,1,1,67.793,66.385,14,0.4249,decliner,regular,67,24,57,63,65,63,59,66,80,65,88,76,89,78,69,68,59,74,79,54,60,87,67,57,38,74
medium,445,3226,21,21,26,6,5,73.03,71.692,21,1.9299,unknown,sharpie,74,33,59,66,68,66,63,70,84,69,92,80,93,83,78,75,68,84,87,61,62,91,74,63,42,79
great,446,3226,22,22,35,15,15,71.447,69.731,31,3.598,unknown,genetic_freak,70,29,64,77,72,70,60,68,82,66,90,78,91,80,71,67,61,77,83,58,67,89,71,60,35,77
starter,447,3226,21,21,34,2,4,67.087,65.731,25,0.904,unknown,regular,68,27,55,61,63,61,57,64,78,63,86,74,87,77,71,66,61,77,81,55,58,85,68,57,36,73
bench,448,3226,23,23,8,0,0,72.217,70.846,25,2.7783,unknown,regular,73,32,60,67,68,66,62,69,83,68,92,79,92,82,76,72,66,82,86,60,63,90,73,62,41,78
zero,449,3226,22,22,0,0,0,70.914,69.462,25,2.9714,unknown,regular,71,30,59,66,67,65,61,68,82,67,90,78,91,81,74,70,64,80,84,59,62,89,72,61,38,77
low,450,3226,22,22,12,1,1,71.176,69.808,25,2.6199,unknown,regular,72,31,59,66,67,65,61,68,82,67,90,78,91,81,75,71,65,81,85,59,62,89,72,61,40,77
medium,451,3226,22,22,26,6,5,75.517,74.0,25,7.3832,unknown,regular,76,34,64,70,72,70,65,73,87,71,95,82,96,85,79,75,69,85,89,63,67,94,76,65,41,81
great,452,3226,23,23,35,15,15,74.024,72.615,25,4.4651,unknown,regular,75,33,62,69,70,68,64,71,85,70,93,81,94,84,77,73,67,84,88,62,65,92,75,64,42,80
starter,453,3226,22,22,34,2,4,68.955,67.5,25,2.7991,unknown,regular,70,28,57,64,65,63,59,66,80,65,88,76,89,79,72,69,63,78,82,56,60,87,69,59,36,75
bench,454,3226,22,22,8,0,0,68.611,67.231,16,0.5181,unknown,regular,69,26,57,63,65,63,59,66,80,65,88,76,89,79,71,68,62,77,82,56,60,87,69,58,38,75
zero,455,3226,21,21,0,0,0,70.087,68.731,25,1.2713,unknown,regular,71,30,58,64,66,64,60,67,81,66,89,77,90,80,74,69,64,80,84,58,61,88,71,60,39,76
low,456,3226,23,23,12,1,1,73.087,71.731,25,2.3677,unknown,regular,74,33,61,67,69,67,63,70,84,69,92,80,93,83,77,72,67,83,87,61,64,91,74,63,42,79
medium,457,3226,22,22,26,6,5,67.768,66.308,25,2.3836,unknown,regular,68,27,56,63,65,62,58,65,79,64,87,75,88,77,71,68,61,76,81,55,59,86,68,57,35,73
great,458,3226,23,23,35,15,15,71.868,70.385,25,4.1411,unknown,regular,72,31,60,66,68,66,62,69,83,68,91,79,92,82,75,71,65,81,85,60,63,90,73,62,38,78
starter,459,3226,22,22,34,2,4,70.087,68.731,25,1.9559,regular,regular,71,30,58,64,66,64,60,67,81,66,89,77,90,80,74,69,64,80,84,58,61,88,71,60,39,76
bench,460,3226,22,22,8,0,0,66.943,65.577,21,0.4964,decliner,regular,68,26,55,61,63,61,57,64,78,63,86,74,87,77,70,66,61,76,80,55,58,85,68,57,36,73
zero,461,3226,22,22,0,0,0,72.537,71.154,16,0.8828,unknown,regular,73,30,61,67,69,67,63,70,84,69,92,80,93,83,75,72,65,81,85,60,64,91,73,62,42,79
low,462,3226,23,23,12,1,1,67.176,65.808,25,1.0922,early_peak,regular,68,27,55,62,63,61,57,64,78,63,86,74,87,77,71,67,61,77,81,55,58,85,68,57,36,73
medium,463,3226,21,21,26,6,5,75.943,74.423,25,8.6584,unknown,regular,77,35,64,70,72,70,66,73,87,72,95,83,96,86,79,75,70,85,89,64,67,94,77,66,41,82
great,464,3226,22,22,35,15,15,73.398,71.923,25,4.4235,unknown,regular,74,32,61,68,70,68,63,71,85,69,93,80,93,83,77,73,67,82,87,61,65,92,74,63,40,79
starter,465,3226,23,23,34,2,4,73.087,71.731,25,2.2293,unknown,regular,74,33,61,67,69,67,63,70,84,69,92,80,93,83,77,72,67,83,87,61,64,91,74,63,42,79
bench,466,3226,21,21,8,0,0,67.087,65.731,25,1.1595,unknown,regular,68,27,55,61,63,61,57,64,78,63,86,74,87,77,71,66,61,77,81,55,58,85,68,57,36,73
zero,467,3226,23,23,0,0,0,66.087,64.731,25,0.6384,unknown,regular,67,26,54,60,62,60,56,63,77,62,85,73,86,76,70,65,60,76,80,54,57,84,67,56,35,72
low,468,3226,21,21,12,1,1,70.791,69.308,25,3.5451,unknown,regular,71,30,59,65,67,65,61,68,82,67,90,78,91,81,74,70,64,80,84,58,62,89,72,60,37,77
medium,469,3226,22,22,26,6,5,72.713,71.192,25,4.4277,unknown,regular,73,32,61,67,69,67,63,70,84,69,92,80,93,82,76,72,66,82,86,60,64,91,73,62,38,79
great,470,3226,21,21,35,15,15,72.999,71.385,25,5.8414,unknown,jokester,73,32,61,68,69,67,63,70,84,69,92,80,93,83,76,73,66,82,86,61,64,92,74,63,36,79
starter,471,3226,22,22,34,2,4,71.292,69.731,25,3.9966,unknown,regular,71,30,60,66,68,66,61,69,83,67,91,78,91,81,74,71,64,80,84,59,63,90,72,61,36,77
bench,472,3226,23,23,8,0,0,68.913,67.462,25,2.4731,unknown,regular,70,28,57,64,65,63,59,66,80,65,88,76,89,79,72,68,62,78,82,57,60,87,69,59,36,75
zero,473,3226,22,22,0,0,0,68.233,66.962,9,0.4606,unknown,sharpie,68,25,53,59,61,59,59,67,81,65,89,76,90,79,74,69,64,80,81,56,56,88,69,59,39,75
low,474,3226,22,22,12,1,1,71.797,70.423,19,0.9064,unknown,regular,72,30,60,66,68,66,62,69,83,68,91,79,92,82,75,71,65,80,85,60,63,90,73,62,41,78
medium,475,3226,21,21,26,6,5,68.087,66.731,25,0.8924,unknown,regular,69,28,56,62,64,62,58,65,79,64,87,75,88,78,72,67,62,78,82,56,59,86,69,58,37,74
great,476,3226,22,22,35,15,15,74.218,72.692,25,6.7296,unknown,regular,75,34,62,69,71,68,64,71,85,70,93,81,94,84,78,74,68,84,88,62,65,92,75,64,39,80
starter,477,3226,23,23,34,2,4,74.956,73.385,25,7.6318,unknown,regular,75,34,63,70,72,69,65,72,86,71,94,82,95,85,78,74,68,84,88,63,66,93,76,65,39,81
bench,478,3226,22,22,8,0,0,72.217,70.846,25,2.842,unknown,regular,73,32,60,67,68,66,62,70,83,68,91,79,92,82,76,72,66,82,86,60,63,90,73,62,41,78
zero,479,3226,23,23,0,0,0,71.969,70.538,28,3.0825,unknown,sharpie,72,30,58,64,66,64,62,69,83,68,91,79,92,82,78,79,68,84,85,59,61,90,72,61,39,78
low,480,3226,23,23,12,1,1,69.068,67.577,25,3.1107,unknown,regular,70,28,57,64,65,63,59,66,80,65,88,76,89,79,73,69,63,78,82,57,60,87,70,59,35,75
medium,481,3226,22,22,26,6,5,70.183,68.692,25,3.4728,unknown,regular,71,29,58,65,66,64,60,67,81,66,89,77,90,80,74,70,64,80,84,58,61,89,71,60,36,76
great,482,3226,23,23,35,15,15,72.001,70.462,25,4.6162,unknown,regular,72,31,61,67,69,66,62,70,83,68,91,79,92,82,75,71,65,81,85,59,63,90,73,62,37,78
starter,483,3226,21,21,34,2,4,71.087,69.731,25,1.1634,unknown,regular,72,31,59,65,67,65,61,68,82,67,90,78,91,81,75,70,65,81,85,59,62,89,72,61,40,77
bench,484,3226,23,23,8,0,0,70.811,69.423,9,0.5802,unknown,regular,70,27,60,66,68,66,61,69,83,67,91,78,91,81,73,71,63,78,83,58,62,90,71,60,41,77
zero,485,3226,23,23,0,0,0,72.087,70.731,25,2.3334,unknown,regular,73,32,60,66,68,66,62,69,83,68,91,79,92,82,76,71,66,82,86,60,63,90,73,62,41,78
low,486,3226,21,21,12,1,1,69.217,67.846,25,2.3594,unknown,regular,70,29,57,64,65,63,59,66,80,65,88,76,89,79,73,69,63,79,83,57,61,87,70,59,38,75
medium,487,3226,21,21,26,6,5,74.631,72.962,25,7.6906,unknown,regular,75,34,63,69,71,69,65,72,86,70,94,82,94,84,78,74,68,84,88,62,66,93,75,64,36,81
great,488,3226,22,22,35,15,15,71.087,69.731,25,1.3422,unknown,regular,72,31,59,65,67,65,61,68,82,67,90,78,91,81,75,70,65,81,85,59,62,89,72,61,40,77
starter,489,3226,22,22,34,2,4,74.602,73.077,25,5.7963,unknown,regular,75,33,63,69,71,69,65,72,86,70,94,81,95,85,78,74,68,83,88,62,66,93,75,64,40,81
bench,490,3226,22,22,8,0,0,71.868,70.423,25,3.2747,unknown,regular,72,31,60,66,68,66,62,69,83,68,91,79,92,82,75,71,65,81,85,60,63,90,73,62,39,78
zero,491,3226,23,23,0,0,0,68.087,66.731,25,1.6001,unknown,regular,69,28,56,62,64,62,58,65,79,64,87,75,88,78,72,67,62,78,82,56,59,86,69,58,37,74
low,492,3226,23,23,12,1,1,73.087,71.731,25,2.1794,unknown,regular,74,33,61,67,69,67,63,70,84,69,92,80,93,83,77,72,67,83,87,61,64,91,74,63,42,79
medium,493,3226,21,21,26,6,5,66.087,64.731,25,1.1002,late_bloomer,regular,67,26,54,60,62,60,56,63,77,62,85,73,86,76,70,65,60,76,80,54,57,84,67,56,35,72
great,494,3226,23,23,35,15,15,73.792,72.192,25,6.2132,unknown,regular,74,33,62,68,70,68,64,71,85,70,93,81,94,84,77,73,67,83,87,61,65,92,74,64,37,80
starter,495,3226,23,23,34,2,4,71.087,69.731,25,2.3229,unknown,regular,72,31,59,65,67,65,61,68,82,67,90,78,91,81,75,70,65,81,85,59,62,89,72,61,40,77
bench,496,3226,23,23,8,0,0,70.024,68.654,3,0.5,unknown,regular,69,27,59,66,68,65,60,68,82,66,90,77,91,80,72,71,62,77,81,57,62,89,70,59,41,76
zero,497,3226,23,23,0,0,0,72.833,71.462,19,1.1748,unknown,regular,73,31,61,67,69,67,63,70,84,69,92,80,93,83,76,72,66,82,86,61,64,91,74,63,42,79
low,498,3226,22,22,12,1,1,71.193,69.731,25,3.5345,unknown,regular,72,30,59,66,68,66,61,68,82,67,91,78,91,81,74,71,64,81,85,59,62,89,72,61,38,77
medium,499,3226,23,23,26,6,5,67.087,65.731,25,0.9085,decliner,regular,68,27,55,61,63,61,57,64,78,63,86,74,87,77,71,66,61,77,81,55,58,85,68,57,36,73
great,500,3226,22,22,35,15,15,75.183,73.692,25,6.8554,unknown,regular,76,34,63,70,72,69,65,72,86,71,94,82,95,85,79,75,69,85,89,63,66,93,76,65,41,81
zero,501,3226,24,24,0,0,0,73.087,71.692,25,1.5811,unknown,regular,74,33,61,67,69,67,63,70,84,69,92,80,93,83,77,72,67,83,87,61,64,91,74,63,41,79
low,502,3226,24,24,12,1,1,68.052,66.654,24,0.6764,unknown,regular,69,27,56,62,64,62,58,65,79,64,87,75,88,78,72,67,62,78,82,56,59,86,69,58,36,74
medium,503,3226,24,24,26,6,5,71.682,70.077,25,3.8646,unknown,regular,72,30,60,66,68,66,62,69,83,68,91,79,92,82,75,71,65,80,85,59,63,90,72,61,35,78
great,504,3226,22,22,35,15,15,72.129,70.538,25,4.3982,unknown,regular,72,31,60,67,69,67,62,69,84,68,92,79,92,82,75,72,65,81,85,59,63,91,73,62,36,78
starter,505,3226,22,22,34,2,4,71.087,69.692,25,1.6405,unknown,regular,72,31,59,65,67,65,61,68,82,67,90,78,91,81,75,70,65,81,85,59,62,89,72,61,39,77
bench,506,3226,24,24,8,0,0,70.259,68.846,25,2.1012,unknown,regular,71,30,59,65,66,64,60,67,81,66,89,77,90,80,74,70,64,80,84,58,62,88,71,60,38,76
zero,507,3226,22,22,0,0,0,69.166,67.692,25,2.1588,unknown,regular,69,28,57,64,66,64,59,67,81,65,88,76,90,79,72,69,62,78,82,57,60,87,70,59,36,75
low,508,3226,23,23,12,1,1,73.146,71.692,25,3.5033,unknown,regular,74,32,61,68,69,68,63,70,84,69,92,80,93,83,77,73,67,82,87,61,64,91,74,63,40,79
medium,509,3226,24,24,26,6,5,74.132,72.731,25,3.4492,unknown,regular,75,34,62,69,70,68,64,71,85,70,93,81,94,84,78,73,68,84,88,62,65,92,75,64,42,80
great,510,3226,22,22,35,15,15,74.677,73.154,25,5.4397,unknown,regular,75,34,63,70,71,69,64,72,86,70,94,82,95,84,78,74,68,84,88,62,66,93,75,64,40,81
starter,511,3226,24,24,34,2,4,69.786,68.385,25,1.8994,unknown,sharpie,70,29,57,63,65,63,59,66,80,65,88,76,89,79,77,74,67,83,83,57,60,87,70,59,37,75
bench,512,3226,24,24,8,0,0,70.511,68.962,25,3.1777,unknown,regular,71,30,59,66,67,65,61,67,81,66,89,78,91,80,74,70,64,80,84,58,61,89,71,60,35,76
zero,513,3226,22,22,0,0,0,69.894,68.462,11,0.5114,unknown,regular,69,26,59,65,67,65,60,68,82,66,90,77,91,80,72,70,62,77,82,57,62,89,70,59,39,76
low,514,3226,23,23,12,1,1,71.218,69.808,25,2.4676,unknown,regular,72,31,59,66,68,65,61,68,82,67,90,78,91,81,75,71,65,81,85,59,62,89,72,61,39,77
medium,515,3226,23,23,26,6,5,71.871,70.462,22,0.9693,unknown,regular,73,30,60,66,68,66,62,69,83,68,91,79,92,82,75,71,65,81,85,60,63,90,73,62,40,78
great,516,3226,22,22,35,15,15,68.552,67.115,25,2.0472,unknown,regular,69,28,57,63,65,63,58,66,80,64,88,75,89,78,72,68,62,78,82,56,60,87,69,58,36,74
starter,517,3226,23,23,34,2,4,73.272,71.808,25,3.5465,unknown,sharpie,73,32,59,65,67,65,63,70,84,69,92,80,93,83,80,81,70,86,86,61,62,91,74,63,39,79
