scenario,run_id,seed_player_id,season,age,games,goals,assists,weighted_overall,avg_skill,total_skill_change,final_multiplier,profile_name,trait_name,skill_attack,skill_defense,skill_balance,skill_stamina,skill_top_speed,skill_acceleration,skill_response,skill_agility,skill_dribble_accuracy,skill_dribble_speed,skill_short_pass_accuracy,skill_short_pass_speed,skill_long_pass_accuracy,skill_long_pass_speed,skill_shot_accuracy,skill_shot_power,skill_shot_technique,skill_free_kick_accuracy,skill_swerve,skill_heading,skill_jump,skill_technique,skill_aggression,skill_mentality,skill_goal_keeping,skill_team_work
medium,149,147,33,33,26,6,5,82.968,80.154,0,0.7301,unknown,regular,79,59,72,94,89,89,85,94,94,91,91,82,86,79,78,83,77,74,78,62,81,94,86,71,42,74
great,150,147,31,31,35,15,15,86.926,84.0,0,1.9092,unknown,regular,85,64,80,96,90,90,90,95,96,92,92,88,87,85,85,85,84,81,85,62,87,94,91,79,40,81
zero,151,147,34,34,0,0,0,74.571,71.962,-58,-3.3801,unknown,regular,72,47,65,86,78,78,78,84,85,80,80,75,75,72,71,72,70,67,71,56,74,84,79,64,41,67
low,152,147,34,34,12,1,1,76.722,73.769,0,-0.5073,unknown,regular,74,49,66,90,82,82,79,88,90,83,84,77,77,73,72,75,71,68,72,55,75,88,81,64,36,67
medium,153,147,34,34,26,6,5,82.183,79.154,0,-0.0841,unknown,regular,79,58,72,94,87,87,85,92,93,89,89,82,84,79,78,81,77,74,78,62,81,91,86,71,35,74
great,154,147,32,32,35,15,15,85.357,82.231,7,2.2095,unknown,regular,85,61,78,96,90,90,89,95,95,91,91,87,86,84,78,84,82,80,83,62,86,94,90,71,36,74
starter,155,147,32,32,34,2,4,80.768,77.923,0,0.7946,unknown,regular,78,56,71,93,85,85,84,91,92,87,87,81,81,78,77,78,76,73,77,60,80,91,85,69,39,72
bench,156,147,34,34,8,0,0,77.326,74.462,-37,-2.0847,unknown,regular,75,49,68,89,81,81,80,87,88,83,83,78,77,75,74,74,73,70,74,58,77,87,81,67,38,69
zero,157,147,32,32,0,0,0,78.29,75.308,-4,-0.5924,unknown,regular,76,50,69,89,82,82,82,87,89,85,84,79,79,76,75,76,74,71,75,57,78,87,83,67,36,70
low,158,147,33,33,12,1,1,78.845,76.192,0,0.014,unknown,regular,75,56,70,89,84,84,81,89,89,83,87,78,80,75,74,79,74,71,75,59,77,89,82,69,40,72
medium,159,147,34,34,26,6,5,82.968,80.154,0,0.0348,unknown,regular,79,59,72,94,89,89,85,94,94,91,91,82,86,79,78,83,77,74,78,62,81,94,86,71,42,74
great,160,147,32,32,35,15,15,86.926,84.0,0,1.291,unknown,regular,85,64,80,96,90,90,90,95,96,92,92,88,87,85,85,85,84,81,85,62,87,94,91,79,40,81
zero,161,147,35,35,0,0,0,72.566,70.077,-49,-2.9547,unknown,regular,70,46,63,83,76,76,76,82,83,78,78,73,73,70,69,70,68,65,69,55,72,82,77,62,41,65
low,162,147,35,35,12,1,1,76.459,73.538,-6,-0.648,unknown,regular,74,49,66,89,82,82,79,87,89,82,83,77,77,73,72,75,71,68,72,55,75,87,81,64,36,67
medium,163,147,35,35,26,6,5,81.183,78.192,-25,-1.2246,unknown,regular,78,57,71,93,86,86,84,91,92,88,88,81,83,78,77,80,76,73,77,61,80,90,85,70,35,73
great,164,147,33,33,35,15,15,85.357,82.231,0,1.3325,unknown,regular,85,61,78,96,90,90,89,95,95,91,91,87,86,84,78,84,82,80,83,62,86,94,90,71,36,74
starter,165,147,33,33,34,2,4,80.768,77.923,0,0.2379,unknown,regular,78,56,71,93,85,85,84,91,92,87,87,81,81,78,77,78,76,73,77,60,80,91,85,69,39,72
bench,166,147,35,35,8,0,0,76.326,73.5,-25,-1.7171,unknown,regular,74,48,67,88,80,80,79,86,87,82,82,77,76,74,73,73,72,69,73,57,76,86,80,66,38,68
zero,167,147,33,33,0,0,0,77.29,74.346,-25,-1.5667,unknown,regular,75,49,68,88,81,81,81,86,88,84,83,78,78,75,74,75,73,70,74,56,77,86,82,66,36,69
low,168,147,34,34,12,1,1,76.838,74.269,-50,-2.7604,unknown,regular,73,54,68,87,82,82,79,87,86,81,85,76,78,73,72,77,72,69,73,58,75,87,80,67,40,70
medium,169,147,35,35,26,6,5,82.006,79.231,-24,-0.9566,unknown,regular,78,58,71,93,88,88,84,93,93,90,90,81,85,78,77,82,76,73,77,62,80,93,85,70,42,73
great,170,147,33,33,35,15,15,86.926,84.0,0,2.2596,unknown,regular,85,64,80,96,90,90,90,95,96,92,92,88,87,85,85,85,84,81,85,62,87,94,91,79,40,81
zero,171,147,36,36,0,0,0,70.642,68.269,-47,-2.8982,unknown,regular,68,45,61,81,74,74,74,80,81,76,76,71,71,68,67,68,66,63,67,54,70,80,75,61,41,63
low,172,147,36,36,12,1,1,76.459,73.538,0,-0.2179,unknown,regular,74,49,66,89,82,82,79,87,89,82,83,77,77,73,72,75,71,68,72,55,75,87,81,64,36,67
medium,173,147,36,36,26,6,5,80.624,77.692,-13,-0.6927,unknown,regular,78,57,71,92,85,85,83,90,91,87,87,80,82,78,77,79,76,73,77,61,80,89,84,70,35,73
great,174,147,34,34,35,15,15,85.357,82.231,0,0.1221,unknown,regular,85,61,78,96,90,90,89,95,95,91,91,87,86,84,78,84,82,80,83,62,86,94,90,71,36,74
starter,175,147,34,34,34,2,4,80.768,77.923,0,-0.1373,unknown,regular,78,56,71,93,85,85,84,91,92,87,87,81,81,78,77,78,76,73,77,60,80,91,85,69,39,72
bench,176,147,36,36,8,0,0,75.282,72.5,-26,-1.7205,unknown,regular,73,47,66,87,79,79,78,85,85,81,81,76,75,73,72,72,71,68,72,56,75,85,79,65,38,67
zero,177,147,34,34,0,0,0,75.732,72.885,-38,-2.1065,unknown,regular,74,48,67,86,79,79,79,84,86,82,81,77,76,74,73,73,72,69,73,55,75,84,80,65,36,68
low,178,147,35,35,12,1,1,75.156,72.692,-41,-2.2887,unknown,regular,71,53,67,85,80,80,77,85,84,79,83,74,76,72,71,75,71,68,71,57,73,85,78,66,40,69
medium,179,147,36,36,26,6,5,81.201,78.5,-19,-0.7607,unknown,regular,77,58,70,92,87,87,83,92,92,89,89,80,84,77,77,81,75,73,76,62,79,92,84,70,42,73
great,180,147,34,34,35,15,15,86.926,84.0,0,1.2472,unknown,regular,85,64,80,96,90,90,90,95,96,92,92,88,87,85,85,85,84,81,85,62,87,94,91,79,40,81
zero,181,147,37,37,0,0,0,68.68,66.423,-48,-3.0623,unknown,regular,66,44,59,79,72,72,72,78,79,74,74,69,69,66,65,66,64,61,65,53,68,78,73,59,41,61
low,182,147,37,37,12,1,1,76.066,73.192,-9,-0.6758,unknown,regular,74,49,66,88,81,81,79,86,88,81,82,77,77,73,72,74,71,68,72,55,75,86,81,64,36,67
medium,183,147,37,37,26,6,5,80.624,77.692,0,0.1971,unknown,regular,78,57,71,92,85,85,83,90,91,87,87,80,82,78,77,79,76,73,77,61,80,89,84,70,35,73
great,184,147,35,35,35,15,15,85.357,82.231,0,1.0884,unknown,regular,85,61,78,96,90,90,89,95,95,91,91,87,86,84,78,84,82,80,83,62,86,94,90,71,36,74
starter,185,147,35,35,34,2,4,80.768,77.923,0,0.1569,unknown,regular,78,56,71,93,85,85,84,91,92,87,87,81,81,78,77,78,76,73,77,60,80,91,85,69,39,72
bench,186,147,37,37,8,0,0,73.807,71.115,-36,-2.1375,unknown,regular,72,46,65,85,77,77,77,83,83,79,79,75,73,72,71,71,70,67,71,55,73,83,77,64,38,66
zero,187,147,35,35,0,0,0,74.598,71.808,-28,-1.7361,unknown,regular,73,47,66,84,78,78,78,83,84,81,80,76,75,73,72,72,71,68,72,54,74,82,79,64,36,67
low,188,147,36,36,12,1,1,72.515,70.192,-65,-3.7059,unknown,regular,68,51,65,82,77,77,74,82,81,76,80,71,73,69,69,72,69,66,69,55,71,82,75,64,40,67
medium,189,147,37,37,26,6,5,81.201,78.5,0,-0.4647,unknown,regular,77,58,70,92,87,87,83,92,92,89,89,80,84,77,77,81,75,73,76,62,79,92,84,70,42,73
great,190,147,35,35,35,15,15,86.926,84.0,0,0.5561,unknown,regular,85,64,80,96,90,90,90,95,96,92,92,88,87,85,85,85,84,81,85,62,87,94,91,79,40,81
zero,191,147,38,38,0,0,0,65.783,63.692,-71,-4.4602,unknown,regular,63,42,57,75,69,69,69,75,75,71,71,66,66,63,62,63,62,59,62,51,65,74,70,57,41,59
low,192,147,38,38,12,1,1,75.066,72.231,-25,-1.3408,unknown,regular,73,48,65,87,80,80,78,85,87,80,81,76,76,72,71,73,70,67,71,54,74,85,80,63,36,66
medium,193,147,38,38,26,6,5,79.624,76.731,-25,-1.6568,unknown,regular,77,56,70,91,84,84,82,89,90,86,86,79,81,77,76,78,75,72,76,60,79,88,83,69,35,72
great,194,147,36,36,35,15,15,85.357,82.231,0,1.9833,unknown,regular,85,61,78,96,90,90,89,95,95,91,91,87,86,84,78,84,82,80,83,62,86,94,90,71,36,74
starter,195,147,36,36,34,2,4,80.768,77.923,0,-0.3639,unknown,regular,78,56,71,93,85,85,84,91,92,87,87,81,81,78,77,78,76,73,77,60,80,91,85,69,39,72
bench,196,147,38,38,8,0,0,70.878,68.346,-72,-4.2194,unknown,regular,69,44,62,82,74,74,74,80,79,76,76,72,70,69,68,68,67,64,68,53,70,80,74,62,38,64
zero,197,147,36,36,0,0,0,72.714,70.038,-46,-2.5337,unknown,regular,71,46,64,82,76,76,76,81,82,79,78,74,73,71,70,70,69,66,70,53,72,80,77,63,36,66
low,198,147,37,37,12,1,1,69.289,67.154,-79,-4.737,unknown,regular,65,49,62,78,74,73,71,78,77,73,76,68,70,66,66,69,66,63,66,53,68,78,72,61,40,64
medium,199,147,38,38,26,6,5,79.239,76.615,-49,-2.6736,unknown,regular,75,56,68,90,85,85,81,90,90,87,87,78,82,75,75,79,73,71,74,61,77,90,82,68,42,71
great,200,147,36,36,35,15,15,86.926,84.0,0,1.2124,unknown,regular,85,64,80,96,90,90,90,95,96,92,92,88,87,85,85,85,84,81,85,62,87,94,91,79,40,81
zero,201,147,39,39,0,0,0,62.347,60.462,-84,-5.5559,unknown,regular,60,40,54,71,65,65,65,71,71,67,67,63,62,60,59,60,59,56,59,49,62,70,66,54,41,56
low,202,147,39,39,12,1,1,74.066,71.269,-25,-1.1967,unknown,regular,72,47,64,86,79,79,77,84,86,79,80,75,75,71,70,72,69,66,70,53,73,84,79,62,36,65
medium,203,147,39,39,26,6,5,77.356,74.577,-56,-3.0996,unknown,regular,75,54,68,88,81,82,80,86,87,83,83,77,79,75,74,76,73,70,74,59,77,85,81,67,35,70
great,204,147,37,37,35,15,15,85.357,82.231,0,0.5139,unknown,regular,85,61,78,96,90,90,89,95,95,91,91,87,86,84,78,84,82,80,83,62,86,94,90,71,36,74
starter,205,147,37,37,34,2,4,80.768,77.923,0,-0.2374,unknown,regular,78,56,71,93,85,85,84,91,92,87,87,81,81,78,77,78,76,73,77,60,80,91,85,69,39,72
bench,206,147,39,39,8,0,0,67.648,65.308,-79,-4.9222,unknown,regular,66,42,59,78,70,71,71,76,75,72,72,69,67,66,65,65,64,61,65,51,67,76,71,60,38,61
zero,207,147,37,37,0,0,0,71.714,69.077,-25,-1.614,unknown,regular,70,45,63,81,75,75,75,80,81,78,77,73,72,70,69,69,68,65,69,52,71,79,76,62,36,65
low,208,147,38,38,12,1,1,65.141,63.231,-102,-6.3257,unknown,regular,61,46,58,73,70,68,67,73,72,69,71,64,66,62,62,65,62,59,62,50,64,73,68,58,40,61
medium,209,147,39,39,26,6,5,77.062,74.538,-54,-2.9478,unknown,regular,73,54,66,87,83,83,79,87,87,85,85,76,80,73,73,77,71,69,72,59,75,87,80,66,42,69
great,210,147,37,37,35,15,15,86.926,84.0,0,1.3432,unknown,regular,85,64,80,96,90,90,90,95,96,92,92,88,87,85,85,85,84,81,85,62,87,94,91,79,40,81
zero,211,147,40,40,0,0,0,60.464,58.692,-46,-3.0782,unknown,regular,58,39,53,69,63,63,63,69,69,65,65,61,60,58,57,58,57,54,57,48,60,68,64,53,41,54
low,212,147,40,40,12,1,1,73.933,71.154,-3,-0.6429,unknown,regular,72,47,64,85,79,79,77,84,85,79,80,75,75,71,70,72,69,66,70,53,73,83,79,62,36,65
medium,213,147,40,40,26,6,5,76.179,73.462,-29,-1.8315,unknown,regular,74,53,67,86,80,80,79,85,85,82,82,76,78,74,73,75,72,69,73,58,76,83,80,66,35,69
great,214,147,38,38,35,15,15,84.357,81.269,-25,-1.1749,unknown,regular,84,60,77,95,89,89,88,94,94,90,90,86,85,83,77,83,81,79,82,61,85,93,89,70,36,73
starter,215,147,38,38,34,2,4,80.768,77.923,0,-0.5407,unknown,regular,78,56,71,93,85,85,84,91,92,87,87,81,81,78,77,78,76,73,77,60,80,91,85,69,39,72
bench,216,147,40,40,8,0,0,65.048,62.846,-64,-4.1121,unknown,regular,63,40,57,75,67,68,68,73,72,69,69,67,64,64,63,62,62,59,62,49,65,73,68,58,38,59
zero,217,147,38,38,0,0,0,66.725,64.385,-122,-7.4317,unknown,regular,65,42,59,75,69,70,70,74,75,73,71,68,67,65,64,64,64,61,64,49,66,73,71,58,36,61
low,218,147,39,39,12,1,1,64.008,62.154,-28,-2.1008,unknown,regular,60,45,57,72,69,67,66,71,70,68,70,63,65,61,61,64,61,58,61,49,63,71,67,57,40,60
medium,219,147,40,40,26,6,5,75.463,73.038,-39,-2.2,unknown,regular,72,53,65,85,81,81,77,85,85,83,83,74,78,72,72,75,70,68,71,58,73,85,78,65,42,68
great,220,147,38,38,35,15,15,85.926,83.038,-25,-1.0976,unknown,regular,84,63,79,95,89,89,89,94,95,91,91,87,86,84,84,84,83,80,84,61,86,93,90,78,40,80
great,221,147,39,39,35,15,15,83.553,80.538,-19,-0.703,unknown,regular,83,60,77,94,88,88,87,93,93,89,89,85,84,82,77,82,80,78,81,61,84,92,88,70,36,73
starter,222,147,39,39,34,2,4,80.768,77.923,0,-0.3147,unknown,regular,78,56,71,93,85,85,84,91,92,87,87,81,81,78,77,78,76,73,77,60,80,91,85,69,39,72
zero,223,147,39,39,0,0,0,63.0,60.885,-91,-6.1701,unknown,regular,61,40,56,71,65,66,66,70,71,69,67,64,63,61,60,60,61,58,60,47,62,69,67,55,36,58
low,224,147,40,40,12,1,1,58.646,57.077,-132,-8.916,unknown,regular,55,41,52,66,63,61,60,65,64,62,64,58,59,56,56,59,56,54,56,45,58,64,62,53,40,55
great,225,147,39,39,35,15,15,84.964,82.115,-24,-0.7943,unknown,regular,83,62,78,94,88,88,88,93,94,90,90,86,85,83,83,83,82,79,83,61,85,92,89,77,40,79
great,226,147,40,40,35,15,15,82.669,79.731,-21,-0.7812,unknown,regular,82,60,76,93,87,87,86,92,92,88,88,84,83,81,76,81,79,77,80,61,83,91,87,70,36,73
starter,227,147,40,40,34,2,4,79.806,77.0,-24,-0.9188,unknown,regular,77,55,70,92,84,84,83,90,91,86,86,80,80,77,76,77,75,72,76,60,79,90,84,68,39,71
zero,228,147,40,40,0,0,0,59.112,57.192,-96,-6.6569,unknown,regular,57,37,53,67,61,62,62,65,67,65,63,60,59,57,56,56,57,54,56,44,58,65,63,52,36,55
great,229,147,40,40,35,15,15,83.964,81.154,-25,-1.5359,unknown,regular,82,61,77,93,87,87,87,92,93,89,89,85,84,82,82,82,81,78,82,60,84,91,88,76,40,78
