scenario,run_id,seed_player_id,season,age,games,goals,assists,weighted_overall,avg_skill,total_skill_change,final_multiplier,profile_name,trait_name,skill_attack,skill_defense,skill_balance,skill_stamina,skill_top_speed,skill_acceleration,skill_response,skill_agility,skill_dribble_accuracy,skill_dribble_speed,skill_short_pass_accuracy,skill_short_pass_speed,skill_long_pass_accuracy,skill_long_pass_speed,skill_shot_accuracy,skill_shot_power,skill_shot_technique,skill_free_kick_accuracy,skill_swerve,skill_heading,skill_jump,skill_technique,skill_aggression,skill_mentality,skill_goal_keeping,skill_team_work
medium,149,147,33,33,26,6,5,82.968,80.192,0,1.7168,unknown,regular,79,60,72,94,89,89,85,94,94,91,91,82,86,79,78,83,77,74,78,62,81,94,86,71,42,74
great,150,147,31,31,35,15,15,86.926,84.077,1,3.1222,unknown,regular,85,66,80,96,90,90,90,95,96,92,92,88,87,85,85,85,84,81,85,62,87,94,91,79,40,81
zero,151,147,34,34,0,0,0,77.413,74.654,-62,-3.3801,unknown,regular,75,49,68,89,81,81,80,87,89,83,83,78,77,75,74,75,73,70,74,58,76,87,81,67,41,70
low,152,147,34,34,12,1,1,76.722,73.769,0,-0.5073,unknown,regular,74,49,66,90,82,82,79,88,90,83,84,77,77,73,72,75,71,68,72,55,75,88,81,64,36,67
medium,153,147,34,34,26,6,5,82.925,79.885,0,-0.0841,unknown,regular,79,60,72,94,89,89,85,94,94,91,91,82,85,79,78,83,77,74,78,62,81,94,86,71,35,74
great,154,147,32,32,35,15,15,85.397,82.269,0,2.4046,unknown,regular,85,61,78,96,90,90,89,95,95,91,91,87,86,84,78,84,83,80,83,62,86,94,90,71,36,74
starter,155,147,32,32,34,2,4,80.768,77.962,0,0.9051,unknown,regular,78,57,71,93,85,85,84,91,92,87,87,81,81,78,77,78,76,73,77,60,80,91,85,69,39,72
bench,156,147,34,34,8,0,0,79.25,76.269,-37,-2.0847,unknown,regular,77,50,70,91,83,83,82,89,90,85,85,80,79,77,76,76,75,72,76,59,79,89,83,68,38,71
zero,157,147,32,32,0,0,0,79.774,76.692,0,0.1188,unknown,regular,77,51,70,92,84,84,83,90,92,86,86,80,80,77,76,77,75,72,76,58,79,90,84,68,36,71
low,158,147,33,33,12,1,1,82.717,79.808,0,1.1156,unknown,regular,79,58,72,94,89,89,85,94,94,87,91,82,85,79,78,83,77,74,78,61,81,94,86,71,40,74
medium,159,147,34,34,26,6,5,82.968,80.192,0,0.0348,unknown,regular,79,60,72,94,89,89,85,94,94,91,91,82,86,79,78,83,77,74,78,62,81,94,86,71,42,74
great,160,147,32,32,35,15,15,86.926,84.077,0,3.0658,unknown,regular,85,66,80,96,90,90,90,95,96,92,92,88,87,85,85,85,84,81,85,62,87,94,91,79,40,81
zero,161,147,35,35,0,0,0,75.317,72.692,-51,-2.9547,unknown,regular,73,48,66,86,79,79,78,85,86,81,81,76,75,73,72,73,71,68,72,57,74,84,79,65,41,68
low,162,147,35,35,12,1,1,76.459,73.538,-6,-0.648,unknown,regular,74,49,66,89,82,82,79,87,89,82,83,77,77,73,72,75,71,68,72,55,75,87,81,64,36,67
medium,163,147,35,35,26,6,5,81.925,78.923,-25,-1.2246,unknown,regular,78,59,71,93,88,88,84,93,93,90,90,81,84,78,77,82,76,73,77,61,80,93,85,70,35,73
great,164,147,33,33,35,15,15,85.397,82.269,0,2.388,unknown,regular,85,61,78,96,90,90,89,95,95,91,91,87,86,84,78,84,83,80,83,62,86,94,90,71,36,74
starter,165,147,33,33,34,2,4,80.768,77.962,0,0.8937,unknown,regular,78,57,71,93,85,85,84,91,92,87,87,81,81,78,77,78,76,73,77,60,80,91,85,69,39,72
bench,166,147,35,35,8,0,0,78.117,75.192,-28,-1.7171,unknown,regular,76,49,69,89,82,82,81,88,88,84,84,79,78,76,75,75,74,71,75,58,78,87,82,67,38,70
zero,167,147,33,33,0,0,0,79.774,76.692,0,0.0701,unknown,regular,77,51,70,92,84,84,83,90,92,86,86,80,80,77,76,77,75,72,76,58,79,90,84,68,36,71
low,168,147,34,34,12,1,1,80.622,77.808,-52,-2.7604,unknown,regular,77,56,70,91,87,87,83,92,91,85,89,80,83,77,76,81,75,72,76,60,79,91,84,69,40,72
medium,169,147,35,35,26,6,5,82.006,79.269,-24,-0.9566,unknown,regular,78,59,71,93,88,88,84,93,93,90,90,81,85,78,77,82,76,73,77,62,80,93,85,70,42,73
great,170,147,33,33,35,15,15,86.926,84.077,0,3.0254,unknown,regular,85,66,80,96,90,90,90,95,96,92,92,88,87,85,85,85,84,81,85,62,87,94,91,79,40,81
zero,171,147,36,36,0,0,0,73.311,70.808,-49,-2.8982,unknown,regular,71,47,64,83,77,77,76,83,84,79,79,74,73,71,70,71,69,66,70,56,72,82,77,63,41,66
low,172,147,36,36,12,1,1,76.459,73.538,0,-0.2179,unknown,regular,74,49,66,89,82,82,79,87,89,82,83,77,77,73,72,75,71,68,72,55,75,87,81,64,36,67
medium,173,147,36,36,26,6,5,81.366,78.423,-13,-0.6927,unknown,regular,78,59,71,92,87,87,83,92,92,89,89,80,83,78,77,81,76,73,77,61,80,92,84,70,35,73
great,174,147,34,34,35,15,15,85.397,82.269,0,0.1221,unknown,regular,85,61,78,96,90,90,89,95,95,91,91,87,86,84,78,84,83,80,83,62,86,94,90,71,36,74
starter,175,147,34,34,34,2,4,80.768,77.962,0,-0.1373,unknown,regular,78,57,71,93,85,85,84,91,92,87,87,81,81,78,77,78,76,73,77,60,80,91,85,69,39,72
bench,176,147,36,36,8,0,0,77.028,74.154,-27,-1.7205,unknown,regular,75,48,68,88,81,81,80,86,86,83,83,78,77,75,74,74,73,70,74,57,77,86,81,66,38,69
zero,177,147,34,34,0,0,0,78.175,75.192,-39,-2.1065,unknown,regular,76,50,69,90,82,82,81,88,90,84,84,79,78,75,75,75,74,71,75,57,77,88,82,67,36,70
low,178,147,35,35,12,1,1,78.818,76.115,-44,-2.2887,unknown,regular,75,55,69,89,85,85,81,90,89,83,87,78,81,75,74,79,73,71,74,59,77,89,82,68,40,71
medium,179,147,36,36,26,6,5,81.201,78.538,-19,-0.7607,unknown,regular,77,59,70,92,87,87,83,92,92,89,89,80,84,77,77,81,75,73,76,62,79,92,84,70,42,73
great,180,147,34,34,35,15,15,86.926,84.077,0,1.2472,unknown,regular,85,66,80,96,90,90,90,95,96,92,92,88,87,85,85,85,84,81,85,62,87,94,91,79,40,81
zero,181,147,37,37,0,0,0,71.304,68.923,-49,-3.0623,unknown,regular,69,46,62,81,75,75,74,81,81,77,77,72,71,69,68,69,67,64,68,55,70,80,75,61,41,64
low,182,147,37,37,12,1,1,76.066,73.192,-9,-0.6758,unknown,regular,74,49,66,88,81,81,79,86,88,81,82,77,77,73,72,74,71,68,72,55,75,86,81,64,36,67
medium,183,147,37,37,26,6,5,81.366,78.423,0,0.1971,unknown,regular,78,59,71,92,87,87,83,92,92,89,89,80,83,78,77,81,76,73,77,61,80,92,84,70,35,73
great,184,147,35,35,35,15,15,85.397,82.269,0,1.0884,unknown,regular,85,61,78,96,90,90,89,95,95,91,91,87,86,84,78,84,83,80,83,62,86,94,90,71,36,74
starter,185,147,35,35,34,2,4,80.768,77.962,0,0.1569,unknown,regular,78,57,71,93,85,85,84,91,92,87,87,81,81,78,77,78,76,73,77,60,80,91,85,69,39,72
bench,186,147,37,37,8,0,0,75.429,72.654,-39,-2.1375,unknown,regular,74,47,67,86,79,79,78,84,84,81,81,76,75,74,73,72,72,69,73,56,75,84,79,65,38,68
zero,187,147,35,35,0,0,0,77.041,74.115,-28,-1.7361,unknown,regular,75,49,68,88,81,81,80,87,88,83,83,78,77,74,74,74,73,70,74,56,76,86,81,66,36,69
low,188,147,36,36,12,1,1,76.136,73.577,-66,-3.7059,unknown,regular,72,53,67,86,82,82,78,87,86,80,84,75,78,72,72,76,71,69,71,57,75,86,79,66,40,69
medium,189,147,37,37,26,6,5,81.201,78.538,0,-0.4647,unknown,regular,77,59,70,92,87,87,83,92,92,89,89,80,84,77,77,81,75,73,76,62,79,92,84,70,42,73
great,190,147,35,35,35,15,15,86.926,84.077,0,0.5561,unknown,regular,85,66,80,96,90,90,90,95,96,92,92,88,87,85,85,85,84,81,85,62,87,94,91,79,40,81
zero,191,147,38,38,0,0,0,68.244,66.038,-75,-4.4602,unknown,regular,66,44,60,77,72,72,71,77,77,74,74,69,68,66,65,66,64,61,65,53,67,76,72,59,41,61
low,192,147,38,38,12,1,1,75.066,72.231,-25,-1.3408,unknown,regular,73,48,65,87,80,80,78,85,87,80,81,76,76,72,71,73,70,67,71,54,74,85,80,63,36,66
medium,193,147,38,38,26,6,5,80.321,77.423,-26,-1.6568,unknown,regular,77,58,70,91,86,86,82,91,91,88,88,79,82,77,76,80,75,72,76,60,79,90,83,69,35,72
great,194,147,36,36,35,15,15,85.397,82.269,0,1.9833,unknown,regular,85,61,78,96,90,90,89,95,95,91,91,87,86,84,78,84,83,80,83,62,86,94,90,71,36,74
starter,195,147,36,36,34,2,4,80.768,77.962,0,-0.3639,unknown,regular,78,57,71,93,85,85,84,91,92,87,87,81,81,78,77,78,76,73,77,60,80,91,85,69,39,72
bench,196,147,38,38,8,0,0,72.46,69.846,-73,-4.2194,unknown,regular,71,45,64,83,76,76,75,81,80,78,78,73,72,71,70,69,69,66,70,54,72,81,76,63,38,65
zero,197,147,36,36,0,0,0,75.157,72.346,-46,-2.5337,unknown,regular,73,48,66,86,79,79,78,85,86,81,81,76,75,72,72,72,71,68,72,55,74,84,79,65,36,68
low,198,147,37,37,12,1,1,72.825,70.462,-81,-4.737,unknown,regular,69,51,64,82,78,78,75,83,82,76,80,72,75,69,69,73,68,66,68,55,72,82,76,63,40,66
medium,199,147,38,38,26,6,5,79.239,76.654,-49,-2.6736,unknown,regular,75,57,68,90,85,85,81,90,90,87,87,78,82,75,75,79,73,71,74,61,77,90,82,68,42,71
great,200,147,36,36,35,15,15,86.926,84.077,0,1.2124,unknown,regular,85,66,80,96,90,90,90,95,96,92,92,88,87,85,85,85,84,81,85,62,87,94,91,79,40,81
zero,201,147,39,39,0,0,0,64.724,62.692,-87,-5.5559,unknown,regular,63,41,57,73,68,68,67,73,73,70,70,65,64,63,62,62,61,58,62,51,64,72,68,56,41,58
low,202,147,39,39,12,1,1,74.066,71.269,-25,-1.1967,unknown,regular,72,47,64,86,79,79,77,84,86,79,80,75,75,71,70,72,69,66,70,53,73,84,79,62,36,65
medium,203,147,39,39,26,6,5,78.009,75.231,-57,-3.0996,unknown,regular,75,56,68,88,83,84,80,88,88,85,85,77,80,75,74,77,73,70,74,59,77,87,81,67,35,70
great,204,147,37,37,35,15,15,85.397,82.269,0,0.5139,unknown,regular,85,61,78,96,90,90,89,95,95,91,91,87,86,84,78,84,83,80,83,62,86,94,90,71,36,74
starter,205,147,37,37,34,2,4,80.768,77.962,0,-0.2374,unknown,regular,78,57,71,93,85,85,84,91,92,87,87,81,81,78,77,78,76,73,77,60,80,91,85,69,39,72
bench,206,147,39,39,8,0,0,69.151,66.731,-81,-4.9222,unknown,regular,68,43,61,79,72,73,72,77,76,74,74,70,69,68,67,66,66,63,67,52,69,77,72,60,38,62
zero,207,147,37,37,0,0,0,74.157,71.385,-25,-1.614,unknown,regular,72,47,65,85,78,78,77,84,85,80,80,75,74,71,71,71,70,67,71,54,73,83,78,64,36,67
low,208,147,38,38,12,1,1,68.549,66.423,-105,-6.3257,unknown,regular,65,48,60,77,73,73,71,78,77,72,75,68,70,65,65,69,64,62,64,52,68,77,71,60,40,63
medium,209,147,39,39,26,6,5,77.062,74.577,-54,-2.9478,unknown,regular,73,55,66,87,83,83,79,87,87,85,85,76,80,73,73,77,71,69,72,59,75,87,80,66,42,69
great,210,147,37,37,35,15,15,86.926,84.077,0,1.3432,unknown,regular,85,66,80,96,90,90,90,95,96,92,92,88,87,85,85,85,84,81,85,62,87,94,91,79,40,81
zero,211,147,40,40,0,0,0,62.761,60.846,-48,-3.0782,unknown,regular,61,40,55,71,66,66,65,71,71,68,68,63,62,61,60,60,59,56,60,50,62,70,66,54,41,56
low,212,147,40,40,12,1,1,73.933,71.154,-3,-0.6429,unknown,regular,72,47,64,85,79,79,77,84,85,79,80,75,75,71,70,72,69,66,70,53,73,83,79,62,36,65
medium,213,147,40,40,26,6,5,76.746,74.038,-31,-1.8315,unknown,regular,74,55,67,86,82,82,79,87,86,83,83,76,79,74,73,76,72,69,73,58,76,85,80,66,35,69
great,214,147,38,38,35,15,15,84.397,81.308,-25,-1.1749,unknown,regular,84,60,77,95,89,89,88,94,94,90,90,86,85,83,77,83,82,79,82,61,85,93,89,70,36,73
starter,215,147,38,38,34,2,4,80.768,77.962,0,-0.5407,unknown,regular,78,57,71,93,85,85,84,91,92,87,87,81,81,78,77,78,76,73,77,60,80,91,85,69,39,72
bench,216,147,40,40,8,0,0,66.51,64.231,-65,-4.1121,unknown,regular,65,41,59,76,69,70,69,74,73,71,71,68,66,66,65,63,64,61,64,50,66,74,69,58,38,60
zero,217,147,38,38,0,0,0,68.962,66.5,-127,-7.4317,unknown,regular,67,44,61,79,72,72,72,78,79,74,74,70,69,66,66,66,65,62,66,51,68,77,73,60,36,62
low,218,147,39,39,12,1,1,67.372,65.308,-29,-2.1008,unknown,regular,64,47,59,75,72,72,70,76,75,71,74,67,69,64,64,68,63,61,63,51,67,75,70,59,40,62
medium,219,147,40,40,26,6,5,75.463,73.077,-39,-2.2,unknown,regular,72,54,65,85,81,81,77,85,85,83,83,74,78,72,72,75,70,68,71,58,73,85,78,65,42,68
great,220,147,38,38,35,15,15,85.926,83.115,-25,-1.0976,unknown,regular,84,65,79,95,89,89,89,94,95,91,91,87,86,84,84,84,83,80,84,61,86,93,90,78,40,80
great,221,147,39,39,35,15,15,83.594,80.577,-19,-0.703,unknown,regular,83,60,77,94,88,88,87,93,93,89,89,85,84,82,77,82,81,78,81,61,84,92,88,70,36,73
starter,222,147,39,39,34,2,4,80.768,77.962,0,-0.3147,unknown,regular,78,57,71,93,85,85,84,91,92,87,87,81,81,78,77,78,76,73,77,60,80,91,85,69,39,72
zero,223,147,39,39,0,0,0,64.985,62.731,-98,-6.1701,unknown,regular,63,41,57,74,68,68,68,74,74,70,70,66,65,62,62,62,62,58,62,48,64,72,69,57,36,59
low,224,147,40,40,12,1,1,61.927,60.154,-134,-8.916,unknown,regular,59,43,54,69,66,66,64,70,69,65,68,62,63,59,59,62,58,56,58,47,62,68,65,55,40,57
great,225,147,39,39,35,15,15,84.964,82.192,-24,-0.7943,unknown,regular,83,64,78,94,88,88,88,93,94,90,90,86,85,83,83,83,82,79,83,61,85,92,89,77,40,79
great,226,147,40,40,35,15,15,82.709,79.769,-21,-0.7812,unknown,regular,82,60,76,93,87,87,86,92,92,88,88,84,83,81,76,81,80,77,80,61,83,91,87,70,36,73
starter,227,147,40,40,34,2,4,79.806,77.038,-24,-0.9188,unknown,regular,77,56,70,92,84,84,83,90,91,86,86,80,80,77,76,77,75,72,76,60,79,90,84,68,39,71
zero,228,147,40,40,0,0,0,60.92,58.885,-100,-6.6569,unknown,regular,59,38,54,69,64,64,64,69,69,66,65,62,61,58,58,58,58,54,58,45,60,67,65,54,36,56
great,229,147,40,40,35,15,15,83.964,81.231,-25,-1.5359,unknown,regular,82,63,77,93,87,87,87,92,93,89,89,85,84,82,82,82,81,78,82,60,84,91,88,76,40,78
