scenario,run_id,seed_player_id,season,age,games,goals,assists,weighted_overall,avg_skill,total_skill_change,final_multiplier,profile_name,trait_name,skill_attack,skill_defense,skill_balance,skill_stamina,skill_top_speed,skill_acceleration,skill_response,skill_agility,skill_dribble_accuracy,skill_dribble_speed,skill_short_pass_accuracy,skill_short_pass_speed,skill_long_pass_accuracy,skill_long_pass_speed,skill_shot_accuracy,skill_shot_power,skill_shot_technique,skill_free_kick_accuracy,skill_swerve,skill_heading,skill_jump,skill_technique,skill_aggression,skill_mentality,skill_goal_keeping,skill_team_work
low,386,3226,20,20,12,1,1,68.2,66.846,25,2.368,unknown,regular,69,28,56,63,64,62,58,65,79,64,87,75,88,78,72,68,62,78,82,56,59,86,69,58,38,74
medium,387,3226,20,20,26,6,5,73.695,72.038,50,8.0795,unknown,regular,74,33,62,68,70,68,64,71,85,69,93,81,94,83,77,73,67,83,87,61,65,92,74,63,36,80
great,388,3226,21,21,35,15,15,70.112,68.769,25,1.3779,unknown,regular,71,30,58,64,66,64,60,67,81,66,89,77,90,80,74,69,64,80,84,58,61,88,71,60,40,76
starter,389,3226,21,21,34,2,4,73.776,72.269,25,6.0895,unknown,regular,74,33,62,68,70,68,64,71,85,70,93,81,94,84,77,73,67,83,87,61,65,92,74,63,40,80
bench,390,3226,21,21,8,0,0,70.935,69.5,25,3.6545,unknown,regular,71,30,59,66,67,65,61,68,82,67,90,78,91,81,74,70,64,80,84,59,62,89,72,61,39,77
low,391,3226,22,22,12,1,1,67.157,65.808,25,1.9549,unknown,regular,68,27,55,62,63,61,57,64,78,63,86,74,87,77,71,66,61,77,81,55,58,85,68,57,37,73
medium,392,3226,22,22,26,6,5,72.776,71.385,25,4.4256,unknown,regular,73,32,61,67,69,67,63,70,84,69,92,80,93,83,76,72,66,82,86,60,64,91,73,62,42,79
great,393,3226,20,20,35,15,15,65.112,63.769,25,1.6181,late_bloomer,regular,66,25,53,59,61,59,55,62,76,61,84,72,85,75,69,64,59,75,79,53,56,83,66,55,35,71
starter,394,3226,22,22,34,2,4,71.821,70.269,41,5.142,unknown,regular,72,31,60,67,68,66,62,69,83,68,91,79,92,82,75,71,65,81,85,59,63,90,72,61,37,78
bench,395,3226,22,22,8,0,0,70.112,68.769,25,0.9092,unknown,regular,71,30,58,64,66,64,60,67,81,66,89,77,90,80,74,69,64,80,84,58,61,88,71,60,40,76
low,396,3226,22,22,12,1,1,70.334,68.962,16,0.5892,unknown,regular,70,27,59,65,67,65,61,68,82,67,90,78,91,81,72,70,63,78,83,57,62,89,70,60,41,77
medium,397,3226,22,22,26,6,5,72.112,70.769,25,2.8462,unknown,regular,73,32,60,66,68,66,62,69,83,68,91,79,92,82,76,71,66,82,86,60,63,90,73,62,42,78
great,398,3226,21,21,35,15,15,74.122,72.538,25,8.2215,unknown,regular,75,33,62,69,70,68,64,71,85,70,93,81,94,84,78,73,68,84,88,62,65,92,75,64,38,80
starter,399,3226,22,22,34,2,4,66.112,64.769,25,0.9761,decliner,regular,67,26,54,60,62,60,56,63,77,62,85,73,86,76,70,65,60,76,80,54,57,84,67,56,36,72
bench,400,3226,21,21,8,0,0,71.112,69.769,25,2.7326,unknown,regular,72,31,59,65,67,65,61,68,82,67,90,78,91,81,75,70,65,81,85,59,62,89,72,61,41,77
low,401,3226,23,23,12,1,1,72.112,70.731,25,2.1578,unknown,regular,73,32,60,66,68,66,62,69,83,68,91,79,92,82,76,71,66,82,86,60,63,90,73,62,41,78
medium,402,3226,23,23,26,6,5,67.112,65.731,25,1.2788,unknown,regular,68,27,55,61,63,61,57,64,78,63,86,74,87,77,71,66,61,77,81,55,58,85,68,57,36,73
great,403,3226,23,23,35,15,15,71.864,70.231,31,5.2025,unknown,regular,72,31,60,67,68,66,62,69,83,68,91,79,92,82,75,72,65,81,85,59,63,90,72,61,35,78
starter,404,3226,21,21,34,2,4,69.935,68.423,25,3.5706,unknown,regular,70,29,58,65,66,64,60,67,81,66,89,77,90,80,73,69,63,79,83,58,61,88,71,60,36,76
bench,405,3226,21,21,8,0,0,70.077,68.692,25,0.7433,unknown,regular,71,29,58,64,66,64,60,67,81,66,89,77,90,80,74,69,64,80,84,58,61,88,71,60,39,76
low,406,3226,23,23,12,1,1,69.74,68.308,25,2.5209,unknown,regular,70,29,58,65,66,64,60,67,81,65,89,76,90,80,73,69,63,79,83,57,61,88,70,59,38,76
medium,407,3226,21,21,26,6,5,72.128,70.538,25,5.0556,unknown,regular,73,31,60,67,68,66,62,69,83,68,91,79,92,82,76,72,66,81,86,60,63,90,73,62,36,78
great,408,3226,22,22,35,15,15,75.89,74.308,25,9.3904,unknown,regular,76,35,64,70,72,70,66,73,87,72,95,83,96,86,79,75,69,85,89,64,67,94,77,66,40,82
starter,409,3226,23,23,34,2,4,73.408,72.0,25,3.6809,unknown,regular,74,33,61,68,70,67,63,70,85,69,93,80,93,83,77,73,67,83,87,61,65,92,74,63,42,79
bench,410,3226,21,21,8,0,0,71.112,69.731,25,1.8989,unknown,regular,72,31,59,65,67,65,61,68,82,67,90,78,91,81,75,70,65,81,85,59,62,89,72,61,40,77
low,411,3226,23,23,12,1,1,68.063,66.692,22,0.9762,unknown,sharpie,69,28,54,62,63,60,58,65,79,64,87,75,88,78,73,70,63,79,82,56,57,86,69,58,37,74
medium,412,3226,23,23,26,6,5,73.7,72.0,25,6.9894,unknown,regular,74,33,62,69,70,68,64,71,85,69,93,80,94,84,77,73,67,83,87,61,65,92,74,63,35,79
great,413,3226,21,21,35,15,15,70.112,68.731,25,1.6856,unknown,regular,71,30,58,64,66,64,60,67,81,66,89,77,90,80,74,69,64,80,84,58,61,88,71,60,39,76
starter,414,3226,22,22,34,2,4,73.455,71.923,25,5.1792,unknown,regular,74,32,61,68,70,68,63,70,85,70,93,80,93,83,77,73,67,83,87,61,65,92,74,63,39,79
bench,415,3226,22,22,8,0,0,69.008,67.615,4,0.4096,unknown,regular,68,26,58,65,67,64,60,67,81,65,89,76,90,79,70,70,61,76,80,55,61,89,68,58,40,75
low,416,3226,21,21,12,1,1,67.112,65.731,25,0.7706,unknown,regular,68,27,55,61,63,61,57,64,78,63,86,74,87,77,71,66,61,77,81,55,58,85,68,57,36,73
medium,417,3226,22,22,26,6,5,72.086,70.654,24,3.3348,unknown,sharpie,72,31,58,64,66,64,62,69,83,68,91,79,92,82,79,75,69,85,85,60,61,90,73,62,39,78
great,418,3226,21,21,35,15,15,74.169,72.654,21,6.7978,unknown,sharpie,75,34,61,67,69,66,64,71,85,70,93,81,94,84,80,75,70,86,88,62,63,93,75,64,39,80
starter,419,3226,21,21,34,2,4,71.112,69.731,25,2.0142,unknown,regular,72,31,59,65,67,65,61,68,82,67,90,78,91,81,75,70,65,81,85,59,62,89,72,61,40,77
bench,420,3226,22,22,8,0,0,73.242,71.846,25,3.1292,unknown,regular,74,33,61,68,69,67,63,70,84,69,92,80,93,83,77,73,67,83,87,61,64,92,74,63,42,79
low,421,3226,21,21,12,1,1,73.851,72.423,25,4.0758,unknown,regular,75,33,62,68,70,68,64,71,85,70,93,81,94,84,77,73,67,83,87,62,65,92,74,63,42,80
medium,422,3226,23,23,26,6,5,73.614,72.154,25,4.2837,unknown,regular,74,33,62,68,70,68,63,71,85,69,93,80,94,84,77,73,67,83,87,61,65,92,74,63,41,79
great,423,3226,21,21,35,15,15,73.821,72.231,25,6.4498,unknown,regular,74,33,62,69,70,68,64,71,85,70,93,81,94,84,77,73,67,83,87,61,65,92,74,63,38,80
starter,424,3226,22,22,34,2,4,72.157,70.769,25,2.9402,regular,regular,73,32,60,67,68,66,62,69,83,68,91,79,92,82,76,71,66,82,86,60,63,90,73,62,41,78
bench,425,3226,22,22,8,0,0,70.987,69.423,25,3.5519,unknown,regular,71,30,59,66,68,65,61,68,82,67,90,78,91,81,74,71,64,80,84,58,62,90,71,61,36,77
low,426,3226,23,23,12,1,1,70.741,69.231,25,3.4763,unknown,regular,71,29,59,65,67,65,61,68,82,67,90,78,91,81,74,70,64,80,84,58,62,89,71,60,37,77
medium,427,3226,22,22,26,6,5,75.776,74.192,25,7.3691,unknown,regular,76,35,64,70,72,70,66,73,87,72,95,83,96,86,79,75,69,85,89,63,67,94,76,65,40,82
great,428,3226,23,23,35,15,15,72.207,70.769,25,3.3507,unknown,regular,73,31,60,67,68,66,62,69,83,68,91,79,92,82,76,72,66,82,86,60,63,91,73,62,40,78
starter,429,3226,21,21,34,2,4,72.821,71.154,25,5.8325,unknown,regular,73,32,61,68,69,67,63,70,84,69,92,80,93,83,76,72,66,82,86,60,64,91,73,62,35,79
bench,430,3226,22,22,8,0,0,72.085,70.615,25,3.4742,unknown,regular,73,31,60,67,68,66,62,69,83,68,91,79,92,82,75,71,66,82,86,60,63,90,73,62,39,78
low,431,3226,21,21,12,1,1,66.112,64.731,25,0.8675,unknown,regular,67,26,54,60,62,60,56,63,77,62,85,73,86,76,70,65,60,76,80,54,57,84,67,56,35,72
medium,432,3226,22,22,26,6,5,68.157,66.769,25,1.9462,unknown,regular,69,28,56,63,64,62,58,65,79,64,87,75,88,78,72,67,62,78,82,56,59,86,69,58,37,74
great,433,3226,22,22,35,15,15,75.891,74.154,22,10.002,unknown,sharpie,77,35,62,68,70,68,66,73,87,72,95,83,96,86,80,84,70,86,89,63,65,94,76,65,36,82
starter,434,3226,22,22,34,2,4,72.903,71.385,25,4.6696,unknown,regular,73,32,61,68,69,67,63,70,84,69,92,80,93,83,76,73,66,82,86,60,64,91,73,63,39,79
bench,435,3226,23,23,8,0,0,68.705,67.231,25,2.267,unknown,regular,69,27,57,64,65,63,59,66,80,64,88,76,89,78,72,68,62,78,82,56,60,87,69,58,36,75
low,436,3226,22,22,12,1,1,70.112,68.731,25,0.8722,unknown,regular,71,30,58,64,66,64,60,67,81,66,89,77,90,80,74,69,64,80,84,58,61,88,71,60,39,76
medium,437,3226,21,21,26,6,5,68.62,67.115,25,2.7438,unknown,regular,69,27,57,63,65,63,59,66,80,64,88,75,89,78,72,68,62,78,82,56,60,87,69,58,35,75
great,438,3226,23,23,35,15,15,70.2,68.808,25,2.5787,unknown,regular,71,30,58,65,66,64,60,67,81,66,89,77,90,80,74,70,64,80,84,58,61,88,71,60,39,76
starter,439,3226,23,23,34,2,4,68.112,66.731,25,1.2369,unknown,regular,69,28,56,62,64,62,58,65,79,64,87,75,88,78,72,67,62,78,82,56,59,86,69,58,37,74
bench,440,3226,23,23,8,0,0,66.112,64.731,25,1.2987,unknown,regular,67,26,54,60,62,60,56,63,77,62,85,73,86,76,70,65,60,76,80,54,57,84,67,56,35,72
low,441,3226,22,22,12,1,1,69.112,67.731,25,2.1162,unknown,regular,70,29,57,63,65,63,59,66,80,65,88,76,89,79,73,68,63,79,83,57,60,87,70,59,38,75
medium,442,3226,21,21,26,6,5,74.776,73.269,25,5.8141,unknown,regular,75,34,63,69,71,69,65,72,86,71,94,82,95,85,78,74,68,84,88,62,66,93,75,64,41,81
great,443,3226,22,22,35,15,15,73.655,72.115,25,5.5573,unknown,regular,74,33,62,68,70,68,64,71,85,69,93,80,94,84,77,73,67,83,87,61,65,92,74,63,39,79
starter,444,3226,23,23,34,2,4,69.112,67.731,25,0.8639,decliner,regular,70,29,57,63,65,63,59,66,80,65,88,76,89,79,73,68,63,79,83,57,60,87,70,59,38,75
bench,445,3226,21,21,8,0,0,71.767,70.462,14,0.9404,unknown,sharpie,73,30,56,62,64,62,63,70,84,69,92,80,93,83,77,73,67,83,85,60,59,91,73,62,42,79
low,446,3226,22,22,12,1,1,67.469,65.962,29,1.4547,unknown,genetic_freak,67,26,60,68,68,66,56,63,77,62,85,73,86,76,70,65,60,76,80,54,63,84,67,56,35,72
medium,447,3226,21,21,26,6,5,67.112,65.731,25,0.8462,unknown,regular,68,27,55,61,63,61,57,64,78,63,86,74,87,77,71,66,61,77,81,55,58,85,68,57,36,73
great,448,3226,23,23,35,15,15,75.814,74.269,25,7.6852,unknown,regular,76,35,64,70,72,70,66,73,87,72,95,83,96,86,79,75,69,85,89,63,67,94,76,66,41,82
starter,449,3226,22,22,34,2,4,74.574,72.962,25,7.3011,unknown,regular,75,34,63,69,71,69,64,72,86,70,94,81,95,84,78,74,68,84,88,62,66,93,75,64,38,80
bench,450,3226,22,22,8,0,0,71.157,69.769,25,2.2467,unknown,regular,72,31,59,66,67,65,61,68,82,67,90,78,91,81,75,70,65,81,85,59,62,89,72,61,40,77
low,451,3226,22,22,12,1,1,73.084,71.654,25,3.8359,unknown,regular,74,32,61,68,69,67,63,70,84,69,92,80,93,83,77,72,67,83,86,61,64,91,74,63,41,79
medium,452,3226,23,23,26,6,5,73.2,71.808,25,3.4025,unknown,regular,74,33,61,68,69,67,63,70,84,69,92,80,93,83,77,73,67,83,87,61,64,91,74,63,42,79
great,453,3226,22,22,35,15,15,70.048,68.538,25,3.5155,unknown,regular,71,29,58,65,66,64,60,67,81,66,89,77,90,80,73,69,64,79,84,58,61,88,71,60,36,76
starter,454,3226,22,22,34,2,4,69.112,67.731,25,1.2511,unknown,regular,70,29,57,63,65,63,59,66,80,65,88,76,89,79,73,68,63,79,83,57,60,87,70,59,38,75
bench,455,3226,21,21,8,0,0,70.112,68.731,25,1.3072,unknown,regular,71,30,58,64,66,64,60,67,81,66,89,77,90,80,74,69,64,80,84,58,61,88,71,60,39,76
low,456,3226,23,23,12,1,1,73.112,71.731,25,2.3677,unknown,regular,74,33,61,67,69,67,63,70,84,69,92,80,93,83,77,72,67,83,87,61,64,91,74,63,42,79
medium,457,3226,22,22,26,6,5,67.864,66.385,25,2.3836,unknown,regular,68,27,56,63,64,62,58,65,79,64,87,75,88,78,71,68,61,77,81,55,59,86,68,57,35,74
great,458,3226,23,23,35,15,15,71.89,70.385,25,4.1411,unknown,regular,72,31,60,66,68,66,62,69,83,68,91,79,92,82,75,71,65,81,85,60,63,90,73,62,38,78
starter,459,3226,22,22,34,2,4,70.112,68.731,25,1.9559,regular,regular,71,30,58,64,66,64,60,67,81,66,89,77,90,80,74,69,64,80,84,58,61,88,71,60,39,76
bench,460,3226,22,22,8,0,0,67.077,65.692,24,0.4964,decliner,regular,68,26,55,61,63,61,57,64,78,63,86,74,87,77,71,66,61,77,81,55,58,85,68,57,36,73
low,461,3226,22,22,12,1,1,72.817,71.423,18,1.0745,unknown,regular,73,31,61,67,69,67,63,70,84,69,92,80,93,83,76,72,66,82,86,61,64,91,73,63,42,79
medium,462,3226,23,23,26,6,5,70.408,68.885,25,2.0659,early_peak,regular,71,30,59,65,67,64,60,68,82,66,90,77,90,80,74,70,64,80,84,58,61,88,71,60,36,76
great,463,3226,21,21,35,15,15,76.112,74.577,3,11.6371,unknown,regular,77,36,64,70,72,70,66,73,87,72,95,83,96,86,80,75,70,86,90,64,67,94,77,66,41,82
starter,464,3226,22,22,34,2,4,72.572,71.115,25,3.6447,unknown,regular,73,32,61,67,69,66,63,70,84,68,92,80,93,82,76,72,66,82,86,60,63,91,73,62,40,78
bench,465,3226,23,23,8,0,0,72.592,71.192,16,0.9043,unknown,regular,73,31,61,67,69,67,63,70,84,69,92,80,93,83,75,72,65,81,85,60,64,91,73,62,42,79
low,466,3226,21,21,12,1,1,67.112,65.731,25,1.2165,unknown,regular,68,27,55,61,63,61,57,64,78,63,86,74,87,77,71,66,61,77,81,55,58,85,68,57,36,73
medium,467,3226,23,23,26,6,5,66.112,64.731,25,1.4457,unknown,regular,67,26,54,60,62,60,56,63,77,62,85,73,86,76,70,65,60,76,80,54,57,84,67,56,35,72
great,468,3226,21,21,35,15,15,75.048,73.385,25,9.5449,unknown,regular,76,34,63,70,71,69,65,72,86,71,94,82,95,85,78,74,69,84,89,63,66,93,76,65,37,81
starter,469,3226,22,22,34,2,4,72.927,71.385,25,4.7966,unknown,regular,74,32,61,67,69,67,63,70,84,69,92,80,93,83,76,72,66,82,87,60,64,91,74,63,38,79
bench,470,3226,21,21,8,0,0,67.824,66.385,25,2.2163,unknown,jokester,68,27,56,63,64,62,58,65,79,64,87,75,88,78,71,68,61,77,81,55,59,86,68,57,36,73
low,471,3226,22,22,12,1,1,67.325,65.923,25,1.9782,unknown,regular,68,27,55,62,63,61,57,65,79,63,86,74,87,77,71,67,61,77,81,55,58,86,68,57,36,73
medium,472,3226,23,23,26,6,5,72.983,71.346,25,5.5841,unknown,regular,73,32,61,68,70,67,63,70,84,69,92,80,93,83,76,73,66,82,86,61,64,91,73,63,36,79
great,473,3226,22,22,35,15,15,70.433,69.038,25,1.4955,unknown,sharpie,71,30,58,64,66,64,60,67,81,66,89,77,90,80,75,73,66,81,84,58,61,88,71,60,39,76
starter,474,3226,22,22,34,2,4,72.112,70.731,25,1.8632,unknown,regular,73,32,60,66,68,66,62,69,83,68,91,79,92,82,76,71,66,82,86,60,63,90,73,62,41,78
bench,475,3226,21,21,8,0,0,67.561,66.154,18,0.4439,unknown,regular,68,24,56,62,64,62,58,65,79,64,87,75,88,78,70,67,60,76,80,55,59,86,68,58,37,74
low,476,3226,22,22,12,1,1,70.573,69.154,25,2.6755,unknown,regular,71,30,59,65,67,64,60,68,82,67,90,77,91,80,74,70,64,80,84,58,62,89,71,60,39,76
medium,477,3226,23,23,26,6,5,74.573,73.0,25,7.0655,unknown,regular,75,34,63,69,71,69,64,72,86,70,94,82,95,84,78,74,68,84,88,62,65,93,75,64,39,80
great,478,3226,22,22,35,15,15,75.852,74.308,25,8.973,unknown,regular,76,35,64,70,72,70,66,73,87,72,95,83,96,86,79,75,69,85,89,64,67,94,76,66,41,82
starter,479,3226,23,23,34,2,4,75.203,73.615,22,7.909,unknown,sharpie,75,34,61,68,69,67,65,72,87,71,94,82,95,85,80,83,70,86,89,63,64,93,76,65,39,81
bench,480,3226,23,23,8,0,0,68.814,67.308,25,2.6257,unknown,regular,69,28,57,63,65,63,59,66,80,65,88,76,89,79,72,68,62,78,82,56,60,87,69,59,35,75
low,481,3226,22,22,12,1,1,67.157,65.769,25,1.8624,unknown,regular,68,27,55,62,63,61,57,64,78,63,86,74,87,77,71,66,61,77,81,55,58,85,68,57,36,73
medium,482,3226,23,23,26,6,5,70.859,69.346,25,3.4981,unknown,regular,71,30,59,66,67,65,61,68,82,67,90,78,91,81,74,70,64,80,84,58,62,89,72,60,37,77
great,483,3226,21,21,35,15,15,71.112,69.731,25,1.4646,unknown,regular,72,31,59,65,67,65,61,68,82,67,90,78,91,81,75,70,65,81,85,59,62,89,72,61,40,77
starter,484,3226,23,23,34,2,4,72.112,70.731,25,1.4076,unknown,regular,73,32,60,66,68,66,62,69,83,68,91,79,92,82,76,71,66,82,86,60,63,90,73,62,41,78
bench,485,3226,23,23,8,0,0,72.112,70.731,25,2.3853,unknown,regular,73,32,60,66,68,66,62,69,83,68,91,79,92,82,76,71,66,82,86,60,63,90,73,62,41,78
low,486,3226,21,21,12,1,1,69.2,67.808,25,2.3594,unknown,regular,70,29,57,64,65,63,59,66,80,65,88,76,89,79,73,69,63,79,83,57,60,87,70,59,38,75
medium,487,3226,21,21,26,6,5,74.695,73.0,25,7.6906,unknown,regular,75,34,63,69,71,69,65,72,86,70,94,82,95,84,78,74,68,84,88,62,66,93,75,64,36,81
great,488,3226,22,22,35,15,15,71.112,69.731,25,1.3422,unknown,regular,72,31,59,65,67,65,61,68,82,67,90,78,91,81,75,70,65,81,85,59,62,89,72,61,40,77
starter,489,3226,22,22,34,2,4,74.776,73.231,25,5.7963,unknown,regular,75,34,63,69,71,69,65,72,86,71,94,82,95,85,78,74,68,84,88,62,66,93,75,64,40,81
bench,490,3226,22,22,8,0,0,71.935,70.462,25,3.2747,unknown,regular,72,31,60,67,68,66,62,69,83,68,91,79,92,82,75,71,65,81,85,60,63,90,73,62,39,78
low,491,3226,23,23,12,1,1,68.157,66.769,25,1.9208,unknown,regular,69,28,56,63,64,62,58,65,79,64,87,75,88,78,72,67,62,78,82,56,59,86,69,58,37,74
medium,492,3226,23,23,26,6,5,73.776,72.346,25,4.1812,unknown,regular,74,33,62,68,70,68,64,71,85,70,93,81,94,84,77,73,67,83,87,61,65,92,74,63,42,80
great,493,3226,21,21,35,15,15,66.112,64.731,25,1.4334,late_bloomer,regular,67,26,54,60,62,60,56,63,77,62,85,73,86,76,70,65,60,76,80,54,57,84,67,56,35,72
starter,494,3226,23,23,34,2,4,72.821,71.231,25,5.0652,unknown,regular,73,32,61,68,69,67,63,70,84,69,92,80,93,83,76,72,66,82,86,60,64,91,73,62,37,79
bench,495,3226,23,23,8,0,0,71.077,69.692,24,0.9168,unknown,regular,72,30,59,65,67,65,61,68,82,67,90,78,91,81,75,70,65,81,85,59,62,89,72,61,40,77
low,496,3226,23,23,12,1,1,70.797,69.385,11,0.5923,unknown,regular,70,27,60,66,68,66,61,69,83,67,91,78,92,81,72,71,63,78,83,57,63,90,70,60,41,77
medium,497,3226,23,23,26,6,5,73.112,71.731,25,2.6243,unknown,regular,74,33,61,67,69,67,63,70,84,69,92,80,93,83,77,72,67,83,87,61,64,91,74,63,42,79
great,498,3226,22,22,35,15,15,75.122,73.5,25,9.0545,unknown,regular,76,34,63,70,71,69,65,72,86,71,94,82,95,85,79,74,69,85,89,63,66,93,76,65,38,81
starter,499,3226,23,23,34,2,4,67.112,65.731,25,0.9854,decliner,regular,68,27,55,61,63,61,57,64,78,63,86,74,87,77,71,66,61,77,81,55,58,85,68,57,36,73
bench,500,3226,22,22,8,0,0,72.112,70.731,25,2.4311,unknown,regular,73,32,60,66,68,66,62,69,83,68,91,79,92,82,76,71,66,82,86,60,63,90,73,62,41,78
low,501,3226,24,24,12,1,1,73.112,71.692,25,2.1477,unknown,regular,74,33,61,67,69,67,63,70,84,69,92,80,93,83,77,72,67,83,87,61,64,91,74,63,41,79
medium,502,3226,24,24,26,6,5,68.112,66.692,25,1.2731,unknown,regular,69,28,56,62,64,62,58,65,79,64,87,75,88,78,72,67,62,78,82,56,59,86,69,58,36,74
great,503,3226,24,24,35,15,15,72.864,71.192,25,5.128,unknown,regular,73,32,61,68,69,67,63,70,84,69,92,80,93,83,76,73,66,82,86,60,64,91,73,62,35,79
starter,504,3226,22,22,34,2,4,70.935,69.385,25,3.5162,unknown,regular,71,30,59,66,67,65,61,68,82,67,90,78,91,81,74,70,64,80,84,59,62,89,72,61,36,77
bench,505,3226,22,22,8,0,0,70.779,69.346,17,0.669,unknown,regular,71,29,59,65,67,65,61,68,82,67,90,78,91,81,74,70,64,80,84,58,62,89,71,61,39,77
low,506,3226,24,24,12,1,1,70.74,69.269,25,2.5122,unknown,regular,71,30,59,66,67,65,61,68,82,66,90,77,91,81,74,70,64,80,84,58,62,89,71,60,38,77
medium,507,3226,22,22,26,6,5,73.128,71.5,25,4.9431,unknown,regular,74,32,61,68,69,67,63,70,84,69,92,80,93,83,77,73,67,82,87,61,64,91,74,63,36,79
great,508,3226,23,23,35,15,15,76.112,74.538,6,8.8905,unknown,regular,77,36,64,70,72,70,66,73,87,72,95,83,96,86,80,75,70,86,90,64,67,94,77,66,40,82
starter,509,3226,24,24,34,2,4,74.408,72.962,25,3.7042,unknown,regular,75,34,62,69,71,68,64,71,86,70,94,81,94,84,78,74,68,84,88,62,66,93,75,64,42,80
bench,510,3226,22,22,8,0,0,72.112,70.692,25,1.7023,unknown,regular,73,32,60,66,68,66,62,69,83,68,91,79,92,82,76,71,66,82,86,60,63,90,73,62,40,78
low,511,3226,24,24,12,1,1,68.851,67.462,20,0.9574,unknown,sharpie,70,29,54,62,63,60,59,66,80,65,88,76,89,79,74,71,64,80,83,57,57,87,70,59,37,75
medium,512,3226,24,24,26,6,5,74.7,72.962,25,7.0575,unknown,regular,75,34,63,70,71,69,65,72,86,70,94,81,95,85,78,74,68,84,88,62,66,93,75,64,35,80
great,513,3226,22,22,35,15,15,71.112,69.692,25,1.5591,unknown,regular,72,31,59,65,67,65,61,68,82,67,90,78,91,81,75,70,65,81,85,59,62,89,72,61,39,77
starter,514,3226,23,23,34,2,4,74.455,72.885,25,4.919,unknown,regular,75,33,62,69,71,69,64,71,86,71,94,81,94,84,78,74,68,84,88,62,66,93,75,64,39,80
bench,515,3226,23,23,8,0,0,69.096,67.692,2,0.4123,unknown,regular,68,26,58,66,67,64,60,67,81,65,89,76,90,79,70,71,61,76,80,55,61,89,68,58,40,75
low,516,3226,22,22,12,1,1,68.112,66.692,25,0.7761,unknown,regular,69,28,56,62,64,62,58,65,79,64,87,75,88,78,72,67,62,78,82,56,59,86,69,58,36,74
medium,517,3226,23,23,26,6,5,73.043,71.577,24,3.2627,unknown,sharpie,73,32,59,65,67,65,63,70,84,69,92,80,93,83,80,75,70,86,86,61,62,91,74,63,39,79
great,518,3226,22,22,35,15,15,75.015,73.462,21,6.8422,unknown,sharpie,76,35,62,68,70,67,65,72,86,71,94,82,95,85,80,75,70,86,89,63,64,94,76,65,39,81
starter,519,3226,22,22,34,2,4,72.112,70.692,25,2.0566,unknown,regular,73,32,60,66,68,66,62,69,83,68,91,79,92,82,76,71,66,82,86,60,63,90,73,62,40,78
bench,520,3226,23,23,8,0,0,74.242,72.808,25,3.138,unknown,regular,75,34,62,69,70,68,64,71,85,70,93,81,94,84,78,74,68,84,88,62,65,93,75,64,42,80
low,521,3226,22,22,12,1,1,74.851,73.385,25,4.0106,unknown,regular,76,34,63,69,71,69,65,72,86,71,94,82,95,85,78,74,68,84,88,63,66,93,75,64,42,81
medium,522,3226,24,24,26,6,5,74.614,73.115,25,4.4186,unknown,regular,75,34,63,69,71,69,64,72,86,70,94,81,95,85,78,74,68,84,88,62,66,93,75,64,41,80
great,523,3226,22,22,35,15,15,74.821,73.192,25,6.1777,unknown,regular,75,34,63,70,71,69,65,72,86,71,94,82,95,85,78,74,68,84,88,62,66,93,75,64,38,81
starter,524,3226,23,23,34,2,4,73.157,71.731,25,2.8777,regular,regular,74,33,61,68,69,67,63,70,84,69,92,80,93,83,77,72,67,83,87,61,64,91,74,63,41,79
bench,525,3226,23,23,8,0,0,71.987,70.385,25,3.5767,unknown,regular,72,31,60,67,69,66,62,69,83,68,91,79,92,82,75,72,65,81,85,59,63,91,72,62,36,78
low,526,3226,24,24,12,1,1,71.741,70.192,25,3.4614,unknown,regular,72,30,60,66,68,66,62,69,83,68,91,79,92,82,75,71,65,81,85,59,63,90,72,61,37,78
medium,527,3226,23,23,26,6,5,76.112,74.538,9,7.5471,unknown,regular,77,36,64,70,72,70,66,73,87,72,95,83,96,86,80,75,70,86,90,64,67,94,77,66,40,82
great,528,3226,24,24,35,15,15,73.207,71.731,25,3.2428,unknown,regular,74,32,61,68,69,67,63,70,84,69,92,80,93,83,77,73,67,83,87,61,64,92,74,63,40,79
starter,529,3226,22,22,34,2,4,73.821,72.115,25,6.3078,unknown,regular,74,33,62,69,70,68,64,71,85,70,93,81,94,84,77,73,67,83,87,61,65,92,74,63,35,80
bench,530,3226,23,23,8,0,0,73.085,71.577,25,3.4664,unknown,regular,74,32,61,68,69,67,63,70,84,69,92,80,93,83,76,72,67,83,87,61,64,91,74,63,39,79
low,531,3226,22,22,12,1,1,67.112,65.692,25,0.856,unknown,regular,68,27,55,61,63,61,57,64,78,63,86,74,87,77,71,66,61,77,81,55,58,85,68,57,35,73
medium,532,3226,23,23,26,6,5,69.157,67.731,25,2.0727,unknown,regular,70,29,57,64,65,63,59,66,80,65,88,76,89,79,73,68,63,79,83,57,60,87,70,59,37,75
great,533,3226,23,23,35,15,15,76.333,74.577,11,9.4672,unknown,sharpie,77,36,63,69,71,69,66,73,87,72,95,83,96,86,80,85,70,86,90,64,66,94,77,66,36,82
starter,534,3226,23,23,34,2,4,73.903,72.346,25,4.5631,unknown,regular,74,33,62,69,70,68,64,71,85,70,93,81,94,84,77,74,67,83,87,61,65,92,74,64,39,80
