ID,NAME,SHIRT_NAME,GK  0,CWP  2,CBT  3,SB  4,DMF  5,WB  6,CMF  7,SMF  8,AMF  9,WF 10,SS  11,CF  12,REGISTERED POSITION,HEIGHT,STRONG FOOT,FAVOURED SIDE,WEAK FOOT ACCURACY,WEAK FOOT FREQUENCY,ATTACK,DEFENSE,BALANCE,STAMINA,TOP SPEED,ACCELERATION,RESPONSE,AGILITY,DRIBBLE ACCURACY,DRIBBLE SPEED,SHORT PASS ACCURACY,SHORT PASS SPEED,LONG PASS ACCURACY,LONG PASS SPEED,SHOT ACCURACY,SHOT POWER,SHOT TECHNIQUE,FREE KICK ACCURACY,SWERVE,HEADING,JUMP,TECHNIQUE,AGGRESSION,MENTALITY,GOAL KEEPING,TEAM WORK,CONSISTENCY,CONDITION / FITNESS,DRIBBLING,TACTIAL DRIBBLE,POSITIONING,REACTION,PLAYMAKING,PASSING,SCORING,1-1 SCORING,POST PLAYER,LINES,MIDDLE SHOOTING,SIDE,CENTRE,PENALTIES,1-TOUCH PASS,OUTSIDE,MARKING,SLIDING,COVERING,D-LINE CONTROL,PENALTY STOPPER,1-ON-1 STOPPER,LONG THROW,INJURY TOLERANCE,DRIBBLE STYLE,FREE KICK STYLE,PK STYLE,DROP KICK STYLE,AGE,WEIGHT,NATIONALITY,SKIN COLOR,FACE TYPE,PRESET FACE NUMBER,HEAD WIDTH,NECK LENGTH,NECK WIDTH,SHOULDER HEIGHT,SHOULDER WIDTH,CHEST MEASUREMENT,WAIST CIRCUMFERENCE,ARM CIRCUMFERENCE,LEG CIRCUMFERENCE,CALF CIRCUMFERENCE,LEG LENGTH,WRISTBAND,WRISTBAND COLOR,INTERNATIONAL NUMBER,CLASSIC NUMBER,CLUB TEAM,CLUB NUMBER
1254,Al-Deayea,AL DEAYEA,1,0,0,0,0,0,0,0,0,0,0,0,0,189,R,B,4,4,35,82,77,56,68,71,87,75,44,49,45,45,59,65,35,80,40,38,36,49,87,45,68,74,84,62,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,36,75,Saudi Arabia,4,0,1,-2,2,0,1,1,1,0,0,0,-2,4,N,,1,0,,0
1255,Khojah,K H O J A H,1,0,0,0,0,0,0,0,0,0,0,0,0,189,R,B,4,4,34,76,84,61,69,68,85,66,50,48,51,50,56,60,44,80,45,45,47,49,79,54,58,72,77,66,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,26,86,Saudi Arabia,3,0,1,2,2,0,1,1,1,0,0,0,-2,4,N,,22,0,Hannover 96,0
1256,Al-Qadi,AL   QADI,0,0,1,1,0,0,0,0,0,0,0,0,3,178,R,L,5,5,57,72,79,78,75,74,77,75,59,61,59,68,66,61,51,70,63,56,56,73,78,66,58,64,50,71,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,29,67,Saudi Arabia,3,0,1,0,0,0,0,0,0,0,0,0,0,0,N,,5,0,,0
1257,Al-Bishi,A L   B I S H I,0,0,1,0,0,0,0,0,0,0,0,0,3,183,R,B,5,5,54,70,82,76,74,72,70,70,65,63,67,64,66,71,56,78,62,57,56,74,82,68,60,67,50,64,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,21,83,Saudi Arabia,4,0,1,0,0,0,0,0,0,0,0,0,0,0,N,,17,0,,0
1258,Al-Khathran,AL  KHATHRAN,0,0,0,1,1,0,0,1,0,0,0,0,4,171,L,L,4,4,69,66,69,78,78,74,68,75,77,75,77,73,79,74,64,75,62,65,68,62,72,77,64,71,50,69,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,1,1,1,1,35,61,Saudi Arabia,3,0,1,0,2,0,1,1,1,0,0,0,-2,4,N,,12,0,,0
1259,Al-Bahri,AL  BAHRI,0,0,1,1,0,0,0,0,0,0,0,0,4,174,R,R,5,5,58,70,73,81,80,76,76,77,71,70,67,68,71,69,59,74,58,51,64,67,79,70,62,67,50,73,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,28,69,Saudi Arabia,3,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,,15,0,Girondins de Bordeaux,0
1260,Massad,M A S S A D,0,0,1,1,1,0,0,1,0,0,0,0,8,174,R,B,5,5,62,69,78,81,76,75,72,73,71,74,68,65,70,69,60,71,62,63,68,66,73,70,65,65,50,71,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,25,62,Saudi Arabia,4,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,,19,0,Club Brugge,0
1261,Ameen,A  M  E  E  N,0,0,0,0,0,0,0,0,1,0,1,0,9,177,R,B,5,5,75,49,78,77,85,83,77,79,82,81,67,68,69,69,71,79,76,62,57,67,78,77,80,69,50,68,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,28,81,Saudi Arabia,1,0,1,1,0,0,0,0,0,0,0,0,0,0,R,White,7,0,AZ,0
1262,Al-Shlhoob,AL SHLHOOB,0,0,0,0,0,0,0,0,1,0,0,0,9,163,L,B,4,4,75,49,62,76,82,84,67,84,82,85,71,69,79,78,73,77,70,78,75,61,71,81,76,67,50,63,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,2,1,1,1,27,61,Saudi Arabia,3,0,1,-3,2,0,1,1,1,0,0,0,-2,4,N,,10,0,Paris Saint-Germain,0
1263,Al-Qahtani,AL QAHTANI,0,0,0,0,0,0,0,1,0,0,1,0,11,177,R,L,5,5,72,40,65,80,82,81,71,82,79,78,72,66,72,65,72,75,75,63,62,62,75,73,75,66,50,65,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,26,72,Saudi Arabia,3,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,,23,0,,0
1264,Al-Jaber,AL  J A B E R,0,0,0,0,0,0,0,0,0,0,1,1,12,177,R,B,5,5,76,41,69,77,72,74,72,74,77,72,73,65,73,65,75,73,73,74,71,73,70,75,67,83,50,80,6,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,A,1,1,1,1,35,72,Saudi Arabia,3,0,1,-3,2,0,1,1,1,0,0,0,-2,4,N,,9,0,,0
1265,Al-Harthi,AL HARTHI,0,0,0,0,0,0,0,0,0,0,1,1,12,186,R,B,5,5,73,46,83,78,76,75,84,73,76,73,75,70,74,72,79,76,78,65,65,71,75,77,73,68,50,68,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,26,85,Saudi Arabia,1,0,1,-4,2,0,1,1,1,0,0,0,-2,4,N,,11,0,,0
1266,Lee Woon Jae,W O O N J A E,1,0,0,0,0,0,0,0,0,0,0,0,0,182,R,B,4,4,29,80,75,62,62,66,84,72,43,51,57,46,62,71,44,76,46,39,49,44,78,50,50,83,83,75,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,A,1,1,1,4,35,88,South Korea,2,1,94,3,-1,0,-2,-2,-1,0,-1,1,0,-2,N,,1,0,D.S. Arminia Bielefeld,0
1267,Choi Jin Cheul,JINCHEUL,0,0,1,0,0,0,0,0,0,0,0,0,3,187,R,B,5,5,49,76,78,75,67,68,66,65,65,63,65,72,68,67,53,69,55,61,57,78,75,62,48,66,50,65,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,B,1,1,1,1,37,77,South Korea,2,1,95,3,-1,0,-2,-2,-1,0,-1,1,0,-2,N,,4,0,,0
1268,Kim Young Chul,YOUNGCHUL,0,0,1,0,0,0,0,0,0,0,0,0,3,183,R,B,4,4,49,78,82,82,70,73,73,69,67,64,70,68,69,70,55,76,55,55,50,80,77,68,58,69,50,69,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A,1,1,1,1,32,81,South Korea,2,1,105,-2,0,0,0,0,0,0,0,0,0,0,N,,2,0,,0
1269,Song Chong Gug,CHONGGUG,0,0,0,1,0,1,0,0,0,0,0,0,4,175,R,R,5,5,69,72,76,86,78,76,80,72,72,75,72,69,75,71,61,75,67,66,68,70,73,73,67,62,50,81,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,29,71,South Korea,2,2,130,1,-1,0,-2,-2,-1,0,-1,1,0,-2,N,,22,0,,0
1270,N'Siabamfumu,N SIABAMFUMU,0,0,1,1,0,0,0,0,0,0,0,0,4,184,R,B,4,5,66,76,80,81,79,78,73,76,74,75,70,74,72,73,72,75,73,77,76,80,80,74,75,73,50,73,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,22,77,France,4,0,1,4,-1,0,-2,-2,-1,0,-1,1,0,-2,N,,0,0,Birmingham City,77
1271,Lee Ho,H        O,0,0,0,0,1,0,0,0,0,0,0,0,5,182,R,B,5,5,64,79,87,86,74,76,81,79,72,70,79,73,76,73,73,75,69,66,70,79,81,66,69,78,50,75,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,A,1,1,1,1,24,76,South Korea,2,1,98,-2,0,0,0,0,0,0,0,0,0,0,N,,17,0,Manchester City,0
1272,Lee Eul Yong,E U L Y O N G,0,0,0,0,0,0,1,1,0,0,0,0,7,182,L,L,4,4,68,69,77,82,72,71,80,80,81,76,80,84,79,82,69,71,74,81,80,73,74,68,63,73,50,77,5,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,33,70,South Korea,2,1,100,2,-1,0,-2,-2,-1,0,-1,1,0,-2,N,,13,0,,0
1273,Jun,J   U    N,0,0,0,0,0,0,0,0,1,0,1,1,9,177,R,B,5,5,75,43,76,75,74,72,77,76,77,72,69,71,64,63,79,79,81,68,66,77,72,78,71,68,50,65,4,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,5,1,34,71,South Korea,2,1,91,1,-1,0,-2,-2,-1,0,-1,1,0,-2,N,,9,0,,0
1274,Lee Chun Soo,C H U N S O O,0,0,0,0,0,0,0,1,1,1,1,0,10,172,R,B,6,6,78,48,83,83,87,86,82,84,83,85,76,80,77,81,81,80,83,87,86,73,75,74,78,73,50,69,5,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,B,4,4,1,1,27,64,South Korea,2,1,90,1,-1,0,-2,-2,-1,0,-1,1,0,-2,N,,14,0,Vitesse,0
1275,Park Ji Sung,J I S U N G,0,0,0,0,0,0,1,1,1,1,0,0,8,175,R,B,6,6,79,71,84,95,86,88,87,87,87,88,82,74,78,75,78,77,78,73,75,76,77,84,86,82,50,89,6,6,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,A,2,8,4,1,27,72,South Korea,2,1,89,1,-1,0,-2,-2,-1,0,-1,1,0,-2,N,,7,0,Manchester United,12
1276,Cho Jae Jin,J A E J I N,0,0,0,0,0,0,0,0,0,0,0,1,12,185,R,B,5,5,77,38,82,79,75,77,80,73,74,70,74,66,63,69,79,81,80,62,57,87,83,79,84,73,50,71,6,5,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,27,81,South Korea,2,2,148,0,-2,0,1,1,2,0,1,1,0,-1,N,,19,0,OGC Nice,0
1277,Kim Young Kwang,YOUNGKWANG,1,0,0,0,0,0,0,0,0,0,0,0,0,184,R,B,4,4,33,80,79,68,69,68,84,76,51,62,61,56,61,66,43,79,51,44,54,47,83,49,51,71,82,64,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,A,1,1,1,2,25,85,South Korea,2,1,103,0,0,0,0,0,0,0,0,0,0,0,N,,21,0,Olympiacos Piraeus,0
1278,Kim Yong Dae,Y O N G D A E,1,0,0,0,0,0,0,0,0,0,0,0,0,189,R,B,4,4,32,78,79,65,63,67,85,79,46,56,58,59,61,64,45,80,46,46,51,46,79,49,45,65,79,65,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A,1,1,1,2,29,83,South Korea,2,2,149,0,-1,0,-2,-2,-1,0,-1,1,0,-2,N,,20,0,Bayern München,0
1279,Kim Jin Kyu,J I N K Y U,0,0,1,0,0,0,0,0,0,0,0,0,3,183,R,B,4,4,57,75,83,82,75,78,78,74,62,69,59,68,66,73,59,89,68,72,63,74,80,74,59,70,50,63,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,2,1,1,23,83,South Korea,2,1,104,-3,0,0,0,0,0,0,0,0,0,0,N,,6,0,Levante U.D.,0
1280,Kim Sang Sik,S A N G S I K,0,0,1,0,1,0,0,0,0,0,0,0,3,184,R,B,4,4,58,74,79,81,74,74,73,72,69,68,72,71,75,77,66,76,66,70,70,83,81,65,61,69,50,68,4,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,A,1,1,1,1,31,72,South Korea,2,1,96,3,-1,0,-2,-2,-1,0,-1,1,0,-2,N,,18,0,,0
1281,Cho Won Hee,W O N H E E,0,0,0,1,0,1,0,0,0,0,0,0,4,177,R,R,5,5,70,67,79,84,81,77,80,79,75,76,70,67,68,66,60,71,66,55,61,67,71,73,78,73,50,74,5,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,25,73,South Korea,2,1,97,-2,0,0,0,0,0,0,0,0,0,0,N,,23,0,,0
1282,Kim Dong Jin,D O N G J I N,0,0,1,1,0,1,0,0,0,0,0,0,4,183,L,L,4,5,69,72,81,80,79,78,77,72,74,74,76,73,82,80,72,82,75,78,80,80,77,73,75,69,50,67,4,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,A,1,1,1,1,26,74,South Korea,2,1,107,0,0,0,0,0,0,0,0,0,0,0,N,,3,0,Besiktas,0
1283,Kim Nam Il,N  A  M  I  L,0,0,0,0,1,0,1,0,0,0,0,0,5,180,R,B,5,5,65,75,84,85,72,71,80,72,73,67,80,79,80,81,66,74,65,64,66,78,77,70,72,87,50,75,6,6,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,A,3,1,1,1,31,75,South Korea,2,1,93,2,-1,0,-2,-2,-1,0,-1,1,0,-2,N,,5,0,Stade Rennais FC,0
1284,Baek Ji Hoon,J I H O O N,0,0,0,0,0,0,1,0,1,0,0,0,7,175,R,B,5,5,75,72,81,85,79,77,81,80,79,81,83,78,78,78,74,80,75,78,71,71,72,80,72,72,50,73,5,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,23,67,South Korea,2,1,109,-1,0,0,0,0,0,0,0,0,0,0,N,,15,0,,0
1285,Kim Do Heon,D O H E O N,0,0,0,0,0,0,0,0,1,0,0,0,9,175,R,B,6,6,77,64,80,81,76,76,78,80,80,82,80,82,77,79,84,76,78,82,80,77,78,73,68,72,50,71,4,4,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,A,1,2,1,1,26,73,South Korea,2,1,99,0,0,0,0,0,0,0,0,0,0,0,N,,8,0,F.C. Energie Cottbus,0
1286,Chung Kyung Ho,K Y U N G H O,0,0,0,0,0,0,0,0,0,1,0,0,10,179,R,R,6,5,80,50,80,80,84,85,80,83,80,83,77,79,78,77,78,80,78,66,71,78,75,78,80,73,50,74,4,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,2,1,1,1,28,71,South Korea,2,1,110,0,0,0,0,0,0,0,0,0,0,0,N,,16,0,Chievo Verona,0
1287,Park Chu Young,CHUYOUNG,0,0,0,0,0,0,0,0,0,1,1,1,10,182,R,B,6,6,80,40,80,82,82,84,84,84,80,87,78,77,72,73,82,78,85,81,78,79,78,81,83,73,50,70,6,5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,2,1,1,1,23,74,South Korea,2,1,101,-7,0,0,0,0,0,0,0,0,0,0,N,,10,0,Panathinaikos,0
1288,Seol Ki Hyeon,K I H Y U N,0,0,0,0,0,0,0,1,0,1,1,0,10,184,R,B,6,6,77,50,81,80,79,78,69,71,78,76,75,70,78,71,75,79,71,68,71,76,77,74,70,69,50,61,4,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,29,73,South Korea,2,1,111,2,-1,0,-2,-2,-1,0,-1,1,0,-2,N,,11,0,VFL Bochum,13
1289,Schwarzer,SCHWARZER,1,0,0,0,0,0,0,0,0,0,0,0,0,196,R,B,4,4,40,83,86,62,64,72,90,76,44,52,52,52,61,66,40,80,40,38,38,48,75,46,56,70,84,71,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,A,1,1,1,1,36,85,Australia,1,0,1,-3,0,0,0,0,0,0,0,0,0,0,N,,1,0,FC Twente,1
1290,Moore,M  O  O  R  E,0,0,1,0,0,0,0,0,0,0,0,0,3,185,R,B,5,5,55,80,82,80,72,71,78,73,65,71,72,73,76,73,59,80,57,59,57,81,78,70,60,77,50,80,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,32,76,Australia,1,0,1,-4,0,0,0,0,0,0,0,0,0,0,N,,3,0,OGC Nice,18
1291,Neill,N  E  I  L  L,0,1,1,1,1,0,0,0,0,0,0,0,3,185,R,B,5,5,64,75,83,80,78,73,70,70,70,68,65,70,69,74,66,72,68,58,58,73,76,70,62,70,50,70,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,A,1,1,1,1,30,76,Australia,1,0,1,-5,0,0,0,0,0,0,0,0,0,0,N,,2,0,Stade Rennais FC,2
1292,Chipperfield,CHIPPERFIELD,0,0,1,1,0,1,0,1,0,1,0,0,8,180,L,L,4,4,72,62,81,84,82,71,70,73,75,77,72,73,80,77,68,80,67,78,80,70,71,75,75,73,50,76,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,2,1,1,1,32,80,Australia,1,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,,14,0,,0
1293,Grella,G R E L L A,0,0,0,0,1,0,1,1,1,0,0,0,5,182,R,B,6,5,73,66,81,86,76,77,80,75,79,73,83,81,83,86,68,78,71,73,71,76,77,83,69,71,50,81,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,A,1,1,1,1,29,79,Australia,1,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,,13,0,A.C. Milan,13
1294,Wilkshire,WILKSHIRE,0,0,0,1,1,1,0,1,0,1,0,0,4,179,R,R,5,5,65,68,79,83,76,75,75,73,72,75,72,69,73,71,66,80,67,62,65,70,76,72,60,68,50,69,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,27,71,Australia,1,0,1,-6,0,0,0,0,0,0,0,0,0,0,R,White,20,0,R.C.D. Mallorca,13
1295,Culina,C U L I N A,0,0,0,0,1,0,1,1,1,0,1,0,11,175,R,B,5,5,74,66,77,85,80,78,76,81,79,76,75,70,73,68,77,78,76,75,75,65,76,79,76,67,50,75,6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,28,72,Australia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,,5,0,D.S. Arminia Bielefeld,15
1296,Emerton,E M E R T O N,0,0,0,1,0,1,1,1,1,0,0,0,8,185,R,R,5,5,79,63,82,84,82,81,77,82,86,73,77,75,78,81,73,82,71,71,75,73,73,82,71,72,50,74,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,2,2,1,1,29,85,Australia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,,7,0,Lille OSC,7
1297,Bresciano,BRESCIANO,0,0,0,0,0,1,1,1,1,1,0,0,8,182,R,B,5,5,79,65,80,86,83,83,80,83,81,83,79,79,81,79,78,84,78,74,78,76,77,83,82,74,50,85,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,8,1,1,27,73,Australia,1,0,1,-3,0,0,0,0,0,0,0,0,0,0,N,,23,0,Blackburn Rovers,23
1298,Kewell,K E W E L L,0,0,0,0,0,0,0,1,1,1,1,0,10,181,L,B,6,6,81,40,74,78,85,83,78,81,84,78,80,80,84,80,84,86,83,83,81,66,72,84,84,66,50,67,5,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,C,2,1,1,1,30,79,Australia,1,2,25,-1,0,0,0,0,0,0,0,0,0,0,N,,10,0,Messina,7
1299,Aaron Smith,V I D U K A,0,0,0,0,0,0,0,0,0,0,0,1,12,188,L,R,7,7,56,34,60,65,58,55,58,68,57,59,63,51,55,51,57,59,59,48,46,57,57,59,68,52,40,55,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,B,2,5,1,1,17,92,Australia,1,1,329,0,0,0,-1,0,1,0,0,0,0,2,N,None,0,18,R.C. Deportivo la Coruña,92
1300,Kalac,K  A  L  A  C,1,0,0,0,0,0,0,0,0,0,0,0,0,202,R,B,4,4,30,82,90,58,63,59,81,62,40,45,48,58,60,76,40,81,40,40,40,40,65,49,56,70,82,73,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,3,35,95,Australia,1,0,1,-5,0,0,0,0,0,0,0,0,0,0,N,,18,0,CS Sedan,16
1301,Covic,C  O  V  I  C,1,0,0,0,0,0,0,0,0,0,0,0,0,180,R,B,4,4,29,72,83,59,62,63,80,57,44,43,47,45,51,59,42,78,43,42,43,44,73,45,61,67,77,65,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,33,76,Australia,1,0,1,-5,2,0,1,1,1,0,0,0,-2,4,N,,12,0,Sampdoria,0
1302,Popovic,P O P O V I C,0,0,1,0,0,0,0,0,0,0,0,0,3,193,L,B,4,4,53,75,78,73,73,74,78,67,66,62,68,68,73,72,57,73,54,54,44,81,73,72,54,73,50,78,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,B,1,2,2,1,35,88,Australia,1,0,1,1,0,0,0,0,0,0,0,0,0,0,N,,6,0,,0
1303,Beauchamp,BEAUCHAMP,0,0,1,0,0,0,0,0,0,0,0,0,3,191,R,B,4,4,54,73,90,77,72,70,71,69,66,64,69,70,68,76,56,80,58,59,57,77,79,66,58,72,50,70,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,27,85,Australia,1,0,1,-2,2,0,1,1,1,0,0,0,-2,4,N,,16,0,Atalanta,3
1304,Milligan,MILLIGAN,0,0,1,1,1,0,0,0,0,0,0,0,4,178,R,R,4,4,62,67,75,82,74,73,72,71,70,70,68,68,71,72,60,77,60,60,63,71,76,72,65,70,50,73,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,B,1,1,1,1,23,78,Australia,1,0,1,-5,2,0,1,1,1,0,0,0,-2,4,N,,22,0,Villarreal C.F.,0
1305,Cahill,C A H I L L,0,0,0,0,0,0,1,0,1,0,0,0,7,175,R,B,5,5,79,69,77,86,78,79,80,76,75,77,76,74,78,71,74,81,71,66,64,83,83,77,80,76,50,82,6,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,28,68,Australia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,R,White,4,0,Fulham,17
1306,Lazaridis,LAZARIDIS,0,0,0,1,0,1,0,1,0,0,0,0,8,175,L,L,4,4,71,62,68,74,80,78,61,76,77,76,71,68,77,77,66,76,63,75,69,56,66,73,73,63,50,66,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,A,2,1,1,1,36,75,Australia,1,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,,11,0,,0
1307,Skoko,S  K  O  K  O,0,0,0,0,0,0,1,0,1,0,0,0,7,177,R,B,5,5,73,62,80,86,75,76,72,73,75,72,81,74,80,83,65,86,63,77,80,69,78,77,69,71,50,70,5,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,32,77,Australia,1,0,1,1,0,0,0,0,0,0,0,0,0,0,N,,8,0,AS Nancy-Lorraine,24
1308,Sterjovski,STERJOVSKI,0,0,0,0,0,0,0,1,0,1,1,0,11,181,R,B,5,5,77,42,72,83,78,80,73,80,80,81,75,70,80,73,69,74,74,65,69,67,73,80,80,71,50,79,6,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,2,1,1,1,29,81,Australia,1,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,,21,0,D.S. Arminia Bielefeld,0
1309,Aloisi,A L O I S I,0,0,0,0,0,0,0,0,1,0,1,1,12,185,L,B,5,5,82,40,83,78,75,73,80,75,72,69,74,75,68,70,79,82,80,58,55,83,82,73,80,78,50,73,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,32,80,Australia,1,0,1,-4,0,0,0,0,0,0,0,0,0,0,N,,15,0,Watford,0
1310,Archie Thompson,THOMPSON,0,0,0,0,0,0,0,0,0,0,1,1,12,174,R,B,5,5,77,34,80,78,81,78,80,75,76,78,69,68,68,69,77,81,78,64,55,77,77,75,81,70,50,67,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,30,70,Australia,3,0,1,2,2,0,1,1,1,0,0,0,-2,4,N,,17,0,,0
1311,Kennedy,K E N N E D Y,0,0,0,0,0,0,0,0,0,0,0,1,12,192,R,B,5,5,74,34,83,77,76,71,73,73,73,70,71,67,62,68,71,83,73,62,52,83,76,74,74,69,50,65,4,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,26,82,Australia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,,19,0,Livorno,20
1312,Charles Evans,B  A  N  K  S,1,0,0,0,0,0,0,0,0,0,0,0,0,185,L,R,3,3,57,62,56,63,60,62,57,66,65,60,62,54,55,63,62,60,59,64,55,57,56,56,59,63,58,64,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,4,4,4,1,17,85,England,1,0,334,0,0,0,2,2,0,0,0,0,0,0,R,Green,28,18,,99
