ID,NAME,SHIRT_NAME,GK  0,CWP  2,CBT  3,SB  4,DMF  5,WB  6,CMF  7,SMF  8,AMF  9,WF 10,SS  11,CF  12,REGISTERED POSITION,HEIGHT,STRONG FOOT,FAVOURED SIDE,WEAK FOOT ACCURACY,WEAK FOOT FREQUENCY,ATTACK,DEFENSE,BALANCE,STAMINA,TOP SPEED,ACCELERATION,RESPONSE,AGILITY,DRIBBLE ACCURACY,DRIBBLE SPEED,SHORT PASS ACCURACY,SHORT PASS SPEED,LONG PASS ACCURACY,LONG PASS SPEED,SHOT ACCURACY,SHOT POWER,SHOT TECHNIQUE,FREE KICK ACCURACY,SWERVE,HEADING,JUMP,TECHNIQUE,AGGRESSION,MENTALITY,GOAL KEEPING,TEAM WORK,CONSISTENCY,CONDITION / FITNESS,DRIBBLING,TACTIAL DRIBBLE,POSITIONING,REACTION,PLAYMAKING,PASSING,SCORING,1-1 SCORING,POST PLAYER,LINES,MIDDLE SHOOTING,SIDE,CENTRE,PENALTIES,1-TOUCH PASS,OUTSIDE,MARKING,SLIDING,COVERING,D-LINE CONTROL,PENALTY STOPPER,1-ON-1 STOPPER,LONG THROW,INJURY TOLERANCE,DRIBBLE STYLE,FREE KICK STYLE,PK STYLE,DROP KICK STYLE,AGE,WEIGHT,NATIONALITY,SKIN COLOR,FACE TYPE,PRESET FACE NUMBER,HEAD WIDTH,NECK LENGTH,NECK WIDTH,SHOULDER HEIGHT,SHOULDER WIDTH,CHEST MEASUREMENT,WAIST CIRCUMFERENCE,ARM CIRCUMFERENCE,LEG CIRCUMFERENCE,CALF CIRCUMFERENCE,LEG LENGTH,WRISTBAND,WRISTBAND COLOR,INTERNATIONAL NUMBER,CLASSIC NUMBER,CLUB TEAM,CLUB NUMBER
601,Puyol,P  U  Y  O  L,0,0,1,1,0,0,0,0,0,0,0,0,3,178,R,B,5,4,64,93,87,93,83,88,90,85,73,78,74,77,75,77,65,80,67,58,61,69,92,76,67,97,50,87,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,B,1,1,1,1,28,80,Spain,1,1,86,-3,0,0,0,0,0,0,0,0,0,0,B,White,5,0,F.C. Barcelona,5
602,Sergio Ramos,SERGIO RAMOS,0,0,1,1,1,0,0,0,0,0,0,0,4,183,R,B,5,5,70,76,85,84,78,71,78,72,76,78,75,77,83,80,70,86,66,73,72,76,85,75,70,68,50,75,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,A,1,8,1,1,20,73,Spain,1,1,94,0,0,0,0,0,0,0,0,0,0,0,N,None,15,0,R. Madrid,4
603,Pernía,M. PERNIA,0,0,0,1,0,0,0,0,0,0,0,0,4,178,L,L,4,4,74,68,75,83,75,76,69,73,75,76,71,70,79,85,68,90,70,87,82,67,72,72,83,75,50,75,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,29,79,Spain,1,2,177,0,0,0,0,0,0,0,0,0,0,0,N,None,3,0,C. Atlético Madrid,4
604,Xabi Alonso,A L O N S O,0,0,0,0,1,0,0,0,0,0,0,0,5,183,R,B,5,5,72,75,81,89,75,75,76,77,74,70,90,91,94,90,75,87,75,80,75,73,74,85,65,70,50,93,7,4,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,A,1,2,1,1,24,77,Spain,2,1,10,0,0,0,0,0,0,0,0,0,0,0,N,None,14,0,Liverpool,14
605,Fabregas,F A B R E G A S,0,0,0,0,0,0,1,1,1,0,0,0,7,180,R,B,6,6,75,58,69,82,78,76,72,80,84,77,84,78,82,78,73,82,72,73,75,70,73,87,78,72,50,75,6,5,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,A,1,2,1,1,19,70,Spain,1,1,91,-3,0,0,0,0,0,0,0,0,0,0,N,None,18,0,Arsenal,4
606,Xavi,X  A  V  I,0,0,0,0,1,0,1,0,0,0,0,0,7,170,R,B,6,5,75,72,72,92,78,77,79,86,85,77,97,87,93,83,80,76,73,82,81,72,77,91,72,86,50,94,8,7,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,A,1,2,1,1,26,69,Spain,1,1,76,-1,0,0,0,0,0,0,0,0,0,0,N,None,8,0,F.C. Barcelona,6
607,Raúl,R  A  U  L,0,0,0,0,0,0,0,1,1,0,1,1,12,180,L,L,5,5,89,50,72,87,76,80,90,80,86,73,86,78,81,75,88,73,89,71,70,77,74,93,85,88,50,88,7,5,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,B,1,1,1,1,29,68,Spain,1,1,73,-1,0,0,0,0,0,0,0,0,0,0,N,None,7,0,R. Madrid,7
608,Fernando Torres,F. TORRES,0,0,0,0,0,0,0,0,0,0,0,1,12,183,R,B,5,5,87,43,83,78,82,87,84,83,86,79,77,76,76,74,87,81,90,60,53,83,85,90,84,77,50,78,7,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,A,1,2,1,1,22,70,Spain,1,1,88,-1,0,0,0,0,0,0,0,0,0,0,R,White,9,0,C. Atlético Madrid,9
609,Villa,V  I  L  L  A,0,0,0,0,0,0,0,1,0,0,0,1,12,175,R,R,6,6,88,39,77,85,87,90,84,91,84,88,76,72,70,73,89,84,87,72,67,79,81,83,91,75,50,75,6,5,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,A,1,1,1,1,24,69,Spain,1,2,175,0,0,0,0,0,0,0,0,0,0,0,N,None,21,0,Valencia C.F.,7
610,Cañizares,CANIZARES,1,0,0,0,0,0,0,0,0,0,0,0,0,181,R,B,4,4,30,91,86,60,63,68,88,70,53,50,52,53,67,64,42,77,43,37,40,42,88,52,57,80,91,82,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A,1,1,1,1,36,77,Spain,1,1,81,-4,0,0,0,0,0,0,0,0,0,0,N,None,19,0,Valencia C.F.,1
611,Reina,R  E  I  N  A,1,0,0,0,0,0,0,0,0,0,0,0,0,188,R,B,4,4,30,86,80,65,64,67,92,76,43,41,42,44,60,70,43,78,42,37,40,41,81,49,65,75,78,66,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A,1,1,1,1,24,92,Spain,1,1,99,-7,0,0,0,0,0,0,0,0,0,0,N,None,23,0,Liverpool,25
612,C. Marchena,C. MARCHENA,0,0,1,0,1,0,0,0,0,0,0,0,3,183,R,B,5,3,60,84,85,81,76,73,82,76,74,70,77,78,76,71,64,79,63,50,50,77,83,76,60,76,50,85,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,A,1,1,1,1,27,78,Spain,1,1,98,0,0,0,0,0,0,0,0,0,0,0,N,None,4,0,Valencia C.F.,5
613,Juanito,J U A N I T O,0,0,1,1,0,0,0,0,0,0,0,0,3,183,R,R,5,5,62,83,80,78,77,68,69,69,71,61,64,62,64,57,59,68,67,55,53,75,85,64,58,66,50,80,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,30,78,Spain,1,1,97,2,0,0,0,0,0,0,0,0,0,0,N,None,20,0,R. Betis,4
614,Míchel Salgado,M. SALGADO,0,0,0,1,0,0,0,0,0,0,0,0,4,176,R,R,5,5,76,75,74,90,79,82,83,84,78,80,74,75,73,69,67,75,71,60,63,65,78,78,85,84,50,84,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,31,72,Spain,1,1,82,-4,0,0,0,0,0,0,0,0,0,0,N,None,2,0,R. Madrid,2
615,Antonio López,A. LOPEZ,0,0,0,1,0,1,0,1,0,0,0,0,4,175,L,L,4,4,73,72,71,84,82,80,71,82,80,81,73,73,79,83,70,80,68,77,79,65,75,75,83,72,50,74,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,A,1,2,1,1,25,72,Spain,1,1,96,6,0,0,0,0,0,0,0,0,0,0,N,None,12,0,C. Atlético Madrid,3
616,Albelda,A L B E L D A,0,0,0,0,1,0,0,0,0,0,0,0,5,181,R,B,4,4,64,84,83,91,79,71,78,72,73,68,73,76,76,74,67,84,62,50,50,72,85,74,60,78,50,88,6,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,29,77,Spain,1,1,95,-3,0,0,0,0,0,0,0,0,0,0,N,None,6,0,Valencia C.F.,6
617,Senna,S  E  N  N  A,0,0,0,0,1,0,1,0,0,0,0,0,7,177,R,B,6,5,67,73,75,88,79,72,76,77,75,70,80,76,80,77,70,90,67,68,66,68,80,71,68,70,50,65,5,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,30,76,Spain,4,2,17,0,0,0,0,0,0,0,0,0,0,0,N,None,16,0,Villarreal C.F.,19
618,Iniesta,A. INIESTA,0,0,0,0,0,0,1,0,1,0,0,0,7,170,R,B,5,5,78,62,68,86,81,82,73,82,88,81,87,79,82,74,75,70,73,76,73,64,69,86,77,71,50,79,7,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,A,1,1,1,1,22,65,Spain,1,1,100,-2,0,0,0,0,0,0,0,0,0,0,N,None,13,0,F.C. Barcelona,24
619,Luis García,LUIS GARCIA,0,0,0,0,0,0,0,1,1,0,1,0,11,177,L,B,6,6,84,59,77,82,80,86,84,82,80,83,78,75,80,81,83,80,86,80,80,90,76,88,90,78,50,89,7,7,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,A,2,1,1,1,28,66,Spain,1,1,93,-3,0,0,0,0,0,0,0,0,0,0,B,White,11,0,Liverpool,10
620,Reyes,R  E  Y  E  S,0,0,0,0,0,0,0,1,1,1,1,0,11,175,L,L,5,4,80,45,73,84,86,92,82,83,86,93,79,80,79,81,77,84,78,75,76,72,74,84,88,68,50,72,5,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,A,2,1,1,1,23,71,Spain,2,1,11,0,0,0,0,0,0,0,0,0,0,0,N,None,10,0,R. Madrid,19
621,Joaquin,J O A Q U I N,0,0,0,0,0,0,0,1,0,1,0,0,10,179,R,B,5,5,83,47,82,83,89,91,76,90,92,91,74,71,79,77,79,77,76,78,74,75,74,85,85,71,50,76,5,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,4,1,1,1,25,75,Spain,1,1,85,2,0,0,0,0,0,0,0,0,0,0,N,None,17,0,Valencia C.F.,15
622,Shaaban,S H A A B A N,1,0,0,0,0,0,0,0,0,0,0,0,0,193,R,B,4,4,30,75,83,61,64,66,85,63,47,45,47,45,51,68,45,82,46,45,44,46,78,45,58,72,77,65,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,31,93,Sweden,1,2,330,0,0,0,0,0,0,0,0,0,0,0,N,None,23,0,,0
623,Mellberg,MELLBERG,0,0,1,1,1,0,0,0,0,0,0,0,4,194,R,R,5,5,62,86,86,85,82,73,82,75,75,69,72,70,84,82,69,87,69,75,71,80,78,78,63,80,50,85,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,A,1,1,1,1,29,82,Sweden,1,2,328,0,2,0,1,1,1,0,0,0,-2,4,N,None,3,0,Aston Villa,4
624,Lucic,L  U  C  I  C,0,0,1,1,0,0,0,0,0,0,0,0,4,186,R,B,5,5,62,77,82,84,78,75,80,71,69,66,69,67,75,70,66,72,66,72,69,78,75,73,68,74,50,80,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,33,78,Sweden,1,2,331,0,-2,0,1,1,2,0,1,1,0,-1,N,None,4,0,,0
625,Alexandersson,ALEXANDERSS.,0,0,0,1,0,0,1,1,0,0,0,0,8,181,R,B,7,7,76,64,74,82,80,78,72,80,84,76,75,72,81,78,76,78,79,70,72,75,73,82,70,72,50,75,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,2,1,1,34,73,Sweden,1,2,327,0,0,0,0,0,0,0,0,0,0,0,N,None,7,0,,0
626,Edman,E  D  M  A  N,0,0,0,1,0,0,0,0,0,0,0,0,4,179,L,L,4,3,65,72,77,84,77,76,72,70,72,71,70,68,77,76,63,83,64,80,76,70,79,73,70,62,50,73,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,A,1,1,1,1,27,79,Sweden,1,2,317,0,0,0,0,0,0,0,0,0,0,0,L,White,5,0,Stade Rennais FC,3
627,Linderoth,LINDEROTH,0,0,0,0,1,0,1,0,0,0,0,0,7,176,R,B,5,5,69,77,73,87,76,70,75,72,75,66,75,72,77,69,75,85,72,72,69,74,71,80,63,72,50,80,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,27,72,Sweden,1,2,332,0,0,0,0,0,0,0,0,0,0,0,N,None,6,0,F.C. Copenhagen,6
628,Wilhelmsson,WILHELMSSON,0,0,0,0,0,0,0,1,1,1,1,0,8,177,R,B,5,5,76,55,75,86,86,82,77,85,87,88,77,77,80,79,73,81,76,70,75,67,73,86,88,74,50,74,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,1,1,1,1,26,68,Sweden,1,2,315,0,0,0,0,0,0,0,0,0,0,0,B,Black,21,0,FC Nantes-Atlantique,5
629,Ljungberg,LJUNGBERG,0,0,0,0,0,0,0,1,1,0,1,0,9,176,R,B,5,5,84,63,82,93,88,91,90,87,85,88,79,82,77,79,85,80,87,72,73,72,75,83,86,88,50,85,6,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,2,1,1,1,29,75,Sweden,1,1,193,0,0,0,0,0,0,0,0,0,0,0,R,White,9,0,Arsenal,8
630,A. Svensson,SVENSSON,0,0,0,0,0,0,1,0,1,0,0,0,7,177,R,B,5,5,74,60,82,84,78,75,82,79,84,75,82,78,85,80,78,84,82,85,84,69,70,87,75,70,50,71,6,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,30,82,Sweden,1,2,313,0,0,0,0,0,0,0,0,0,0,0,N,None,8,0,,0
631,Ibrahimovic,IBRAHIMOVIC,0,0,0,0,0,0,0,0,0,0,1,1,11,192,R,B,6,5,90,38,97,86,84,85,83,81,93,83,83,72,71,73,82,88,95,66,64,79,78,95,84,78,50,78,6,5,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,A,3,2,1,1,25,83,Sweden,1,1,194,-1,-2,0,0,2,2,1,2,3,3,2,N,None,10,0,Inter,8
632,Larsson,L A R S S O N,0,0,0,0,0,0,0,0,0,0,1,1,12,178,R,B,7,7,89,51,81,81,80,86,91,85,82,75,85,78,72,69,90,80,92,76,72,90,84,88,90,86,50,90,7,5,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,B,1,7,1,1,35,75,Sweden,3,1,40,-2,0,0,0,0,0,0,0,0,0,0,N,None,11,0,,0
633,Isaksson,ISAKSSON,1,0,0,0,0,0,0,0,0,0,0,0,0,199,R,B,5,5,35,85,84,63,65,68,86,69,45,51,50,55,66,64,38,78,40,36,36,40,84,50,53,70,84,73,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,A,1,1,1,1,25,88,Sweden,1,2,314,0,0,0,0,0,0,0,0,0,0,0,N,None,1,0,Manchester City,1
634,Alvbåge,A L V B A G E,1,0,0,0,0,0,0,0,0,0,0,0,0,187,R,B,4,4,30,76,84,59,64,67,84,66,48,44,50,47,50,54,35,79,37,35,33,41,76,48,60,70,79,69,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,24,83,Sweden,1,2,320,0,2,0,1,1,1,0,0,0,-2,4,N,None,12,0,,0
635,Hansson,H A N S S O N,0,0,1,0,0,0,0,0,0,0,0,0,3,186,R,B,5,5,43,78,83,76,68,69,82,69,66,68,70,62,72,70,52,84,57,52,52,81,78,69,59,71,50,69,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,29,87,Sweden,1,2,329,0,0,0,0,0,0,0,0,0,0,0,N,None,13,0,SC Heerenveen,3
636,Karl Svensson,K. SVENSSON,0,0,1,0,0,0,0,0,0,0,0,0,3,190,R,B,5,5,55,78,86,82,74,71,75,71,70,66,70,67,72,73,58,79,62,60,59,79,76,70,60,67,50,74,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,22,83,Sweden,1,2,321,0,2,0,1,1,1,0,0,0,-2,4,N,None,15,0,Rangers,19
637,Stenman,S T E N M A N,0,0,0,1,0,0,0,1,0,0,0,0,4,187,L,L,3,3,64,67,83,80,75,70,70,66,71,71,65,67,70,75,61,81,61,60,60,75,72,70,66,68,50,72,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,23,82,Sweden,1,2,318,0,0,0,0,0,0,0,0,0,0,0,N,None,14,0,Bayer Leverkusen,2
638,D. Andersson,ANDERSSON,0,0,0,0,1,0,1,0,0,0,0,0,5,178,R,B,5,5,72,68,78,86,72,68,72,69,80,66,78,75,84,75,67,78,66,75,75,72,80,83,69,71,50,69,5,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,A,1,2,1,1,29,79,Sweden,1,2,316,0,0,0,0,0,0,0,0,0,0,0,N,None,19,0,,0
639,Rea,R    E    A,0,1,1,1,0,0,0,0,0,0,0,0,3,185,R,B,5,6,62,76,78,81,76,75,73,74,70,72,69,70,70,68,70,74,73,63,62,80,78,74,72,70,50,74,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A,1,1,1,1,24,74,Italy,1,2,324,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Messina,13
640,Jonson,J O N S O N,0,0,0,0,0,0,0,1,0,0,0,1,12,178,R,L,5,5,79,55,79,83,77,79,82,76,78,73,74,72,78,75,75,80,76,57,63,76,72,75,78,78,50,81,5,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,32,76,Sweden,1,2,325,0,0,0,0,0,0,0,0,0,0,0,N,None,18,0,Djurgardens IF,12
641,Källström,KALLSTROM,0,0,0,0,0,0,1,0,1,0,0,0,9,187,L,B,5,5,77,59,77,78,83,80,76,83,78,78,87,84,85,84,74,88,75,83,85,70,74,84,74,68,50,72,5,5,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,A,1,2,1,1,24,84,Sweden,1,2,322,0,0,0,0,0,0,0,0,0,0,0,N,None,16,0,Olympique Lyonnais,27
642,Elmander,ELMANDER,0,0,0,0,0,0,0,0,0,1,0,1,12,188,R,R,5,5,78,47,83,78,85,78,75,76,78,84,76,70,77,76,78,82,75,58,66,72,78,82,74,66,50,69,5,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,25,79,Sweden,1,2,319,0,0,0,0,0,0,0,0,0,0,0,L,White,17,0,Toulouse FC,9
643,Rosenberg,ROSENBERG,0,0,0,0,0,0,0,0,0,1,0,1,12,178,R,B,5,5,77,39,84,78,81,77,83,78,81,77,69,73,65,66,75,82,83,63,60,82,78,84,80,65,50,65,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,24,81,Sweden,1,2,324,0,0,0,0,0,0,0,0,0,0,0,L,White,22,0,Ajax,19
644,Allbäck,A L L B A C K,0,0,0,0,0,0,0,0,0,0,0,1,12,180,R,B,5,5,82,55,78,82,85,81,75,80,83,78,75,72,72,69,84,83,80,65,58,84,75,84,78,74,50,78,6,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,33,77,Sweden,1,2,323,0,0,0,0,0,0,0,0,0,0,0,N,None,20,0,F.C. Copenhagen,11
645,Zuberbühler,Z  U  B  I,1,0,0,0,0,0,0,0,0,0,0,0,0,197,L,B,4,4,30,84,92,58,67,64,86,65,46,44,47,52,50,76,36,86,37,37,35,42,68,47,49,73,83,73,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,2,35,98,Switzerland,1,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,None,1,0,,0
646,Müller,M U L L E R,0,0,1,1,1,0,0,0,0,0,0,0,3,183,R,R,5,5,56,82,77,79,72,69,82,73,72,65,74,70,78,73,63,76,63,55,63,74,79,76,55,84,50,83,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,A,1,1,1,1,29,69,Switzerland,1,0,1,0,0,0,1,1,0,0,0,-1,-2,2,N,None,20,0,Olympique Lyonnais,4
647,Senderos,SENDEROS,0,0,1,0,0,0,0,0,0,0,0,0,3,190,R,B,5,4,60,82,86,82,80,70,76,68,69,71,70,72,70,73,55,80,56,60,58,83,79,69,60,74,50,74,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,B,1,1,1,1,21,84,Switzerland,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,4,0,Arsenal,6
648,Degen,PHILIPP DEGEN,0,0,0,1,0,0,0,0,0,0,0,0,4,185,R,R,5,5,72,63,81,86,85,82,69,74,78,80,65,71,72,74,63,77,68,50,66,70,72,75,85,69,50,75,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,23,81,Switzerland,1,0,1,-3,0,0,0,0,0,0,0,0,0,0,N,None,23,0,Borussia Dortmund,23
649,Magnin,M A G N I N,0,0,0,1,0,0,0,0,0,0,0,0,4,186,L,L,4,5,74,65,76,83,80,77,71,76,80,82,73,70,81,85,70,85,72,81,81,62,73,78,73,72,50,72,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,1,1,1,27,76,Switzerland,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,N,None,3,0,VFB Stuttgart,21
650,Vogel,V  O  G  E  L,0,0,0,0,1,0,1,0,0,0,0,0,5,177,R,B,7,7,67,77,74,90,76,74,85,74,75,78,80,79,79,73,70,85,69,72,77,73,75,76,67,83,50,86,6,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,B,1,1,1,1,29,71,Switzerland,1,0,1,2,0,0,0,0,0,0,0,0,0,0,N,None,6,0,R. Betis,16
651,Barnetta,BARNETTA,0,0,0,0,0,0,0,1,1,1,0,0,9,176,R,B,5,5,77,45,72,78,84,87,69,85,80,82,83,80,83,81,73,83,70,72,73,65,75,81,83,70,50,74,5,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,21,62,Switzerland,1,0,1,2,0,0,0,0,0,0,0,0,0,0,N,None,16,0,Bayer Leverkusen,7
652,Wicky,W  I  C  K  Y,0,0,0,1,1,0,1,1,0,0,0,0,5,178,R,B,6,6,71,70,74,84,76,74,70,74,75,70,75,71,79,76,66,75,69,65,69,69,75,76,68,70,50,84,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,29,75,Switzerland,1,0,1,-3,0,0,0,0,0,0,0,0,0,0,N,None,8,0,Hamburger S.V.,6
653,Cabanas,C A B A N A S,0,0,0,0,1,0,0,1,1,1,0,0,9,172,R,R,5,5,74,58,71,86,78,82,73,85,82,80,79,76,77,70,72,74,72,75,75,68,81,82,73,72,50,78,5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,2,1,1,1,27,68,Switzerland,1,0,1,-1,-1,0,-2,-2,-1,0,-1,1,0,-2,N,None,7,0,,0
654,Streller,STRELLER,0,0,0,0,0,0,0,0,0,0,0,1,12,195,L,B,5,5,75,43,83,77,80,77,83,75,76,72,72,71,66,65,78,81,79,57,60,80,75,76,75,71,50,69,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,25,82,Switzerland,1,0,1,-3,0,0,0,0,0,0,0,0,0,0,N,None,11,0,VFB Stuttgart,9
655,Frei,F  R  E  I,0,0,0,0,0,0,0,0,0,0,0,1,12,180,R,B,6,6,84,35,78,77,82,87,89,75,77,74,70,72,65,68,75,84,85,73,70,78,80,84,84,69,50,75,5,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,A,1,2,1,1,27,73,Switzerland,1,0,1,2,-1,0,-2,-2,-1,0,-1,1,0,-2,N,None,9,0,Borussia Dortmund,13
656,Coltorti,COLTORTI,1,0,0,0,0,0,0,0,0,0,0,0,0,197,R,B,4,4,30,75,88,60,67,63,83,62,49,47,44,48,52,59,36,77,37,35,43,44,83,46,56,70,76,70,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,25,98,Switzerland,1,0,1,-7,0,0,0,0,0,0,0,0,0,0,N,None,21,0,,0
657,Benaglio,BENAGLIO,1,0,0,0,0,0,0,0,0,0,0,0,0,193,R,B,4,4,30,76,85,57,67,65,83,65,40,55,48,53,60,69,37,80,39,36,36,40,76,53,53,68,80,65,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,23,83,Switzerland,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,12,0,,0
658,Grichting,GRICHTING,0,0,1,1,0,0,0,0,0,0,0,0,3,184,L,L,4,4,57,76,83,80,71,72,73,71,71,69,69,68,75,71,60,76,70,53,60,80,80,73,62,66,50,70,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,27,82,Switzerland,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,N,None,13,0,AJ Auxerre,4
659,Spycher,S P Y C H E R,0,0,0,1,0,0,0,0,0,0,0,0,4,175,L,L,4,4,69,70,78,81,76,73,75,75,73,72,72,70,79,74,63,87,60,74,75,67,73,76,63,70,50,75,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,28,76,Switzerland,1,0,1,-5,0,0,0,0,0,0,0,0,0,0,N,None,17,0,Eintracht Frankfurt,16
