ID,NAME,SHIRT_NAME,GK  0,CWP  2,CBT  3,SB  4,DMF  5,WB  6,CMF  7,SMF  8,AMF  9,WF 10,SS  11,CF  12,REGISTERED POSITION,HEIGHT,STRONG FOOT,FAVOURED SIDE,WEAK FOOT ACCURACY,WEAK FOOT FREQUENCY,ATTACK,DEFENSE,BALANCE,STAMINA,TOP SPEED,ACCELERATION,RESPONSE,AGILITY,DRIBBLE ACCURACY,DRIBBLE SPEED,SHORT PASS ACCURACY,SHORT PASS SPEED,LONG PASS ACCURACY,LONG PASS SPEED,SHOT ACCURACY,SHOT POWER,SHOT TECHNIQUE,FREE KICK ACCURACY,SWERVE,HEADING,JUMP,TECHNIQUE,AGGRESSION,MENTALITY,GOAL KEEPING,TEAM WORK,CONSISTENCY,CONDITION / FITNESS,DRIBBLING,TACTIAL DRIBBLE,POSITIONING,REACTION,PLAYMAKING,PASSING,SCORING,1-1 SCORING,POST PLAYER,LINES,MIDDLE SHOOTING,SIDE,CENTRE,PENALTIES,1-TOUCH PASS,OUTSIDE,MARKING,SLIDING,COVERING,D-LINE CONTROL,PENALTY STOPPER,1-ON-1 STOPPER,LONG THROW,INJURY TOLERANCE,DRIBBLE STYLE,FREE KICK STYLE,PK STYLE,DROP KICK STYLE,AGE,WEIGHT,NATIONALITY,SKIN COLOR,FACE TYPE,PRESET FACE NUMBER,HEAD WIDTH,NECK LENGTH,NECK WIDTH,SHOULDER HEIGHT,SHOULDER WIDTH,CHEST MEASUREMENT,WAIST CIRCUMFERENCE,ARM CIRCUMFERENCE,LEG CIRCUMFERENCE,CALF CIRCUMFERENCE,LEG LENGTH,WRISTBAND,WRISTBAND COLOR,INTERNATIONAL NUMBER,CLASSIC NUMBER,CLUB TEAM,CLUB NUMBER
1224,Vitor Souza,Vitor Souza,0,0,0,1,0,0,0,0,0,0,0,0,4,170,L,L,7,6,49,48,56,56,55,53,49,55,50,56,49,49,50,55,44,54,45,45,51,54,55,51,49,51,36,48,4,7,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,2,2,2,17,99,Brazil,3,2,209,0,-1,-2,0,0,0,0,0,0,0,0,N,None,21,19,,38
1225,Nicolas Gonzalez,Nicolas Gonzalez,0,0,0,0,0,0,0,1,0,0,0,0,8,180,L,R,3,2,49,43,50,58,58,55,51,57,57,53,50,51,56,54,48,54,51,50,53,50,54,54,55,48,40,51,4,8,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,A,2,1,1,1,17,83,Spain,1,1,52,0,0,-2,0,0,0,0,0,0,0,0,N,None,33,2,,30
1226,Karim,Karim,0,0,0,0,0,0,1,0,0,0,0,0,7,175,L,L,6,5,50,49,53,55,56,52,56,52,55,52,57,53,56,50,49,56,51,51,50,49,51,56,49,49,38,53,4,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,3,2,2,18,88,Morocco,3,2,325,1,0,0,0,0,0,0,0,0,0,0,N,None,33,15,,34
1227,Bruno Lima,Bruno Lima,0,0,0,0,1,0,0,0,0,0,0,0,5,200,R,R,5,5,46,51,52,57,51,51,50,49,50,48,51,48,51,48,47,53,50,45,46,50,50,52,48,46,35,52,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,2,2,1,16,90,Brazil,3,1,21,0,0,0,0,-3,0,1,0,0,0,1,N,None,32,5,,16
1228,Adam Willems,Adam Willems,0,0,0,0,0,0,1,0,0,0,0,0,7,170,L,L,6,5,53,53,59,64,57,59,57,60,60,59,59,61,57,54,54,57,52,52,54,57,56,61,54,52,41,55,8,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,A,2,7,1,2,17,97,Belgium,1,2,220,0,-2,0,1,0,0,0,1,0,3,-1,N,None,27,5,Ascoli,79
1229,Claude Bernard,Claude Bernard,0,0,0,0,0,0,0,0,0,0,1,0,11,181,L,R,5,5,56,35,56,67,62,63,58,62,69,59,55,52,54,56,54,60,60,54,55,55,55,61,61,53,38,61,3,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,B,2,6,3,3,16,76,France,1,1,220,0,0,0,0,0,0,0,0,0,0,0,L,Black,44,3,,37
1230,Andriy,Andriy,0,0,0,0,0,0,0,0,0,0,0,1,12,162,R,R,6,5,63,34,65,63,62,65,63,68,61,63,56,58,57,52,62,65,60,54,50,63,62,59,63,55,43,56,7,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,2,2,1,2,16,89,Ukraine,1,0,187,1,0,0,0,2,0,0,0,0,0,0,N,None,32,17,Eintracht Frankfurt,95
1231,Ezekiel Roberts,Ezekiel Roberts,1,0,0,0,0,0,0,0,0,0,0,0,0,188,R,R,3,3,29,59,67,50,53,51,60,55,35,41,37,38,44,51,35,60,36,34,30,34,57,41,44,50,60,54,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,2,1,1,1,16,67,England,1,0,121,0,0,0,-1,0,0,0,0,2,0,0,N,None,31,14,,22
1232,Alexander Sokolov,Alexander Sokolov,1,0,0,0,0,0,0,0,0,0,0,0,0,188,L,L,3,3,29,59,62,49,52,50,74,54,40,37,38,39,45,47,31,57,35,35,34,34,55,42,46,50,57,54,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,A,1,2,1,1,17,94,Russia,1,1,157,-3,0,0,0,0,-1,2,0,0,0,0,N,None,35,17,,67
1233,Enrico Ferrari,Enrico Ferrari,0,0,1,0,0,0,0,0,0,0,0,0,3,170,R,R,5,5,40,47,53,50,52,48,47,44,46,45,48,50,46,47,45,50,43,42,39,51,54,48,40,46,37,50,3,6,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,2,2,3,4,17,73,Italy,1,1,190,-2,-2,0,0,1,0,-3,0,-1,2,-1,N,None,11,13,,82
1234,Marko Petrovic,Marko Petrovic,0,0,0,1,0,0,0,0,0,0,0,0,4,164,R,R,5,5,51,49,54,58,54,54,54,53,53,54,49,49,53,53,48,58,48,47,50,50,57,53,51,54,41,52,7,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,3,3,4,1,17,74,Serbia,1,1,143,0,0,0,1,-1,2,0,2,0,1,2,N,None,4,19,,33
1235,Christian Williams,Christian Williams,0,0,0,0,1,0,0,0,0,0,0,0,5,171,R,L,4,4,48,51,53,53,54,48,49,48,50,50,52,49,51,47,48,52,49,46,44,50,49,53,47,48,39,48,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,2,8,1,1,16,82,USA,1,1,36,0,0,-3,3,0,0,0,0,1,0,0,N,None,25,11,,14
1236,Charles Jones,Charles Jones,0,0,0,0,1,0,0,0,0,0,0,0,5,197,L,R,6,5,53,52,64,61,62,61,57,60,60,58,60,57,59,58,51,64,54,49,56,59,59,60,54,58,43,61,4,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,3,9,1,3,17,89,England,1,1,112,0,0,0,0,0,0,-1,0,0,0,0,N,None,30,2,,59
1237,Marco Bianchi,Marco Bianchi,0,0,0,0,0,0,1,0,0,0,0,0,7,183,R,R,4,4,50,48,56,56,55,56,54,53,54,52,54,55,56,53,52,58,51,53,52,52,52,53,51,53,37,51,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,A,2,4,2,1,17,69,Italy,1,1,331,2,0,0,-1,0,0,0,1,0,0,0,N,None,31,18,Palermo,87
1238,Jordan,Jordan,0,0,0,0,0,0,0,0,1,0,0,0,9,195,L,R,5,5,55,43,54,61,58,57,53,64,60,58,59,54,64,57,56,59,57,55,56,53,56,58,54,53,43,51,7,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,2,1,3,18,70,Ghana,4,0,164,0,0,-2,0,0,0,0,0,0,0,2,N,None,40,7,,90
1239,Joao Jesus,Joao Jesus,0,0,0,0,0,0,0,0,1,0,0,0,9,171,R,L,8,7,49,36,51,54,52,53,49,50,53,51,48,48,49,51,46,49,49,50,50,48,48,51,46,47,34,46,8,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,3,2,16,81,Portugal,1,2,61,0,0,0,0,0,2,0,-1,-1,0,3,N,None,26,10,,13
1240,Roberto Silva,Roberto Silva,0,0,0,0,0,0,0,0,0,0,1,0,11,177,R,R,4,3,57,33,54,69,63,60,56,58,63,61,55,56,64,54,54,65,57,51,56,61,59,59,59,52,41,51,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,A,3,3,3,2,17,81,Venezuela,3,0,196,0,0,0,0,0,0,0,0,0,0,0,N,None,5,11,,78
1241,Carlos,Carlos,0,0,0,0,1,0,0,0,0,0,0,0,5,163,L,R,4,5,51,48,53,59,55,51,53,52,52,54,52,55,51,51,49,56,46,50,48,51,54,53,51,53,41,50,7,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,3,4,3,2,16,79,Bolivia,3,0,176,0,0,0,0,-3,0,0,0,0,1,0,N,None,26,20,Reggina,47
1242,John Onyenachi,John Onyenachi,0,0,0,0,0,0,0,0,0,0,0,1,12,178,L,R,4,4,67,35,65,61,62,59,65,63,60,60,58,53,56,53,64,62,63,49,48,57,61,59,61,55,40,54,8,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,A,1,1,2,2,18,93,Nigeria,4,2,296,1,0,0,0,2,-1,0,0,-1,0,0,N,None,34,5,,19
1243,Diego Lima,Diego Lima,1,0,0,0,0,0,0,0,0,0,0,0,0,196,L,L,4,4,28,59,68,49,55,56,63,56,40,42,44,40,45,52,35,60,33,35,34,38,62,39,46,55,67,55,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,B,2,3,3,1,18,85,Brazil,3,1,299,0,-3,-1,0,0,0,0,0,0,-1,0,N,None,44,20,,31
1244,Zhou Huang,Zhou Huang,0,0,1,0,0,0,0,0,0,0,0,0,3,200,L,R,5,5,41,50,55,55,51,51,52,52,50,49,50,47,49,47,47,56,46,43,46,49,56,50,43,48,36,46,8,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,B,1,1,1,3,18,85,China,2,2,233,0,1,0,0,0,0,0,2,0,0,0,R,Black,18,23,,9
1245,Sergio Martins,Sergio Martins,0,0,1,0,0,0,0,0,0,0,0,0,3,196,L,R,6,6,39,52,58,51,51,52,51,50,50,49,49,48,48,49,44,51,42,43,44,49,54,47,47,51,39,46,5,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,2,1,16,78,Portugal,1,1,68,0,0,0,0,0,-1,0,0,0,1,0,N,None,16,16,,98
1246,Radamel Rodriguez,Radamel Rodriguez,0,0,0,1,0,0,0,0,0,0,0,0,4,160,R,R,5,5,46,48,52,53,56,54,47,48,48,48,46,53,52,52,43,55,48,47,45,47,51,48,52,51,40,51,4,4,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,B,2,1,3,2,16,74,Colombia,3,0,293,3,-1,0,0,0,0,0,-1,0,0,0,N,None,21,8,,57
1247,Luke Roberts,Luke Roberts,0,0,0,1,0,0,0,0,0,0,0,0,4,186,R,L,4,4,47,47,54,56,54,54,46,50,52,51,49,50,52,50,45,55,43,44,47,50,54,49,48,48,37,50,7,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,A,1,3,1,2,16,92,England,1,2,326,2,0,-2,0,0,0,0,0,0,0,0,N,None,13,9,,72
1248,Gerhard Meyer,Gerhard Meyer,0,0,0,0,1,0,0,0,0,0,0,0,5,169,L,L,5,5,50,52,55,56,53,52,56,54,52,51,52,52,51,55,49,55,51,49,47,48,51,56,46,50,41,54,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,A,1,2,2,2,16,95,Germany,1,0,233,0,-1,0,0,1,2,0,1,0,0,-2,N,None,44,1,,0
1249,Kolo Diabate,Kolo Diabate,0,0,0,0,1,0,0,0,0,0,0,0,5,160,L,R,5,5,49,51,52,60,54,54,53,54,50,50,52,52,52,54,48,54,46,51,51,52,55,55,50,53,37,54,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,2,4,2,1,18,79,Ivory Coast,4,0,224,1,0,0,0,0,1,0,0,0,0,0,R,Green,25,19,,77
1250,Omar Bennani,Omar Bennani,0,0,0,0,1,0,0,0,0,0,0,0,5,181,L,R,6,5,53,59,63,64,64,60,63,59,59,63,64,62,61,59,54,67,57,57,51,57,63,61,54,58,45,63,6,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,2,5,2,2,18,68,Morocco,3,1,193,0,0,0,0,0,-1,1,0,0,0,0,N,None,21,5,,93
1251,Axel Evans,Axel Evans,0,0,0,0,0,0,0,0,1,0,0,0,9,180,R,R,5,5,61,43,63,67,64,65,65,68,68,64,68,61,66,60,65,68,61,62,66,57,59,67,61,61,44,60,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,18,87,Iceland,1,2,117,0,0,-2,0,0,0,0,0,0,0,-1,R,Red,23,20,,40
1252,Gael,Gael,0,0,0,0,0,0,1,0,0,0,0,0,7,194,L,L,5,5,53,47,55,63,58,54,52,55,54,53,55,52,56,55,50,58,51,54,51,55,58,65,53,54,40,54,4,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A,2,5,1,1,17,100,Argentina,1,2,173,0,0,0,0,1,-1,0,0,0,0,0,N,None,15,2,,16
1253,Adel Boumaaza,Adel Boumaaza,0,0,0,0,0,0,0,0,0,0,0,1,12,162,R,L,5,5,56,28,54,53,57,57,53,57,52,52,49,50,50,52,54,54,53,45,47,57,58,55,57,51,41,49,3,8,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,B,1,6,1,2,18,67,Algeria,3,1,287,0,3,0,0,-3,2,0,2,1,0,0,N,None,42,14,,19
1254,Giovanni Colombo,Giovanni Colombo,1,0,0,0,0,0,0,0,0,0,0,0,0,174,R,R,4,4,29,67,71,49,50,59,72,61,42,42,44,42,46,55,37,64,35,36,40,41,65,46,51,60,69,60,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,3,2,18,87,Italy,1,2,253,0,1,0,0,0,0,-3,0,0,0,0,N,None,19,16,,1
1255,Luciano Garcia,Luciano Garcia,1,0,0,0,0,0,0,0,0,0,0,0,0,189,R,R,4,4,26,58,59,48,48,48,56,50,37,37,38,40,41,47,30,58,30,30,30,32,55,38,43,50,53,48,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,3,3,3,1,17,86,Argentina,1,2,3,0,0,0,0,-2,0,0,1,0,0,0,N,None,7,7,,88
1256,Tomasz Kaminski,Tomasz Kaminski,0,0,1,0,0,0,0,0,0,0,0,0,3,189,L,R,5,5,45,53,53,51,51,49,51,48,48,52,46,50,50,50,43,54,46,45,41,49,52,47,41,50,38,51,4,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A,4,3,1,1,17,75,Poland,1,0,67,0,0,0,0,0,0,0,0,0,-2,0,R,Black,31,7,,54
1257,Jean Davies,Jean Davies,0,0,1,0,0,0,0,0,0,0,0,0,3,165,R,L,5,5,44,57,59,57,55,52,58,58,54,52,55,53,58,55,43,60,47,47,43,58,57,54,47,51,41,59,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,B,3,1,2,2,17,78,Burkina Faso,4,1,285,-1,0,0,0,-1,0,0,0,0,0,0,N,None,23,11,,90
1258,Thiago Souza,Thiago Souza,0,0,0,1,0,0,0,0,0,0,0,0,4,179,L,L,4,4,49,50,53,58,56,54,50,51,52,50,53,49,53,50,47,57,49,48,48,54,52,52,53,52,41,50,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A,1,8,2,3,17,91,Brazil,3,2,196,0,0,0,0,1,1,0,0,-2,0,0,N,None,22,13,,29
1259,Noah Dubois,Noah Dubois,0,0,0,1,0,0,0,0,0,0,0,0,4,182,R,L,5,5,51,50,55,62,62,58,63,57,58,55,59,55,62,56,51,56,52,50,54,57,56,59,55,57,42,56,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,2,3,3,2,18,75,France,1,1,99,0,0,-1,0,0,0,0,0,-2,0,-2,N,None,31,9,,58
1260,Sebastian Fischer,Sebastian Fischer,0,0,0,0,0,0,0,1,0,0,0,0,8,170,R,R,5,5,46,38,43,52,47,49,43,48,51,46,43,47,47,44,44,46,46,48,47,48,48,51,43,44,38,48,7,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,A,1,1,2,2,17,77,Germany,1,0,293,0,2,0,0,0,0,1,0,0,0,0,N,None,30,16,,2
1261,Andres Martin,Andres Martin,0,0,0,0,0,0,0,0,1,0,0,0,9,184,L,L,5,5,51,37,49,54,55,54,53,51,53,54,53,50,53,49,47,51,48,49,53,51,53,55,53,50,35,46,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,3,1,18,79,Spain,1,0,230,0,0,0,0,0,0,0,0,0,0,0,N,None,38,3,,31
1262,Ignacio Perez,Ignacio Perez,0,0,0,0,0,0,0,0,1,0,0,0,9,176,R,R,4,4,53,37,48,54,53,51,49,52,56,50,51,53,55,48,49,55,52,47,50,49,49,54,49,51,37,50,8,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,C,2,9,1,3,17,92,Spain,1,2,152,0,0,-2,0,0,0,0,-1,0,0,0,N,None,19,19,,69
1263,Lucas Davies,Lucas Davies,0,0,0,0,0,0,0,0,0,0,1,0,11,168,R,R,5,5,53,31,50,54,51,57,50,55,54,49,47,51,51,47,50,49,49,45,48,47,47,52,53,47,37,45,4,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,A,2,1,2,3,16,99,England,1,2,181,2,0,0,0,-1,0,0,0,0,0,0,N,None,39,17,,56
1264,Lucas De Smet,Lucas De Smet,0,0,0,0,0,0,0,0,0,0,0,1,12,187,R,R,5,5,58,29,59,65,59,55,60,57,62,54,59,52,52,52,54,56,57,53,50,55,57,57,55,55,43,54,4,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,A,3,2,3,1,17,100,Belgium,1,2,275,0,0,0,-1,-2,0,0,-1,0,0,0,N,None,1,13,,67
1265,Kacper Szymanski,Kacper Szymanski,0,0,0,0,0,0,0,0,0,0,0,1,12,166,L,R,5,5,48,27,52,52,49,49,51,50,51,49,46,48,50,47,52,49,50,44,45,48,50,51,49,49,39,50,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,2,5,4,1,17,78,Poland,1,1,339,0,0,-2,0,0,0,0,0,0,0,0,B,Red,16,9,,98
1266,Leonardo Gomez,Leonardo Gomez,1,0,0,0,0,0,0,0,0,0,0,0,0,199,R,R,4,4,23,55,55,47,51,47,61,52,35,36,36,39,44,47,32,57,33,30,31,33,55,37,44,48,58,52,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,B,4,4,2,1,17,97,Argentina,1,2,112,0,0,0,0,0,0,0,0,0,0,1,R,White,43,16,,16
1267,Hugo,Hugo,0,0,1,0,0,0,0,0,0,0,0,0,3,194,R,L,5,5,45,59,70,68,55,52,53,55,53,52,51,56,50,54,48,55,48,48,46,58,56,51,49,50,42,54,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A,1,5,2,2,16,73,France,1,1,203,0,0,-2,0,0,0,0,-1,0,0,0,N,None,27,8,,99
1268,Rudolf Evans,Rudolf Evans,0,0,1,0,0,0,0,0,0,0,0,0,3,191,R,R,4,4,44,57,71,61,58,57,53,53,55,54,55,54,61,51,48,55,46,45,43,55,56,56,50,52,41,55,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,B,1,3,3,1,16,87,Switzerland,1,2,44,0,0,-1,-1,2,0,-1,0,0,0,0,N,None,34,7,,89
1269,Lorenzo Perez,Lorenzo Perez,0,0,0,1,0,0,0,0,0,0,0,0,4,200,R,L,5,5,51,52,58,59,60,66,58,55,56,62,52,51,59,54,51,63,49,48,52,51,55,55,54,50,43,51,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,2,2,17,80,Spain,1,0,112,0,0,0,0,0,0,0,0,0,0,0,N,None,4,1,,51
1270,Maximilian Wagner,Maximilian Wagner,0,0,0,1,0,0,0,0,0,0,0,0,4,189,L,L,4,5,47,50,53,58,58,54,53,51,53,51,52,53,54,51,49,57,50,44,47,53,53,52,53,50,41,52,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,A,1,9,1,1,18,94,Germany,1,1,260,0,0,0,-2,0,-1,0,0,0,3,0,N,None,18,20,Ascoli,73
1271,Matthias Hoffmann,Matthias Hoffmann,0,0,0,0,1,0,0,0,0,0,0,0,5,189,R,R,5,5,51,55,65,62,57,59,55,56,62,58,59,57,56,58,53,58,54,52,55,55,59,56,51,58,43,62,8,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,4,3,1,1,16,81,Germany,1,1,222,0,-2,0,2,0,1,0,-2,0,-1,0,N,None,25,16,,33
1272,Landon Williams,Landon Williams,0,0,0,0,0,0,1,0,0,0,0,0,7,161,R,L,4,4,53,52,62,64,59,55,58,61,66,54,58,57,59,57,54,61,51,52,52,53,57,56,57,54,43,57,5,7,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,B,3,1,1,1,17,92,England,1,1,154,0,0,0,0,0,0,0,0,0,0,-2,N,None,4,0,,3
1273,Charles Martin,Charles Martin,0,0,0,0,0,0,0,0,1,0,0,0,9,186,R,L,5,5,61,41,59,62,63,63,65,65,66,62,65,62,62,61,58,60,61,56,58,58,60,63,58,57,45,61,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,2,1,1,16,77,France,1,2,52,0,-2,0,1,0,0,0,0,0,0,0,N,None,40,8,,45
1274,Gabriel Brown,Gabriel Brown,0,0,0,0,0,0,0,0,0,1,0,0,10,195,L,L,6,6,57,36,59,68,61,62,59,66,62,69,57,57,56,55,56,57,55,55,52,52,63,59,59,56,41,56,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,C,1,5,1,3,17,85,Mozambique,4,2,156,0,0,0,0,1,0,0,0,0,0,1,B,Black,10,14,,38
1275,Lorenzo,Lorenzo,0,0,0,0,0,0,0,1,0,0,0,0,8,190,L,R,6,6,60,46,62,62,62,60,60,60,61,61,60,57,62,58,57,59,58,54,58,58,60,64,57,58,45,53,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,B,1,1,1,3,17,83,Spain,1,2,242,0,0,0,0,0,0,0,3,2,0,0,N,None,28,10,Manchester United,1
1276,Nemanja Markovic,Nemanja Markovic,0,0,0,0,0,0,0,0,0,0,0,1,12,177,R,R,5,5,53,33,57,53,54,59,58,52,55,53,54,50,52,49,57,56,58,46,46,53,53,53,55,51,41,53,4,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,B,1,1,1,2,16,90,Serbia,1,0,101,0,0,-3,0,0,0,1,0,0,0,0,N,None,36,6,,22
1277,Joel M'Boma,Joel M'Boma,1,0,0,0,0,0,0,0,0,0,0,0,0,170,R,R,4,4,27,59,60,47,49,51,61,55,39,40,38,42,45,47,30,57,32,35,35,37,56,37,49,51,56,51,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,2,4,3,1,17,73,Cameroon,4,2,146,0,2,0,-1,2,0,0,0,0,0,0,N,None,6,18,,21
1278,Benicio Rodriguez,Benicio Rodriguez,1,0,0,0,0,0,0,0,0,0,0,0,0,186,L,R,4,4,27,55,55,42,50,48,58,46,37,34,35,39,41,47,31,52,34,33,34,34,54,38,46,46,52,52,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,4,1,1,1,17,80,Argentina,1,0,9,0,2,-1,-2,1,0,0,1,0,0,0,N,None,16,6,,77
1279,Thomas Williams,Thomas Williams,0,0,1,0,0,0,0,0,0,0,0,0,3,165,R,R,4,4,43,49,58,56,49,52,50,47,47,48,49,47,50,46,45,51,44,44,43,52,50,51,41,49,35,51,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A,1,2,2,2,17,67,Austria,1,0,107,0,-2,0,0,0,0,0,0,0,0,0,N,None,31,5,,0
1280,Ivan Ferreira,Ivan Ferreira,0,0,1,0,0,0,0,0,0,0,0,0,3,187,R,R,4,4,43,55,59,58,50,54,53,53,48,49,50,48,50,48,47,53,44,46,43,53,55,52,44,53,40,50,8,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,2,6,3,1,16,79,Brazil,3,1,267,0,0,-1,0,0,-1,0,-1,0,-2,0,N,None,13,19,,89
1281,Hasan Yldrm,Hasan Yldrm,0,0,0,1,0,0,0,0,0,0,0,0,4,200,L,R,5,5,48,49,53,59,55,51,52,50,55,54,53,54,54,51,49,54,46,44,51,52,56,54,48,52,41,51,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,B,1,4,3,2,18,88,Turkey,3,2,15,3,-1,0,0,0,0,0,0,0,0,0,N,None,2,5,,18
1282,Marco Greco,Marco Greco,0,0,0,1,0,0,0,0,0,0,0,0,4,190,L,L,4,5,46,50,52,55,53,56,53,56,54,51,50,52,52,49,47,57,49,44,52,48,56,55,50,49,39,52,8,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,2,3,2,3,17,100,Italy,1,2,152,0,2,0,0,0,0,0,0,0,0,0,N,None,12,19,,81
1283,Matthias Becker,Matthias Becker,0,0,0,0,1,0,0,0,0,0,0,0,5,171,R,R,5,5,50,54,56,60,51,53,56,54,54,49,55,52,54,52,51,58,49,50,46,54,52,54,48,51,36,50,3,5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,A,3,7,2,1,17,75,Germany,1,1,85,0,0,3,0,0,0,3,0,0,0,0,B,Black,33,8,,23
