ID,NAME,SHIRT_NAME,GK  0,CWP  2,CBT  3,SB  4,DMF  5,WB  6,CMF  7,SMF  8,AMF  9,WF 10,SS  11,CF  12,REGISTERED POSITION,HEIGHT,STRONG FOOT,FAVOURED SIDE,WEAK FOOT ACCURACY,WEAK FOOT FREQUENCY,ATTACK,DEFENSE,BALANCE,STAMINA,TOP SPEED,ACCELERATION,RESPONSE,AGILITY,DRIBBLE ACCURACY,DRIBBLE SPEED,SHORT PASS ACCURACY,SHORT PASS SPEED,LONG PASS ACCURACY,LONG PASS SPEED,SHOT ACCURACY,SHOT POWER,SHOT TECHNIQUE,FREE KICK ACCURACY,SWERVE,HEADING,JUMP,TECHNIQUE,AGGRESSION,MENTALITY,GOAL KEEPING,TEAM WORK,CONSISTENCY,CONDITION / FITNESS,DRIBBLING,TACTIAL DRIBBLE,POSITIONING,REACTION,PLAYMAKING,PASSING,SCORING,1-1 SCORING,POST PLAYER,LINES,MIDDLE SHOOTING,SIDE,CENTRE,PENALTIES,1-TOUCH PASS,OUTSIDE,MARKING,SLIDING,COVERING,D-LINE CONTROL,PENALTY STOPPER,1-ON-1 STOPPER,LONG THROW,INJURY TOLERANCE,DRIBBLE STYLE,FREE KICK STYLE,PK STYLE,DROP KICK STYLE,AGE,WEIGHT,NATIONALITY,SKIN COLOR,FACE TYPE,PRESET FACE NUMBER,HEAD WIDTH,NECK LENGTH,NECK WIDTH,SHOULDER HEIGHT,SHOULDER WIDTH,CHEST MEASUREMENT,WAIST CIRCUMFERENCE,ARM CIRCUMFERENCE,LEG CIRCUMFERENCE,CALF CIRCUMFERENCE,LEG LENGTH,WRISTBAND,WRISTBAND COLOR,INTERNATIONAL NUMBER,CLASSIC NUMBER,CLUB TEAM,CLUB NUMBER
834,Yussuf,Y U S S U F,0,0,1,0,1,0,0,0,0,0,0,0,5,182,R,B,6,7,63,70,81,85,82,79,68,83,76,75,78,78,77,77,57,81,63,50,47,70,84,76,67,70,50,72,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,22,73,Nigeria,4,0,1,0,0,0,0,0,0,0,0,0,0,0,N,,13,0,Dynamo Kiev,37
835,Utaka,U  T  A  K  A,0,0,0,0,0,0,0,1,0,1,0,1,12,179,R,R,6,7,82,44,78,81,90,91,77,88,84,84,75,71,65,71,82,75,82,75,77,71,82,85,85,70,50,71,4,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,25,82,Nigeria,4,0,1,-2,2,0,1,1,1,0,0,0,-2,4,N,,7,0,C. Atletico Madrid,7
836,Obodo,O  B  O  D  O,0,0,0,0,1,0,1,1,0,0,0,0,5,180,R,L,6,7,70,71,81,92,83,82,76,83,79,82,79,82,78,76,65,83,71,58,67,72,88,82,71,76,50,74,4,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,23,76,Nigeria,4,0,1,-4,2,0,1,1,1,0,0,0,-2,4,R,White,16,0,West Ham United,25
837,Mikel,M  I  K  E  L,0,0,0,0,1,0,1,0,1,0,0,0,7,190,R,B,6,7,71,61,80,75,81,79,70,76,81,68,85,71,83,70,71,75,71,71,72,66,72,83,71,66,50,64,6,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,3,2,1,1,20,80,Nigeria,4,0,1,0,0,0,0,0,0,0,0,0,0,0,N,,19,0,Chelsea,12
838,Martins,M A R T I N S,0,0,0,0,0,0,0,0,0,1,0,1,12,170,L,B,6,7,80,48,84,87,99,99,79,97,78,94,73,72,75,76,79,85,82,65,66,79,96,82,89,70,50,71,4,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,A,2,1,1,1,22,70,Nigeria,4,1,20,-3,-4,0,1,1,1,1,0,2,1,4,N,,9,0,F.C. Barcelona,9
839,Aghahowa,AGHAHOWA,0,0,0,0,0,0,0,0,0,1,0,1,12,178,R,B,6,7,80,38,78,85,93,90,76,89,81,86,70,70,72,72,78,83,83,61,65,70,91,81,86,69,50,68,4,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,B,2,1,1,1,25,77,Nigeria,4,0,1,-3,2,0,1,1,1,0,0,0,-2,4,N,,17,0,Werder Bremen,11
840,Ejide,E  J  I  D  E,1,0,0,0,0,0,0,0,0,0,0,0,0,190,R,B,6,7,32,74,85,59,70,65,84,72,46,54,47,53,58,64,39,81,40,40,39,41,77,43,54,69,80,65,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,23,90,Nigeria,4,0,1,-4,2,0,1,1,1,0,0,0,-2,4,N,,12,0,,0
841,Nwaneri,N W A N E R I,0,0,1,1,0,0,0,0,0,0,0,0,3,180,L,L,6,7,53,73,83,78,76,75,71,76,67,69,66,67,68,71,57,77,62,57,52,76,82,68,65,76,50,68,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,25,80,Nigeria,4,0,1,2,0,0,0,0,0,0,0,0,0,0,N,,5,0,,0
842,Udeze,U  D  E  Z  E,0,0,1,1,0,0,0,0,0,0,0,0,4,179,L,L,6,7,64,75,81,84,83,77,69,78,73,78,63,70,70,72,58,78,66,60,61,71,82,70,78,69,50,69,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,27,70,Nigeria,4,0,1,-2,2,0,1,1,1,0,0,0,-2,4,R,White,3,0,,0
843,Olofinjana,OLOFINJANA,0,0,0,0,1,0,0,0,1,0,0,0,5,193,R,B,6,7,62,69,86,84,77,71,79,73,76,68,83,72,81,73,65,80,71,71,74,76,80,81,63,69,50,76,5,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,A,1,1,1,1,27,75,Nigeria,4,0,1,-2,0,0,1,1,0,0,0,-1,-2,2,N,,14,0,Arsenal,0
844,Kaita,K  A  I  T  A,0,0,0,0,1,0,1,1,0,0,0,0,7,169,R,R,6,7,63,68,77,82,82,78,68,80,76,76,68,66,71,69,65,75,72,63,68,63,81,76,65,68,50,63,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,21,76,Nigeria,4,0,1,-3,2,0,1,1,1,0,0,0,-2,4,N,,23,0,Sparta Rotterdam,6
845,Lawal,L  A  W  A  L,0,0,0,1,1,0,0,1,0,0,0,0,8,182,L,L,6,7,71,64,77,85,80,75,76,74,79,71,77,69,78,69,65,79,68,69,69,60,78,79,66,74,50,72,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,1,1,1,1,33,73,Nigeria,4,0,1,-1,2,0,1,1,1,0,0,0,-2,4,N,,11,0,,0
846,Oruma,O  R  U  M  A,0,0,0,0,1,0,1,0,1,0,0,0,9,174,R,B,6,7,78,56,72,86,82,83,64,86,80,83,80,65,76,63,71,85,74,80,78,74,80,80,80,66,50,75,6,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,A,2,2,2,1,30,70,Nigeria,4,0,1,-1,2,0,1,1,1,0,0,0,-2,4,N,,20,0,VFB Stuttgart,8
847,Okocha,O K O C H A,0,0,0,0,0,0,1,1,1,0,0,0,9,173,R,R,6,7,77,47,75,73,83,85,74,87,95,84,84,79,81,75,74,86,83,85,84,76,83,91,74,69,50,60,4,3,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,A,2,8,1,1,34,70,Nigeria,4,2,2,-4,2,0,1,1,1,0,0,0,-2,4,N,,10,0,Torino,0
848,Kanu,K  A  N  U,0,0,0,0,0,0,0,0,0,0,1,1,11,197,R,B,6,7,83,45,85,74,73,71,70,72,90,69,86,75,78,75,80,79,85,71,75,66,66,92,69,77,50,76,5,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,3,1,1,1,31,80,Nigeria,4,2,34,0,2,0,1,1,1,0,0,0,-2,4,L,White,4,0,AS Nancy-Lorraine,27
849,Odemwingie,ODEMWINGIE,0,0,0,0,0,0,0,1,0,1,0,1,12,182,R,R,6,7,78,45,81,80,85,82,79,82,80,83,70,68,72,73,75,80,81,61,67,73,83,77,84,67,50,69,4,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,26,74,Nigeria,3,0,1,5,0,0,0,0,0,0,0,0,0,0,N,,18,0,Anderlecht,14
850,Makinwa,M A K I N W A,0,0,0,0,0,0,0,1,0,1,0,1,12,186,R,R,6,7,78,41,85,82,88,85,85,79,79,85,71,73,66,67,78,78,78,55,60,81,86,77,80,73,50,76,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,1,1,1,1,24,78,Nigeria,4,0,1,0,0,0,0,0,0,0,0,0,0,0,N,,21,0,Hamburger S.V.,20
851,Obinna,O B I N N A,0,0,0,0,0,0,0,1,0,0,0,1,12,182,R,B,6,7,74,33,76,78,94,93,74,86,84,96,67,70,66,68,74,87,82,61,66,67,82,81,86,66,50,64,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,2,1,1,1,20,80,Nigeria,4,0,1,5,0,0,0,0,0,0,0,0,0,0,N,,8,0,F.C. Barcelona,15
852,Marlin,M A R L I N,1,0,0,0,0,0,0,0,0,0,0,0,0,183,R,B,6,7,30,78,82,60,65,68,84,69,45,44,47,45,53,60,38,81,37,38,38,40,76,43,56,75,78,75,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,31,80,South Africa,1,0,1,3,2,0,1,1,1,0,0,0,-2,4,N,,1,0,,0
853,Morris,M O R R I S,0,0,1,1,0,0,0,0,0,0,0,0,3,176,R,R,6,7,51,77,77,84,82,81,76,79,69,75,65,70,69,71,57,77,64,64,56,77,83,71,67,67,50,70,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,26,71,South Africa,3,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,,6,0,Panathinaikos,5
854,A. Mokoena,M O K O E N A,0,0,1,1,1,0,0,0,0,0,0,0,5,183,R,R,6,7,64,73,80,82,83,78,73,77,72,70,67,66,70,68,62,82,63,62,65,76,83,72,66,72,50,69,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,26,78,South Africa,4,0,1,-2,2,0,1,1,1,0,0,0,-2,4,N,,4,0,Blackburn Rovers,15
855,Tau,T    A    U,0,0,0,1,0,0,0,0,0,0,0,0,4,176,R,R,6,7,64,69,77,85,77,81,79,76,74,73,74,76,75,76,61,80,64,63,66,73,76,74,64,68,50,71,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,27,60,South Africa,4,0,1,-5,2,0,1,1,1,0,0,0,-2,4,N,,3,0,,0
856,Katza,K  A  T  Z  A,0,0,1,1,0,0,0,0,0,0,0,0,3,185,L,L,6,7,60,70,85,80,74,72,72,70,71,70,75,78,77,82,61,82,60,62,67,76,78,72,60,70,50,72,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,29,65,South Africa,4,0,1,-3,2,0,1,1,1,0,0,0,-2,4,N,,5,0,,0
857,Mabizela,MABIZELA,0,0,1,1,1,0,0,0,0,0,0,0,3,180,R,R,6,7,62,75,76,81,81,83,76,79,74,73,71,67,77,74,64,81,66,71,72,71,79,73,71,75,50,69,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,27,72,South Africa,4,0,1,-3,2,0,1,1,1,0,0,0,-2,4,N,,2,0,West Ham United,0
858,Pienaar,P I E N A A R,0,0,0,0,0,0,1,1,1,1,0,0,8,176,R,B,6,7,75,65,76,86,84,85,75,92,86,85,85,82,84,81,72,76,71,71,78,70,86,87,81,68,50,80,6,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,C,2,1,1,1,25,66,South Africa,3,2,68,-3,2,0,1,1,1,0,0,0,-2,4,N,,10,0,Bayern Munchen,10
859,Buckley,B U C K L E Y,0,0,0,0,0,0,1,1,0,1,1,0,10,177,L,L,6,7,79,59,76,84,84,87,75,84,79,88,74,73,74,76,75,86,76,68,69,66,80,78,81,68,50,70,5,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,2,2,1,1,29,78,South Africa,3,0,1,3,2,0,1,1,1,0,0,0,-2,4,N,,18,0,Manchester City,0
860,Vilakazi,VILAKAZI,0,0,0,0,0,0,1,1,1,0,0,0,9,168,R,L,6,7,73,61,65,85,82,81,74,83,80,80,77,73,76,72,67,74,66,66,70,64,81,80,72,74,50,70,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,25,57,South Africa,3,0,1,2,0,0,1,1,0,0,0,-1,-2,2,N,,11,0,Parma,0
861,Zuma,Z  U  M  A,0,0,0,0,0,0,0,1,0,1,1,1,11,180,R,R,6,7,78,34,76,75,85,87,70,85,91,76,81,78,70,72,75,75,87,68,69,69,87,90,84,67,50,66,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,A,2,1,1,1,31,68,South Africa,4,0,1,-2,2,0,1,1,1,0,0,0,-2,4,N,,15,0,Club Brugge,22
862,Bartlett,BARTLETT,0,0,0,0,0,0,0,0,0,0,0,1,12,188,R,B,6,7,80,38,81,72,74,73,75,69,67,71,67,66,69,68,77,79,84,59,62,82,84,79,74,69,50,69,6,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,34,78,South Africa,4,0,1,-4,2,0,1,1,1,0,0,0,-2,4,L,White,9,0,,0
863,Joseph,J O S E P H,1,0,0,0,0,0,0,0,0,0,0,0,0,184,R,B,6,7,34,77,79,59,70,74,87,74,51,53,49,53,72,72,43,81,45,45,48,46,82,58,68,70,77,68,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,4,27,79,South Africa,1,0,1,1,0,0,0,0,0,0,0,0,0,0,N,,23,0,,0
864,Kannemeyer,KANNEMEYER,0,0,1,1,0,0,0,0,0,0,0,0,3,170,R,B,6,7,60,74,78,80,80,77,80,78,70,75,73,70,75,70,58,75,63,50,56,72,82,70,77,70,50,70,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A,1,1,1,1,30,72,South Africa,3,0,1,0,0,0,0,0,0,0,0,0,0,0,N,,16,0,,0
865,Gaxa,G  A  X  A,0,0,0,1,0,0,0,0,0,0,0,0,4,160,R,B,6,7,67,62,65,81,84,81,71,86,77,80,67,66,72,69,64,74,61,60,66,67,81,77,70,66,50,66,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,2,1,1,1,23,63,South Africa,4,0,1,-5,2,0,1,1,1,0,0,0,-2,4,N,,13,0,Le Mans UC 72,0
866,Carnell,C A R N E L L,0,0,0,1,0,0,0,0,0,0,0,0,4,174,L,L,6,7,63,72,75,83,76,72,69,71,74,72,71,69,74,68,58,76,56,54,57,72,85,73,72,67,50,66,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,30,70,South Africa,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,,19,0,,0
867,Sheppard,SHEPPARD,0,0,0,0,1,0,0,0,0,0,0,0,5,180,R,B,6,7,62,66,76,84,78,77,74,75,72,74,73,73,70,71,63,76,66,61,65,67,77,73,64,72,50,72,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,28,73,South Africa,1,0,1,0,2,0,1,1,1,0,0,0,-2,4,N,,8,0,,0
868,Van Heerden,VAN HEERDEN,0,0,0,0,0,0,0,1,0,0,1,0,8,168,R,R,6,7,75,47,71,80,82,82,71,85,81,84,71,69,74,77,70,77,74,63,65,64,79,80,80,69,50,69,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,24,65,South Africa,4,0,1,0,0,0,0,0,0,0,0,0,0,0,N,,12,0,Club Brugge,16
869,Arthur Zwane,ARTHUR ZWANE,0,0,0,0,0,0,0,1,0,0,0,0,8,178,R,R,6,7,71,56,69,77,75,76,71,77,80,76,70,67,72,71,65,76,67,64,66,65,79,79,72,72,50,70,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,2,1,1,1,34,79,South Africa,4,0,1,-2,2,0,1,1,1,0,0,0,-2,4,N,,20,0,,0
870,Mphela,M P H E L A,0,0,0,0,0,0,0,1,1,0,0,0,9,181,R,L,6,7,74,61,72,74,89,80,74,80,78,79,77,80,71,76,74,71,67,79,74,68,74,81,63,69,50,64,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,2,1,1,1,22,71,South Africa,4,0,1,0,0,0,0,0,0,0,0,0,0,0,N,,21,0,Aston Villa,9
871,Nkosi,N  K  O  S  I,0,0,0,0,0,0,0,0,1,0,0,0,9,180,R,B,6,7,73,45,72,77,77,71,73,74,78,71,80,74,81,73,66,78,70,73,75,66,76,81,68,66,50,70,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,26,80,South Africa,4,0,1,-2,2,0,1,1,1,0,0,0,-2,4,N,,22,0,,0
872,Nomvethe,NOMVETHE,0,0,0,0,0,0,0,0,0,1,0,1,12,178,R,R,6,7,77,38,73,82,88,89,79,83,77,83,70,64,73,75,77,77,80,55,60,74,88,81,80,64,50,63,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,2,1,1,1,29,68,South Africa,4,0,1,-3,2,0,1,1,1,0,0,0,-2,4,N,,14,0,A.S. Roma,0
873,McCarthy,MCCARTHY,0,0,0,0,0,0,0,0,0,0,0,1,12,182,R,B,6,7,85,47,79,80,87,85,81,86,83,79,73,70,71,66,83,85,86,82,76,81,88,85,79,62,50,69,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A,1,1,1,1,29,76,South Africa,4,1,26,-1,2,0,1,1,1,0,0,0,-2,4,N,,17,0,Aston Villa,10
874,Raselemane,RASELEMANE,0,0,0,0,0,0,0,1,0,0,0,1,12,180,R,R,6,7,75,33,80,79,81,83,80,79,77,79,68,71,65,66,75,79,80,63,55,79,77,75,84,70,50,65,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,29,61,South Africa,3,0,1,-4,2,0,1,1,1,0,0,0,-2,4,N,,7,0,,0
875,Agassa,A G A S S A,1,0,0,0,0,0,0,0,0,0,0,0,0,190,R,B,6,7,30,75,85,63,69,71,88,69,47,59,48,49,52,60,37,80,40,36,37,40,84,43,55,72,78,62,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,29,85,Togo,4,0,1,-2,2,0,1,1,1,0,0,0,-2,4,N,,16,0,,0
876,Abalo,A  B  A  L  O,0,1,1,0,0,0,0,0,0,0,0,0,2,177,R,B,6,7,58,76,82,78,72,67,70,68,74,76,75,78,76,75,59,83,58,58,60,76,77,72,59,75,50,78,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,A,1,1,1,1,32,75,Togo,4,0,1,-3,2,0,1,1,1,0,0,0,-2,4,N,,3,0,,0
877,Nibombe,N I B O M B E,0,0,1,0,1,0,0,0,0,0,0,0,3,196,R,B,6,7,57,71,91,74,68,67,69,67,63,60,66,65,67,74,59,81,62,59,51,78,75,69,65,61,50,68,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,27,94,Togo,4,0,1,-1,0,0,1,1,0,0,0,-1,-2,2,N,,2,0,,0
878,Tchangai,T C H A N G A I,0,0,1,1,0,0,0,0,0,0,0,0,3,183,R,B,6,7,64,72,83,82,80,76,76,74,69,76,68,70,67,71,57,75,58,61,60,73,87,73,71,72,50,72,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,29,74,Togo,4,0,1,0,2,0,1,1,1,0,0,0,-2,4,N,,5,0,,0
879,Assemoassa,ASSEMOASSA,0,0,1,1,0,0,0,0,0,0,0,0,3,184,L,L,6,7,63,70,82,80,72,76,75,74,70,72,74,79,74,76,60,78,62,65,70,75,82,75,63,72,50,68,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,27,83,Togo,3,0,1,-2,0,0,1,1,0,0,0,-1,-2,2,N,,19,0,,0
880,Romao,R  O  M  A  O,0,0,0,0,1,0,1,0,0,0,0,0,7,175,R,B,6,7,66,69,76,84,74,72,79,76,77,74,76,74,74,73,62,77,66,71,72,76,75,81,66,69,50,69,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,23,65,Togo,4,0,1,-1,0,0,1,1,0,0,0,-1,-2,2,N,,15,0,,0
881,Mamam,M  A  M  A  M,0,0,0,0,0,0,1,1,0,0,0,0,8,171,R,B,6,7,74,55,71,80,82,79,72,81,81,79,72,70,76,81,68,83,66,75,85,66,78,82,76,69,50,69,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,26,68,Togo,4,0,1,-1,0,0,1,1,0,0,0,-1,-2,2,N,,10,0,,0
882,Senaya,S E N A Y A,0,0,0,0,0,0,0,1,1,1,1,0,8,166,R,B,6,7,73,54,71,85,83,87,78,88,84,83,81,80,83,84,72,81,75,79,83,67,79,83,83,69,50,71,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,23,70,Togo,4,0,1,0,2,0,1,1,1,0,0,0,-2,4,N,,18,0,SBV Excelsior,0
883,Salifou,S A L I F O U,0,0,0,0,0,0,1,1,1,0,1,0,9,180,R,B,6,7,71,59,75,83,84,81,81,77,81,81,81,77,77,76,70,80,70,75,68,72,77,85,75,73,50,69,5,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,24,69,Togo,4,0,1,0,2,0,1,1,1,0,0,0,-2,4,N,,7,0,West Ham United,0
884,K. Cisse,K .   C I S S E,0,0,0,0,0,0,0,0,0,0,1,1,12,180,R,B,6,7,75,44,75,79,83,81,72,77,73,76,66,71,63,73,68,73,65,62,64,73,77,72,71,68,50,68,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,19,76,Guinea,4,0,1,1,0,0,1,1,0,0,0,-1,-2,2,N,,0,0,Wigan Athletic,11
885,Kader,K  A  D  E  R,0,0,0,0,0,0,0,0,0,1,1,1,12,174,R,B,6,7,75,33,80,83,79,84,75,75,80,74,68,65,72,66,70,75,82,64,62,74,82,84,77,71,50,70,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,28,74,Togo,4,0,1,3,0,0,1,1,0,0,0,-1,-2,2,R,White,17,0,,0
886,Tchagnirou,TCHAGNIROU,1,0,0,0,0,0,0,0,0,0,0,0,0,190,R,B,6,7,30,72,83,61,66,67,81,63,48,51,48,45,50,52,37,76,40,35,36,45,79,45,60,72,75,61,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,29,85,Togo,4,0,1,0,2,0,1,1,1,0,0,0,-2,4,N,,1,0,,0
887,Obilale,O B I L A L E,1,0,0,0,0,0,0,0,0,0,0,0,0,186,R,B,6,7,35,76,84,60,69,68,81,66,50,49,51,51,55,58,50,78,48,56,55,50,79,51,66,75,76,64,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,23,81,Togo,4,0,1,-4,2,0,1,1,1,0,0,0,-2,4,N,,22,0,,0
888,Akoto,A K O T O,0,0,1,1,1,0,0,0,0,0,0,0,3,192,R,R,6,7,63,76,86,82,79,74,75,76,75,73,77,80,76,79,62,87,64,72,66,75,81,75,63,69,50,68,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,8,1,1,27,80,Togo,4,0,1,-2,2,0,1,1,1,0,0,0,-2,4,N,,12,0,,0
889,Forson,F O R S O N,0,0,0,1,0,0,0,0,0,0,0,1,4,180,L,L,6,7,66,57,81,77,81,75,69,74,72,74,67,65,64,67,70,77,77,64,57,72,81,70,74,64,50,57,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,27,70,Togo,4,0,1,-4,2,0,1,1,1,0,0,0,-2,4,N,,13,0,,0
890,Toure,T  O  U  R  E,0,0,0,1,0,0,0,0,0,0,0,0,4,179,R,R,6,7,63,60,71,81,84,78,65,80,79,76,67,68,65,68,56,74,64,56,65,61,77,78,70,62,50,57,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,19,76,Togo,4,0,1,-4,2,0,1,1,1,0,0,0,-2,4,N,,23,0,Dynamo Kiev,0
891,Atsou,A  T  S  O  U,0,0,0,0,1,0,0,0,0,0,0,0,5,188,R,R,6,7,60,66,82,81,75,72,71,73,72,68,70,66,71,73,57,77,63,63,59,70,72,74,62,67,50,65,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,29,84,Togo,4,0,1,6,2,0,1,1,1,0,0,0,-2,4,N,,21,0,,0
892,Aziawonou,AZIAWONOU,0,0,0,0,1,0,0,1,0,0,0,0,5,182,L,L,6,7,74,65,85,86,76,75,82,75,82,83,79,77,76,78,71,85,76,74,76,71,82,83,66,72,50,76,4,4,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,27,84,Togo,4,0,1,0,2,0,1,1,1,0,0,0,-2,4,N,,6,0,West Ham United,6
893,Agboh,A  G  B  O  H,0,0,0,0,1,0,0,0,0,0,0,0,5,177,R,B,6,7,57,68,80,79,74,71,69,68,67,65,65,64,66,64,55,75,53,53,50,71,77,66,60,65,50,60,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,29,72,Togo,4,0,1,3,0,0,0,0,0,0,0,0,0,0,N,,8,0,,0
